Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00711B復華彭博新興債,15.86,-0.04,-0.25%,"134,013",106,"133,906"
2,4906 正文,37.10,+ 0.50,+1.37%,"116,105","16,099","100,006"
3,2367 燿華,78.20,+ 2.90,+3.85%,"341,703","260,063","81,640"
4,1304 台聚,16.20,+ 0.35,+2.21%,"86,569","25,013","61,556"
5,2355 敬鵬,50.50,+ 1.10,+2.23%,"88,961","30,011","58,950"
6,1905 華紙,15.40,+ 1.40,+10.00%,"63,599","17,862","45,738"
7,2324 仁寶,30.25,-0.15,-0.49%,"61,944","22,894","39,050"
8,0050 元大台灣50,75.00,-0.80,-1.06%,"115,799","80,069","35,730"
9,3576 聯合再生,23.25,-1.75,-7.00%,"73,540","40,045","33,494"
10,009816凱基台灣TOP50,10.67,-0.07,-0.65%,"145,898","119,922","25,976"
11,3026 禾伸堂,151.00,+ 4.50,+3.07%,"28,956","3,199","25,757"
12,00988A主動統一全球創新,12.90,-0.32,-2.42%,"44,971","21,861","23,110"
13,2419 仲琦,35.40,+ 2.15,+6.47%,"42,075","20,348","21,727"
14,0056 元大高股息,38.43,-0.13,-0.34%,"51,979","30,512","21,466"
15,1308 亞聚,17.65,-0.40,-2.22%,"40,951","21,974","18,977"
16,00996A主動兆豐台灣豐收,10.08,-0.37,-3.54%,"81,326","62,568","18,758"
17,1582 信錦,102.00,+ 9.00,+9.68%,"26,632","8,601","18,031"
18,2409 友達,14.40,-0.40,-2.70%,"76,127","58,205","17,922"
19,00965 元大航太防衛科技,24.37,-0.53,-2.13%,"21,485","3,714","17,771"
20,2887 台新新光金,24.05,-0.10,-0.41%,"63,736","46,422","17,314"
21,1528 恩德,25.45,+ 2.30,+9.94%,"32,504","15,254","17,250"
22,1305 華夏,16.75,-0.45,-2.62%,"45,935","28,699","17,236"
23,00715L期街口布蘭特正2,55.20,+ 2.40,+4.55%,"41,286","24,712","16,574"
24,00990A主動元大AI新經濟,12.14,-0.31,-2.49%,"39,976","23,820","16,156"
25,00632R元大台灣50反1,14.24,+ 0.05,+0.35%,"116,491","101,337","15,154"
26,3715 定穎投控,203.50,+ 18.50,+10.00%,"76,657","64,174","12,482"
27,4958 臻鼎-KY,230.00,+ 11.50,+5.26%,"55,191","42,853","12,338"
28,2891 中信金,53.00,0.00,0.00%,"33,064","21,292","11,772"
29,2484 希華,30.90,+ 2.80,+9.96%,"14,209","2,694","11,515"
30,4919 新唐,102.50,+ 9.30,+9.98%,"28,648","17,560","11,088"
31,2337 旺宏,125.00,-3.00,-2.34%,"47,809","37,171","10,638"
32,2882 國泰金,70.60,-0.20,-0.28%,"24,301","13,797","10,504"
33,00918 大華優利高填息30,22.17,-0.07,-0.31%,"24,691","14,328","10,363"
34,2897 王道銀行,10.10,+ 0.16,+1.61%,"11,300","1,391","9,909"
35,6285 啟碁,188.50,+ 16.50,+9.59%,"46,940","37,200","9,739"
36,3062 建漢,27.95,+ 2.50,+9.82%,"24,949","15,476","9,473"
37,00642U期元大S＆P石油,25.39,+ 0.41,+1.64%,"30,319","20,928","9,391"
38,2330 台積電,"1,820.00",-20.00,-1.09%,"33,883","24,635","9,248"
39,1710 東聯,14.95,+ 0.45,+3.10%,"20,839","12,072","8,766"
40,1314 中石化,8.11,-0.19,-2.29%,"52,108","43,358","8,750"
41,00664R國泰臺灣加權反1,2.30,+ 0.01,+0.44%,"27,950","19,282","8,668"
42,2610 華航,18.65,-0.10,-0.53%,"23,183","14,848","8,336"
43,6213 聯茂,158.00,+ 14.00,+9.72%,"25,478","17,160","8,318"
44,2356 英業達,43.10,+ 0.15,+0.35%,"18,129","10,339","7,790"
45,00680L元大美債20正2,7.01,-0.04,-0.57%,"14,769","7,081","7,689"
46,1708 東鹼,43.10,+ 0.40,+0.94%,"15,758","8,368","7,390"
47,0052 富邦科技,44.50,-0.40,-0.89%,"30,933","23,579","7,354"
48,5871 中租-KY,113.00,+ 4.00,+3.67%,"16,038","8,909","7,129"
49,00665L富邦恒生國企正2,9.53,+ 0.21,+2.25%,"22,091","15,226","6,865"
50,2886 兆豐金,39.10,0.00,0.00%,"26,603","19,803","6,800"
