Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,133.50,+ 8.50,+6.80%,"79,953"
2,2892 第一金,31.00,+ 0.35,+1.14%,"78,391"
3,2344 華邦電,172.00,+ 15.50,+9.90%,"67,918"
4,2801 彰銀,22.60,+ 0.25,+1.12%,"62,629"
5,2887 台新新光金,30.20,+ 1.45,+5.04%,"55,145"
6,2618 長榮航,38.70,+ 1.00,+2.65%,"46,426"
7,2891 中信金,67.60,+ 0.10,+0.15%,"43,932"
8,2890 永豐金,34.15,+ 0.90,+2.71%,"43,622"
9,2609 陽明,52.40,+ 1.30,+2.54%,"42,843"
10,3481 群創,48.55,+ 1.60,+3.41%,"42,837"
11,3576 聯合再生,19.80,+ 1.80,+10.00%,"36,061"
12,2027 大成鋼,43.55,+ 1.00,+2.35%,"28,093"
13,2610 華航,20.40,+ 0.95,+4.88%,"26,716"
14,2884 玉山金,34.35,+ 0.50,+1.48%,"26,229"
15,2834 臺企銀,17.30,+ 0.30,+1.76%,"24,514"
16,2406 國碩,39.00,-0.40,-1.02%,"22,252"
17,2408 南亞科,374.00,+ 34.00,+10.00%,"21,557"
18,2845 遠東銀,12.95,+ 0.10,+0.78%,"21,239"
19,1605 華新,37.70,+ 3.40,+9.91%,"20,990"
20,6116 彩晶,15.60,+ 1.40,+9.86%,"20,706"
21,3045 台灣大,119.50,+ 0.50,+0.42%,"20,363"
22,2002 中鋼,18.90,+ 0.35,+1.89%,"17,534"
23,00983A主動中信ARK創新,11.35,+ 0.31,+2.81%,"17,518"
24,3702 大聯大,105.00,-3.50,-3.23%,"17,108"
25,1216 統一,76.50,+ 0.90,+1.19%,"15,549"
26,8112 至上,98.80,+ 3.30,+3.46%,"14,993"
27,2637 慧洋-KY,78.50,+ 0.20,+0.26%,"14,783"
28,00981A主動統一台股增長,30.60,+ 0.89,+3.00%,"13,921"
29,1303 南亞,106.50,+ 9.60,+9.91%,"13,738"
30,1314 中石化,7.84,+ 0.08,+1.03%,"12,588"
31,6443 元晶,41.75,+ 1.75,+4.38%,"12,567"
32,2355 敬鵬,61.60,+ 2.90,+4.94%,"12,492"
33,2867 三商壽,8.24,+ 0.05,+0.61%,"12,066"
34,00940 元大台灣價值高息,12.22,+ 0.16,+1.33%,"11,160"
35,3036 文曄,228.50,-4.00,-1.72%,"11,152"
36,00997A主動群益美國增長,13.10,+ 0.58,+4.63%,"10,105"
37,5880 合庫金,24.05,+ 0.20,+0.84%,"9,993"
38,2412 中華電,145.00,0.00,0.00%,"9,904"
39,00982A主動群益台灣強棒,23.35,+ 0.82,+3.64%,"9,824"
40,1714 和桐,15.20,+ 0.80,+5.56%,"9,391"
41,6278 台表科,211.00,+ 19.00,+9.90%,"8,544"
42,6176 瑞儀,91.30,-0.40,-0.44%,"8,248"
43,00992A主動群益科技創新,17.80,+ 0.55,+3.19%,"8,101"
44,8039 台虹,149.50,+ 13.50,+9.93%,"8,037"
45,2413 環科,61.20,+ 3.70,+6.43%,"7,969"
46,00999A主動野村臺灣高息,11.08,+ 0.19,+1.74%,"7,755"
47,2367 燿華,62.70,-1.90,-2.94%,"7,545"
48,2481 強茂,145.00,+ 8.00,+5.84%,"7,312"
49,6153 嘉聯益,22.25,+ 1.95,+9.61%,"6,872"
50,2356 英業達,66.20,+ 0.80,+1.22%,"6,811"
