Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"-365,312"
2,0050 元大台灣50,100.15,-6.25,-5.87%,"-210,345"
3,1303 南亞,199.00,-22.00,-9.95%,"-126,790"
4,00991A主動復華未來50,16.82,-1.71,-9.23%,"-85,060"
5,00981A主動統一台股增長,26.43,-2.52,-8.70%,"-84,951"
6,2303 聯電,144.00,-16.00,-10.00%,"-68,585"
7,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"-53,480"
8,2330 台積電,"2,290.00",-180.00,-7.29%,"-51,826"
9,2409 友達,25.80,-1.85,-6.69%,"-50,997"
10,00988A主動統一全球創新,16.24,-1.97,-10.82%,"-50,610"
11,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"-47,794"
12,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"-39,026"
13,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"-35,537"
14,2887 台新新光金,35.55,-0.60,-1.66%,"-31,542"
15,00878 國泰永續高股息,31.81,-1.14,-3.46%,"-30,654"
16,00992A主動群益科技創新,15.22,-1.53,-9.13%,"-26,027"
17,2408 南亞科,395.50,-43.50,-9.91%,"-25,743"
18,1802 台玻,56.60,-5.10,-8.27%,"-21,363"
19,2885 元大金,65.00,-1.70,-2.55%,"-21,068"
20,4958 臻鼎-KY,521.00,-57.00,-9.86%,"-20,930"
21,2344 華邦電,155.00,-17.00,-9.88%,"-20,917"
22,2337 旺宏,125.00,-11.50,-8.42%,"-18,092"
23,6770 力積電,68.90,-7.60,-9.93%,"-17,242"
24,0056 元大高股息,50.75,-1.90,-3.61%,"-16,889"
25,3037 欣興,794.00,-88.00,-9.98%,"-13,246"
26,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"-13,219"
27,6282 康舒,48.80,-4.20,-7.92%,"-13,161"
28,2327 國巨*,699.00,-77.00,-9.92%,"-12,873"
29,2449 京元電子,286.50,-31.50,-9.91%,"-12,826"
30,00999A主動野村臺灣高息,9.96,-0.58,-5.50%,"-12,156"
31,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"-10,712"
32,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"-9,812"
33,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"-9,430"
34,2515 中工,12.25,-0.75,-5.77%,"-9,066"
35,1717 長興,64.50,-6.30,-8.90%,"-8,926"
36,1409 新纖,24.30,-1.70,-6.54%,"-8,796"
37,009820元大納斯達克精選,9.68,-0.43,-4.25%,"-8,700"
38,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"-8,588"
39,2363 矽統,56.70,-6.30,-10.00%,"-8,492"
40,3711 日月光投控,614.00,-68.00,-9.97%,"-8,486"
41,00830 國泰費城半導體,83.10,-5.95,-6.68%,"-8,478"
42,3702 大聯大,109.50,-4.00,-3.52%,"-8,220"
43,2406 國碩,30.75,-3.20,-9.43%,"-7,972"
44,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"-7,466"
45,1314 中石化,8.64,-0.42,-4.64%,"-7,349"
46,2369 菱生,35.90,-3.95,-9.91%,"-7,038"
47,00980A主動野村臺灣優選,21.41,-1.69,-7.32%,"-6,748"
48,00927 群益半導體收益,35.68,-3.02,-7.80%,"-6,747"
49,0052 富邦科技,57.90,-4.30,-6.91%,"-6,430"
50,00994A主動第一金台股優,15.13,-1.45,-8.75%,"-6,390"
