Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00919 群益台灣精選高息,23.13,+ 0.19,+0.83%,"1,209,631","414,717","794,913"
2,00878 國泰永續高股息,22.27,+ 0.17,+0.77%,"795,191","284,649","510,542"
3,2887 台新新光金,20.90,+ 0.05,+0.24%,"2,009,035","1,647,150","361,884"
4,00940 元大台灣價值高息,9.47,+ 0.12,+1.28%,"490,441","146,946","343,495"
5,00929 復華台灣科技優息,18.86,+ 0.32,+1.73%,"357,780","136,516","221,264"
6,00939 統一台灣高息動能,15.16,+ 0.13,+0.86%,"301,712","81,369","220,342"
7,00900 富邦特選高股息30,14.26,+ 0.12,+0.85%,"314,130","120,999","193,131"
8,6770 力積電,49.80,+ 2.30,+4.84%,"940,867","747,975","192,891"
9,1605 華新,39.55,+ 1.95,+5.19%,"548,143","362,879","185,264"
10,2337 旺宏,61.20,+ 2.90,+4.97%,"556,942","404,394","152,547"
11,2883 凱基金,17.65,+ 0.20,+1.15%,"370,560","221,939","148,621"
12,00712 復華富時不動產,9.50,0.00,0.00%,"297,403","165,849","131,553"
13,00680L元大美債20正2,7.21,-0.01,-0.14%,"313,101","209,084","104,017"
14,2867 三商壽,7.74,-0.05,-0.64%,"253,141","166,662","86,478"
15,2884 玉山金,32.50,-0.35,-1.07%,"798,427","712,808","85,619"
16,2892 第一金,29.40,-0.30,-1.01%,"723,174","641,624","81,550"
17,2882 國泰金,76.10,+ 0.20,+0.26%,"401,330","324,094","77,235"
18,2609 陽明,56.10,-0.10,-0.18%,"180,419","107,641","72,777"
19,1101 台泥,24.95,+ 1.30,+5.50%,"278,850","206,765","72,085"
20,00715L期街口布蘭特正2,21.14,+ 0.70,+3.42%,"456,097","384,663","71,434"
21,00713 元大台灣高息低波,51.20,+ 0.20,+0.39%,"156,614","87,562","69,052"
22,2610 華航,20.75,+ 0.30,+1.47%,"244,369","177,479","66,890"
23,2891 中信金,50.00,+ 0.30,+0.60%,"512,990","446,538","66,451"
24,00982A主動群益台灣強棒,14.88,+ 0.17,+1.16%,"312,570","247,476","65,093"
25,00988A主動統一全球創新,10.65,+ 0.16,+1.53%,"240,565","182,351","58,214"
26,2303 聯電,55.30,+ 0.20,+0.36%,"750,739","698,193","52,546"
27,00915 凱基優選高股息30,23.22,+ 0.08,+0.35%,"82,847","32,041","50,805"
28,00922 國泰台灣領袖50,27.31,+ 0.16,+0.59%,"151,907","101,992","49,915"
29,2890 永豐金,28.75,-0.45,-1.54%,"302,856","254,002","48,853"
30,00936 台新永續高息中小,17.04,+ 0.21,+1.25%,"79,070","31,477","47,592"
31,00637L元大滬深300正2,21.24,+ 0.08,+0.38%,"252,061","204,947","47,113"
32,00885 富邦越南,18.80,-0.06,-0.32%,"105,786","62,948","42,838"
33,2408 南亞科,239.00,+ 21.50,+9.89%,"285,995","244,939","41,056"
34,3006 晶豪科,146.00,+ 10.00,+7.35%,"104,748","65,025","39,722"
35,2603 長榮,195.50,+ 2.00,+1.03%,"96,644","57,053","39,590"
36,2312 金寶,25.05,+ 2.25,+9.87%,"141,721","104,810","36,911"
37,00688L國泰20年美債正2,7.19,-0.03,-0.42%,"117,880","81,045","36,834"
38,1303 南亞,64.70,+ 2.80,+4.52%,"362,083","329,157","32,926"
39,2618 長榮航,37.10,+ 0.55,+1.50%,"186,218","156,753","29,464"
40,2327 國巨*,247.50,+ 6.00,+2.48%,"130,039","100,999","29,039"
41,00961 FT臺灣永續高息,9.94,+ 0.18,+1.84%,"64,574","35,834","28,739"
42,2885 元大金,40.50,-0.30,-0.74%,"411,695","385,342","26,352"
43,2313 華通,127.00,+ 11.50,+9.96%,"251,654","225,309","26,344"
44,2880 華南金,32.10,+ 0.25,+0.78%,"299,373","273,932","25,441"
45,3231 緯創,146.00,-3.00,-2.01%,"233,766","209,823","23,942"
46,6443 元晶,34.80,+ 3.15,+9.95%,"179,071","155,398","23,673"
47,009802富邦旗艦50,11.65,+ 0.13,+1.13%,"51,243","30,714","20,528"
48,00941 中信上游半導體,19.17,+ 0.56,+3.01%,"44,531","24,482","20,049"
49,00753L中信中國50正2,13.21,+ 0.34,+2.64%,"149,668","130,012","19,656"
50,00891 中信關鍵半導體,21.58,+ 0.36,+1.70%,"92,258","72,602","19,655"
