Rank,Stock,Price,Change,ChangePercent,NetSell
1,2324 仁寶,36.80,-0.25,-0.67%,"-39,066"
2,2002 中鋼,18.65,0.00,0.00%,"-38,315"
3,3231 緯創,180.00,-0.50,-0.28%,"-32,471"
4,2887 台新新光金,42.95,+ 0.05,+0.12%,"-31,854"
5,1303 南亞,227.50,-4.00,-1.73%,"-30,722"
6,5871 中租-KY,108.00,0.00,0.00%,"-19,339"
7,0050 元大台灣50,112.45,+ 0.60,+0.54%,"-18,953"
8,009816凱基台灣TOP50,16.60,+ 0.08,+0.48%,"-15,876"
9,2834 臺企銀,17.90,-0.35,-1.92%,"-14,487"
10,0056 元大高股息,56.60,-0.25,-0.44%,"-12,895"
11,4919 新唐,134.00,+ 0.50,+0.37%,"-12,882"
12,4763 材料*-KY,46.40,-1.65,-3.43%,"-11,562"
13,2489 瑞軒,41.05,-0.90,-2.15%,"-10,190"
14,8110 華東,49.70,+ 0.75,+1.53%,"-9,879"
15,2542 興富發,39.55,-1.90,-4.58%,"-9,468"
16,6443 元晶,27.70,-0.70,-2.46%,"-9,124"
17,8028 昇陽半導體,258.00,-5.50,-2.09%,"-8,665"
18,3006 晶豪科,274.00,-4.50,-1.62%,"-8,516"
19,00961 FT臺灣永續高息,13.21,-0.05,-0.38%,"-7,906"
20,2633 台灣高鐵,25.60,0.00,0.00%,"-7,872"
21,2801 彰銀,27.85,-0.50,-1.76%,"-6,778"
22,4958 臻鼎-KY,473.00,-16.00,-3.27%,"-6,749"
23,2426 鼎元,97.80,-1.00,-1.01%,"-6,493"
24,2356 英業達,61.00,-0.20,-0.33%,"-6,422"
25,2353 宏碁,31.55,+ 0.15,+0.48%,"-6,414"
26,8422 可寧衛*,25.65,-0.05,-0.19%,"-6,254"
27,2382 廣達,341.50,-0.50,-0.15%,"-6,064"
28,2313 華通,224.00,+ 2.00,+0.90%,"-5,950"
29,8112 至上,82.60,+ 0.40,+0.49%,"-5,899"
30,2615 萬海,113.50,-3.00,-2.58%,"-5,670"
31,2332 友訊,20.40,+ 0.20,+0.99%,"-5,643"
32,1301 台塑,63.10,-1.50,-2.32%,"-5,524"
33,2344 華邦電,172.50,+ 1.50,+0.88%,"-5,304"
34,3714 富采,67.50,-1.40,-2.03%,"-5,250"
35,2498 宏達電,41.65,+ 1.55,+3.87%,"-4,833"
36,2406 國碩,29.90,-0.20,-0.66%,"-4,459"
37,1326 台化,65.40,-1.10,-1.65%,"-4,456"
38,2492 華新科,306.00,-5.00,-1.61%,"-4,372"
39,2897 王道銀行,11.10,0.00,0.00%,"-4,359"
40,2368 金像電,"1,140.00",+ 100.00,+9.62%,"-4,350"
41,2369 菱生,31.65,+ 0.30,+0.96%,"-4,268"
42,3049 精金,12.40,-0.45,-3.50%,"-4,070"
43,3026 禾伸堂,768.00,-12.00,-1.54%,"-4,046"
44,2455 全新,552.00,+ 5.00,+0.91%,"-3,975"
45,3450 聯鈞,520.00,-6.00,-1.14%,"-3,908"
46,2883 凱基金,39.35,+ 0.05,+0.13%,"-3,817"
47,00918 大華優利高填息30,34.03,-0.07,-0.21%,"-3,677"
48,2504 國產,31.10,-0.05,-0.16%,"-3,591"
49,2464 盟立,195.00,+ 4.50,+2.36%,"-3,472"
50,00878 國泰永續高股息,35.09,-0.12,-0.34%,"-3,471"
