Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,31.45,+ 1.90,+6.43%,"177,239"
2,2618 長榮航,39.60,-0.25,-0.63%,"102,977"
3,2887 台新新光金,36.85,+ 1.00,+2.79%,"92,499"
4,2883 凱基金,30.05,-0.65,-2.12%,"78,183"
5,00919 群益台灣精選高息,29.97,+ 0.03,+0.10%,"70,738"
6,2884 玉山金,34.75,0.00,0.00%,"70,616"
7,00712 復華富時不動產,8.79,-0.06,-0.68%,"59,193"
8,2303 聯電,156.00,-7.00,-4.29%,"51,643"
9,2353 宏碁,32.50,+ 0.20,+0.62%,"48,227"
10,2892 第一金,33.60,-0.50,-1.47%,"44,578"
11,2890 永豐金,40.45,-1.45,-3.46%,"43,499"
12,2324 仁寶,36.60,+ 1.10,+3.10%,"42,540"
13,5880 合庫金,25.15,+ 0.05,+0.20%,"40,043"
14,2882 國泰金,96.30,-1.70,-1.73%,"36,954"
15,2834 臺企銀,17.95,-0.30,-1.64%,"33,954"
16,2105 正新,32.40,+ 0.20,+0.62%,"29,629"
17,2867 三商壽,8.86,0.00,0.00%,"29,101"
18,1216 統一,78.40,-0.20,-0.25%,"28,164"
19,2812 台中銀,20.60,0.00,0.00%,"25,145"
20,2889 國票金,15.80,+ 0.10,+0.64%,"25,001"
21,00997A主動群益美國增長,12.15,+ 0.08,+0.66%,"19,068"
22,2801 彰銀,24.05,+ 0.15,+0.63%,"17,126"
23,1717 長興,73.80,-2.90,-3.78%,"14,678"
24,2880 華南金,38.85,-0.85,-2.14%,"14,198"
25,1909 榮成,10.30,-0.60,-5.50%,"14,114"
26,8150 南茂,117.00,+ 10.50,+9.86%,"13,528"
27,2615 萬海,80.40,+ 1.00,+1.26%,"13,441"
28,2845 遠東銀,13.20,-0.05,-0.38%,"13,164"
29,4938 和碩,82.70,-1.10,-1.31%,"12,661"
30,6176 瑞儀,90.60,-0.30,-0.33%,"11,860"
31,2881 富邦金,124.50,-1.50,-1.19%,"10,984"
32,6505 台塑化,58.80,-0.60,-1.01%,"10,929"
33,00953B群益優選非投等債,9.72,+ 0.02,+0.21%,"10,882"
34,1609 大亞,39.10,-0.40,-1.01%,"10,881"
35,2637 慧洋-KY,83.00,+ 3.00,+3.75%,"10,822"
36,2377 微星,145.00,+ 3.00,+2.11%,"10,732"
37,6239 力成,320.00,+ 2.00,+0.63%,"10,719"
38,1718 中纖,14.20,-0.05,-0.35%,"10,449"
39,2603 長榮,194.50,-1.50,-0.77%,"10,437"
40,00918 大華優利高填息30,31.94,+ 0.06,+0.19%,"10,203"
41,2542 興富發,43.60,+ 0.10,+0.23%,"9,700"
42,2357 華碩,684.00,-3.00,-0.44%,"9,012"
43,1710 東聯,16.40,-0.90,-5.20%,"8,781"
44,3005 神基,112.00,+ 4.50,+4.19%,"8,437"
45,2385 群光,107.00,-0.50,-0.47%,"8,395"
46,2103 台橡,23.05,-0.75,-3.15%,"8,122"
47,6202 盛群,73.30,+ 5.30,+7.79%,"7,911"
48,2495 普安,52.50,+ 1.30,+2.54%,"7,775"
49,2327 國巨*,900.00,+ 9.00,+1.01%,"7,350"
50,6116 彩晶,17.20,-0.05,-0.29%,"7,063"
