Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00405A主動富邦台灣龍耀,9.37,+ 0.03,+0.32%,"182,286","724,902","-542,616"
2,00919 群益台灣精選高息,29.97,+ 0.28,+0.94%,"109,078","419,834","-310,755"
3,6770 力積電,71.00,-2.30,-3.14%,"73,285","256,488","-183,203"
4,0050 元大台灣50,105.90,+ 0.65,+0.62%,"146,199","299,670","-153,471"
5,009816凱基台灣TOP50,15.51,+ 0.13,+0.85%,"189,274","326,101","-136,827"
6,00981A主動統一台股增長,30.82,-0.02,-0.06%,"289,051","411,848","-122,796"
7,00402A主動安聯美國科技,10.03,+ 0.11,+1.11%,"75,801","196,815","-121,013"
8,00918 大華優利高填息30,32.12,+ 0.24,+0.75%,"61,672","180,717","-119,045"
9,2409 友達,23.90,-0.20,-0.83%,"83,140","137,316","-54,175"
10,00406A主動中信台灣收益,10.08,+ 0.01,+0.10%,"64,741","114,961","-50,220"
11,00712 復華富時不動產,8.84,-0.02,-0.23%,"64,705","113,420","-48,715"
12,00896 中信綠能及電動車,27.60,-0.15,-0.54%,"18,838","64,618","-45,780"
13,00404A主動聯博動能50,10.09,+ 0.09,+0.90%,"28,020","70,868","-42,847"
14,2317 鴻海,269.00,+ 1.50,+0.56%,"67,191","104,803","-37,612"
15,2313 華通,249.00,-8.50,-3.30%,"30,412","67,393","-36,980"
16,00631L元大台灣50正2,37.31,+ 0.24,+0.65%,"240,659","276,925","-36,265"
17,3231 緯創,158.00,-3.50,-2.17%,"30,451","63,963","-33,512"
18,00916 國泰全球品牌50,25.91,-0.07,-0.27%,"20,480","52,551","-32,071"
19,2609 陽明,51.00,-0.20,-0.39%,"78,936","109,301","-30,365"
20,3706 神達,84.30,-1.30,-1.52%,"11,753","38,534","-26,780"
21,4938 和碩,83.00,-0.50,-0.60%,"70,001","93,575","-23,573"
22,2301 光寶科,208.00,+ 0.50,+0.24%,"25,302","47,631","-22,328"
23,2449 京元電子,278.00,-3.00,-1.07%,"18,401","40,365","-21,963"
24,00632R元大台灣50反1,10.19,-0.04,-0.39%,"196,394","216,162","-19,767"
25,00961 FT臺灣永續高息,12.76,-0.03,-0.23%,"12,920","31,942","-19,021"
26,2002 中鋼,18.65,-0.35,-1.84%,"92,052","109,716","-17,664"
27,6239 力成,346.50,+ 19.50,+5.96%,"35,608","53,085","-17,476"
28,8422 可寧衛*,28.05,-0.70,-2.43%,"18,306","33,277","-14,970"
29,1504 東元,71.80,-1.40,-1.91%,"17,911","32,825","-14,914"
30,2385 群光,116.50,-5.00,-4.12%,"17,222","32,089","-14,866"
31,2312 金寶,34.75,-0.70,-1.97%,"21,644","36,355","-14,711"
32,6176 瑞儀,87.30,-1.40,-1.58%,"16,399","30,416","-14,017"
33,8150 南茂,94.60,-1.30,-1.36%,"50,167","62,542","-12,374"
34,009819中信數據及電力,10.41,+ 0.15,+1.46%,"28,144","40,117","-11,972"
35,00665L富邦恒生國企正2,8.99,-0.31,-3.33%,"32,623","44,427","-11,803"
36,9904 寶成,26.20,-0.45,-1.69%,"38,381","50,096","-11,714"
37,6285 啟碁,265.50,-9.00,-3.28%,"7,723","19,407","-11,683"
38,1301 台塑,46.75,-0.50,-1.06%,"45,677","57,353","-11,676"
39,3036 文曄,219.00,-7.00,-3.10%,"26,243","37,878","-11,634"
40,2606 裕民,61.10,-3.30,-5.12%,"16,512","27,952","-11,440"
41,00715L期街口布蘭特正2,41.79,-0.81,-1.90%,"17,515","28,309","-10,794"
42,1714 和桐,17.95,+ 1.25,+7.49%,"85,043","95,663","-10,620"
43,009803玉山市值動能50,21.55,-0.03,-0.14%,"7,504","17,517","-10,012"
44,4919 新唐,183.00,-10.00,-5.18%,"12,503","22,511","-10,007"
45,8105 凌巨,21.70,+ 0.30,+1.40%,"21,404","31,407","-10,002"
46,3376 新日興,200.00,-3.00,-1.48%,"6,259","16,056","-9,796"
47,00988A主動統一全球創新,22.68,+ 0.32,+1.43%,"115,699","125,446","-9,746"
48,00935 野村臺灣新科技50,61.35,+ 0.50,+0.82%,"17,676","27,011","-9,335"
49,2308 台達電,"2,230.00",+ 20.00,+0.90%,"12,045","21,103","-9,058"
50,00910 第一金太空衛星,68.40,-2.05,-2.91%,"5,075","13,007","-7,932"
