Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,009816凱基台灣TOP50,11.19,-0.04,-0.36%,"195,168","461,341","-266,173"
2,00632R元大台灣50反1,13.47,+ 0.03,+0.22%,"71,636","224,181","-152,545"
3,00673R期元大S＆P原油反1,13.73,-0.28,-2.00%,"61,015","211,469","-150,454"
4,0050 元大台灣50,79.15,-0.05,-0.06%,"95,095","235,676","-140,581"
5,00631L元大台灣50正2,22.81,-0.12,-0.52%,"171,729","267,371","-95,641"
6,2303 聯電,60.00,-0.30,-0.50%,"76,675","161,796","-85,121"
7,00981A主動統一台股增長,22.58,+ 0.38,+1.71%,"222,255","277,321","-55,066"
8,2883 凱基金,21.30,-0.05,-0.23%,"35,513","88,998","-53,484"
9,0052 富邦科技,46.90,-0.05,-0.11%,"38,613","92,092","-53,478"
10,00991A主動復華未來50,13.47,-0.11,-0.81%,"73,610","123,396","-49,786"
11,00664R國泰臺灣加權反1,2.19,+ 0.02,+0.92%,"14,256","63,978","-49,722"
12,00878 國泰永續高股息,22.90,-0.02,-0.09%,"46,505","95,761","-49,256"
13,0056 元大高股息,39.08,+ 0.06,+0.15%,"38,939","84,400","-45,460"
14,00715L期街口布蘭特正2,49.42,+ 2.94,+6.33%,"41,806","85,437","-43,631"
15,2481 強茂,100.50,-1.50,-1.47%,"26,219","66,695","-40,476"
16,00922 國泰台灣領袖50,29.35,-0.01,-0.03%,"20,980","60,371","-39,392"
17,6213 聯茂,216.50,+ 19.50,+9.90%,"22,641","60,004","-37,363"
18,2344 華邦電,91.00,-4.60,-4.81%,"135,312","171,450","-36,139"
19,00940 元大台灣價值高息,9.79,+ 0.02,+0.20%,"33,434","69,097","-35,663"
20,00993A主動安聯台灣,11.34,+ 0.12,+1.07%,"35,991","70,541","-34,550"
21,00919 群益台灣精選高息,22.86,-0.14,-0.61%,"66,620","100,032","-33,412"
22,00637L元大滬深300正2,19.40,-0.12,-0.61%,"13,153","42,309","-29,156"
23,00642U期元大S＆P石油,27.42,+ 0.89,+3.35%,"26,439","53,551","-27,112"
24,00988A主動統一全球創新,14.43,+ 0.09,+0.63%,"41,863","67,526","-25,663"
25,1605 華新,31.45,-0.55,-1.72%,"14,021","39,572","-25,551"
26,00929 復華台灣科技優息,19.65,0.00,0.00%,"22,528","47,075","-24,547"
27,2426 鼎元,43.00,+ 3.90,+9.97%,"22,925","47,309","-24,384"
28,2317 鴻海,200.00,-1.50,-0.74%,"43,946","66,909","-22,964"
29,00665L富邦恒生國企正2,9.83,-0.07,-0.71%,"8,292","30,264","-21,972"
30,00990A主動元大AI新經濟,13.51,+ 0.22,+1.66%,"47,813","69,376","-21,564"
31,00680L元大美債20正2,7.14,-0.08,-1.11%,"8,406","29,452","-21,045"
32,2455 全新,288.00,-2.50,-0.86%,"19,879","40,867","-20,988"
33,00996A主動兆豐台灣豐收,10.57,+ 0.13,+1.25%,"22,338","41,781","-19,443"
34,2313 華通,281.50,+ 7.50,+2.74%,"98,835","118,089","-19,254"
35,00881 國泰台灣科技龍頭,39.13,+ 0.06,+0.15%,"13,572","32,426","-18,854"
36,00982A主動群益台灣強棒,17.56,+ 0.23,+1.33%,"43,483","61,611","-18,128"
37,2330 台積電,"1,955.00",+ 5.00,+0.26%,"36,055","53,813","-17,758"
38,00663L國泰臺灣加權正2,65.50,-0.25,-0.38%,"9,926","26,869","-16,942"
39,1101 台泥,25.10,-0.30,-1.18%,"48,830","65,704","-16,874"
40,1711 永光,36.65,+ 3.30,+9.90%,"26,225","42,855","-16,630"
41,3715 定穎投控,187.00,-7.50,-3.86%,"28,663","44,314","-15,651"
42,00753L中信中國50正2,10.64,-0.11,-1.02%,"10,076","25,509","-15,433"
43,2441 超豐,94.00,-0.50,-0.53%,"6,713","21,790","-15,077"
44,3006 晶豪科,155.00,-5.50,-3.43%,"13,003","26,948","-13,945"
45,2605 新興,39.00,+ 0.25,+0.65%,"5,976","18,542","-12,566"
46,1312 國喬,12.80,-0.05,-0.39%,"6,927","19,466","-12,539"
47,00688L國泰20年美債正2,7.14,-0.08,-1.11%,"3,495","15,935","-12,439"
48,00918 大華優利高填息30,22.52,-0.01,-0.04%,"13,262","25,400","-12,138"
49,00671R富邦NASDAQ反1,2.92,+ 0.04,+1.39%,"5,070","17,163","-12,093"
50,00900 富邦特選高股息30,14.25,+ 0.02,+0.14%,"9,180","21,106","-11,926"
