Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.35,-0.04,-0.38%,"79,924","201,769","-121,844"
2,3481 群創,51.90,-0.60,-1.14%,"56,939","136,871","-79,932"
3,00406A主動中信台灣收益,9.52,+ 0.06,+0.63%,"35,905","106,800","-70,894"
4,00984D主動聯博全球非投,10.21,-0.04,-0.39%,"26,244","60,939","-34,694"
5,8150 南茂,98.20,-1.80,-1.80%,"16,679","48,613","-31,934"
6,6770 力積電,66.00,-1.90,-2.80%,"30,069","61,778","-31,708"
7,00673R期元大S＆P原油反1,12.34,-0.43,-3.37%,"16,316","42,301","-25,985"
8,1303 南亞,197.00,-11.00,-5.29%,"45,945","69,531","-23,586"
9,2409 友達,26.25,+ 0.45,+1.74%,"54,898","74,213","-19,315"
10,2887 台新新光金,34.50,-0.10,-0.29%,"77,323","95,439","-18,116"
11,2303 聯電,138.50,-0.50,-0.36%,"79,583","96,463","-16,879"
12,1718 中纖,11.35,-1.00,-8.10%,"34,575","51,254","-16,678"
13,2634 漢翔,61.90,-2.50,-3.88%,"58,523","73,809","-15,286"
14,2481 強茂,144.50,-13.00,-8.25%,"11,867","25,426","-13,558"
15,4958 臻鼎-KY,506.00,-53.00,-9.48%,"15,613","29,107","-13,493"
16,2885 元大金,63.30,+ 0.20,+0.32%,"72,346","85,166","-12,820"
17,00664R國泰臺灣加權反1,1.67,-0.02,-1.18%,"40,091","52,673","-12,582"
18,2610 華航,20.60,-0.75,-3.51%,"32,257","44,753","-12,496"
19,2834 臺企銀,17.90,-0.20,-1.10%,"36,897","48,256","-11,358"
20,2332 友訊,22.40,-1.50,-6.28%,"17,070","28,023","-10,953"
21,2105 正新,31.20,-0.05,-0.16%,"10,968","21,731","-10,762"
22,2890 永豐金,38.20,-0.30,-0.78%,"93,800","104,245","-10,445"
23,00712 復華富時不動產,8.85,-0.05,-0.56%,"15,249","24,977","-9,727"
24,9904 寶成,24.25,0.00,0.00%,"21,448","30,632","-9,183"
25,1102 亞泥,32.70,+ 0.25,+0.77%,"16,945","24,725","-7,780"
26,2344 華邦電,161.00,-10.00,-5.85%,"66,135","72,736","-6,600"
27,2515 中工,12.30,+ 0.10,+0.82%,"15,802","22,174","-6,372"
28,00676R富邦臺灣加權反1,5.72,0.00,0.00%,"8,978","15,262","-6,284"
29,2382 廣達,336.00,+ 7.00,+2.13%,"25,129","31,390","-6,260"
30,00885 富邦越南,17.16,-0.36,-2.05%,"7,547","13,777","-6,229"
31,1714 和桐,15.45,-0.25,-1.59%,"10,219","16,335","-6,116"
32,00988A主動統一全球創新,17.86,+ 0.23,+1.30%,"38,174","44,180","-6,005"
33,1216 統一,77.00,+ 0.20,+0.26%,"37,712","43,640","-5,927"
34,1717 長興,62.10,-0.50,-0.80%,"4,212","9,701","-5,489"
35,6213 聯茂,343.50,-23.50,-6.40%,"7,830","13,287","-5,456"
36,6116 彩晶,14.35,-0.30,-2.05%,"10,270","15,726","-5,456"
37,6226 光鼎,18.00,-1.10,-5.76%,"4,192","9,271","-5,079"
38,2369 菱生,34.70,-1.75,-4.80%,"5,730","10,751","-5,021"
39,00953B群益優選非投等債,9.79,-0.03,-0.31%,"37,221","41,973","-4,751"
40,1802 台玻,54.30,-1.30,-2.34%,"5,530","10,227","-4,697"
41,1409 新纖,23.80,-0.60,-2.46%,"7,514","11,734","-4,219"
42,2406 國碩,33.35,-1.95,-5.52%,"8,331","12,311","-3,979"
43,1314 中石化,8.41,-0.01,-0.12%,"24,426","28,233","-3,806"
44,4989 榮科,70.30,-2.20,-3.03%,"2,909","6,150","-3,240"
45,3532 台勝科,421.50,-46.50,-9.94%,"4,783","7,924","-3,140"
46,2327 國巨*,696.00,-7.00,-1.00%,"27,421","30,550","-3,128"
47,00686R群益臺灣加權反1,1.02,-0.01,-0.97%,"17,603","20,584","-2,980"
48,00680L元大美債20正2,6.62,-0.04,-0.60%,"12,560","15,362","-2,801"
49,1722 台肥,46.15,-0.35,-0.75%,"3,139","5,910","-2,771"
50,00991A主動復華未來50,17.20,-0.14,-0.81%,"81,308","83,828","-2,520"
