Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,49.60,-0.90,-1.78%,"219,243","502,871","-283,627"
2,00403A主動統一升級50,10.81,+ 0.11,+1.03%,"358,500","581,739","-223,238"
3,2409 友達,34.70,-1.95,-5.32%,"948,644","1,162,431","-213,786"
4,2303 聯電,160.00,0.00,0.00%,"124,757","286,598","-161,841"
5,6116 彩晶,15.00,-0.45,-2.91%,"81,652","236,178","-154,525"
6,00409A主動復華全球50,10.14,+ 0.07,+0.70%,"49,004","178,678","-129,674"
7,00685L群益臺灣加權正2,12.89,+ 0.12,+0.94%,"154,231","277,229","-122,998"
8,00407A主動凱基台灣,10.12,+ 0.08,+0.80%,"65,856","156,104","-90,248"
9,00406A主動中信台灣收益,9.92,+ 0.08,+0.81%,"188,142","273,138","-84,996"
10,00631L元大台灣50正2,38.99,+ 0.47,+1.22%,"137,784","219,739","-81,955"
11,00405A主動富邦台灣龍耀,9.36,+ 0.13,+1.41%,"113,516","191,030","-77,514"
12,00632R元大台灣50反1,9.49,-0.03,-0.32%,"68,319","132,364","-64,044"
13,00981A主動統一台股增長,30.65,+ 0.50,+1.66%,"224,563","272,536","-47,972"
14,3231 緯創,180.00,-0.50,-0.28%,"23,773","69,481","-45,708"
15,6168 宏齊,41.20,-2.80,-6.36%,"25,341","68,487","-43,146"
16,00991A主動復華未來50,18.00,+ 0.12,+0.67%,"57,500","94,061","-36,561"
17,2449 京元電子,304.00,-13.00,-4.10%,"37,725","72,526","-34,801"
18,6443 元晶,27.70,-0.70,-2.46%,"10,047","43,017","-32,970"
19,3714 富采,67.50,-1.40,-2.03%,"12,388","44,869","-32,481"
20,2363 矽統,59.20,-1.10,-1.82%,"13,049","45,226","-32,177"
21,1528 恩德,25.65,-0.50,-1.91%,"7,327","35,910","-28,583"
22,00918 大華優利高填息30,34.03,-0.07,-0.21%,"39,900","68,313","-28,413"
23,00400A主動國泰動能高息,15.57,+ 0.08,+0.52%,"27,029","55,410","-28,381"
24,2344 華邦電,172.50,+ 1.50,+0.88%,"70,594","97,425","-26,831"
25,0050 元大台灣50,112.45,+ 0.60,+0.54%,"58,059","84,310","-26,250"
26,2406 國碩,29.90,-0.20,-0.66%,"7,691","33,061","-25,371"
27,00712 復華富時不動產,7.98,+ 0.07,+0.88%,"35,385","60,582","-25,197"
28,00927 群益半導體收益,39.89,+ 0.01,+0.03%,"12,113","35,755","-23,642"
29,8110 華東,49.70,+ 0.75,+1.53%,"25,501","47,787","-22,286"
30,00929 復華台灣科技優息,29.14,+ 0.01,+0.03%,"13,920","32,362","-18,441"
31,1303 南亞,227.50,-4.00,-1.73%,"54,877","71,431","-16,554"
32,009816凱基台灣TOP50,16.60,+ 0.08,+0.48%,"81,402","97,610","-16,208"
33,2455 全新,552.00,+ 5.00,+0.91%,"3,311","18,755","-15,444"
34,2489 瑞軒,41.05,-0.90,-2.15%,"14,619","29,553","-14,934"
35,00404A主動聯博動能50,9.88,+ 0.01,+0.10%,"6,421","21,073","-14,652"
36,2324 仁寶,36.80,-0.25,-0.67%,"23,535","38,171","-14,636"
37,00930 永豐ESG低碳高息,23.96,-0.03,-0.13%,"2,852","16,975","-14,123"
38,8150 南茂,107.00,+ 1.50,+1.42%,"116,219","130,240","-14,020"
39,00982A主動群益台灣強棒,23.06,+ 0.04,+0.17%,"13,519","26,680","-13,161"
40,00988A主動統一全球創新,16.95,+ 0.22,+1.32%,"21,970","34,566","-12,596"
41,0056 元大高股息,56.60,-0.25,-0.44%,"26,386","38,810","-12,424"
42,00919 群益台灣精選高息,32.06,-0.10,-0.31%,"58,574","70,679","-12,105"
43,2883 凱基金,39.35,+ 0.05,+0.13%,"35,038","47,074","-12,036"
44,3049 精金,12.40,-0.45,-3.50%,"5,546","17,345","-11,799"
45,4906 正文,38.10,-0.60,-1.55%,"5,993","17,452","-11,459"
46,8021 尖點,478.00,+ 1.00,+0.21%,"2,017","13,223","-11,206"
47,009829大華韓國KOSPI50,11.12,+ 0.15,+1.37%,"24,250","34,885","-10,635"
48,8215 明基材,27.85,-0.50,-1.76%,"2,097","12,706","-10,609"
49,1802 台玻,57.60,-1.20,-2.04%,"16,045","26,413","-10,368"
50,6120 達運,12.80,-0.35,-2.66%,"4,425","14,680","-10,255"
