Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.34,+ 0.06,+0.65%,"24,030","151,270","-127,239"
2,00712 復華富時不動產,8.21,-0.08,-0.97%,"24,647","131,163","-106,516"
3,00918 大華優利高填息30,35.68,+ 0.25,+0.71%,"15,358","94,002","-78,643"
4,00981A主動統一台股增長,28.33,+ 0.10,+0.35%,"16,384","74,628","-58,243"
5,00919 群益台灣精選高息,31.99,+ 0.35,+1.11%,"12,781","61,333","-48,551"
6,00673R期元大S＆P原油反1,9.95,-0.04,-0.40%,"10,304","33,811","-23,506"
7,00961 FT臺灣永續高息,13.17,+ 0.03,+0.23%,"5,036","24,520","-19,483"
8,00929 復華台灣科技優息,28.84,+ 0.38,+1.34%,"5,952","24,464","-18,512"
9,00631L元大台灣50正2,35.56,+ 0.47,+1.34%,"18,905","34,934","-16,029"
10,2002 中鋼,18.65,0.00,0.00%,"5,665","20,620","-14,955"
11,009828中信台日韓PCB,9.36,+ 0.10,+1.08%,"3,777","14,627","-10,849"
12,0050 元大台灣50,106.90,+ 0.65,+0.61%,"16,578","26,366","-9,787"
13,00953B群益優選非投等債,9.54,-0.02,-0.21%,"7,342","16,638","-9,295"
14,00753L中信中國50正2,8.82,-0.06,-0.68%,"3,647","12,153","-8,505"
15,009816凱基台灣TOP50,15.89,+ 0.14,+0.89%,"22,519","30,103","-7,584"
16,2330 台積電,"2,380.00",0.00,0.00%,"2,373","9,755","-7,381"
17,2327 國巨*,536.00,-1.00,-0.19%,"1,666","7,331","-5,664"
18,00685L群益臺灣加權正2,11.73,+ 0.18,+1.56%,"11,758","17,236","-5,477"
19,2886 兆豐金,50.90,-0.90,-1.74%,"7,315","12,735","-5,419"
20,1402 遠東新,27.40,-0.40,-1.44%,"2,349","7,076","-4,726"
21,009826貝萊德世界股票,9.98,0.00,0.00%,"3,978","8,656","-4,677"
22,009829大華韓國KOSPI50,10.41,+ 0.05,+0.48%,"6,927","11,426","-4,499"
23,2105 正新,29.90,-0.10,-0.33%,"2,204","6,699","-4,495"
24,00409A主動復華全球50,9.46,-0.03,-0.32%,"3,512","7,985","-4,473"
25,6505 台塑化,80.50,-2.40,-2.90%,"4,485","8,587","-4,102"
26,00935 野村臺灣新科技50,56.35,+ 0.80,+1.44%,"3,367","6,994","-3,626"
27,00637L元大滬深300正2,19.17,-0.09,-0.47%,"2,741","6,292","-3,550"
28,2324 仁寶,37.35,+ 0.40,+1.08%,"5,959","9,300","-3,340"
29,009827玉山未來全球算力,9.91,-0.03,-0.30%,"1,860","5,126","-3,266"
30,6005 群益證,30.85,-0.25,-0.80%,"2,341","5,587","-3,246"
31,00984D主動聯博全球非投,9.85,-0.01,-0.10%,"3,363","6,472","-3,108"
32,4763 材料*-KY,44.90,-0.15,-0.33%,"2,715","5,772","-3,057"
33,00999A主動野村臺灣高息,10.95,+ 0.06,+0.55%,"3,067","5,997","-2,930"
34,2312 金寶,30.95,-0.15,-0.48%,"1,184","4,027","-2,842"
35,00400A主動國泰動能高息,14.52,+ 0.10,+0.69%,"3,850","6,614","-2,764"
36,1303 南亞,224.00,+ 2.50,+1.13%,"6,173","8,840","-2,666"
37,00992A主動群益科技創新,17.52,+ 0.21,+1.21%,"7,542","10,147","-2,604"
38,1301 台塑,62.40,+ 0.40,+0.65%,"6,089","8,658","-2,569"
39,2317 鴻海,248.00,+ 1.50,+0.61%,"5,663","8,154","-2,490"
40,00896 中信綠能及電動車,26.42,+ 0.18,+0.69%,"1,299","3,738","-2,438"
41,2301 光寶科,277.00,+ 3.00,+1.09%,"2,850","5,113","-2,263"
42,1326 台化,65.80,0.00,0.00%,"2,208","4,461","-2,253"
43,8112 至上,82.50,-0.10,-0.12%,816,"3,047","-2,231"
44,6669 緯穎,"2,165.00",-150.00,-6.48%,"1,640","3,631","-1,991"
45,00632R元大台灣50反1,9.95,-0.08,-0.80%,"19,792","21,764","-1,971"
46,2455 全新,515.00,-5.00,-0.96%,"1,357","3,279","-1,922"
47,009805台新美國電力基建,14.60,-0.08,-0.54%,808,"2,699","-1,891"
48,6285 啟碁,219.00,-3.00,-1.35%,674,"2,531","-1,857"
49,009819中信數據及電力,9.42,-0.04,-0.42%,657,"2,371","-1,714"
50,3036 文曄,191.00,-1.50,-0.78%,"2,664","4,337","-1,672"
