Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.08,-0.01,-0.08%,"340,374","1,518,188","-1,177,814"
2,00991A主動復華未來50,19.05,-0.46,-2.36%,"239,700","653,712","-414,012"
3,00407A主動凱基台灣,9.32,-0.10,-1.06%,"264,027","579,833","-315,805"
4,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"232,026","539,984","-307,958"
5,00988A主動統一全球創新,18.65,-0.52,-2.71%,"177,234","476,705","-299,471"
6,00927 群益半導體收益,41.03,-0.58,-1.39%,"85,662","359,454","-273,792"
7,0056 元大高股息,52.40,-0.25,-0.47%,"117,771","281,543","-163,772"
8,00997A主動群益美國增長,12.07,-0.08,-0.66%,"102,040","264,637","-162,597"
9,2344 華邦電,167.00,-9.50,-5.38%,"171,273","311,069","-139,795"
10,00400A主動國泰動能高息,14.10,-0.15,-1.05%,"154,235","293,664","-139,428"
11,2337 旺宏,138.00,-5.50,-3.83%,"67,247","199,549","-132,302"
12,6770 力積電,69.00,-2.10,-2.95%,"130,748","260,667","-129,919"
13,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"105,389","224,115","-118,725"
14,2317 鴻海,236.50,-1.00,-0.42%,"97,131","215,076","-117,945"
15,009816凱基台灣TOP50,15.25,+ 0.02,+0.13%,"267,455","379,478","-112,022"
16,0050 元大台灣50,106.00,+ 0.20,+0.19%,"184,198","274,070","-89,871"
17,2002 中鋼,18.40,-0.15,-0.81%,"85,561","173,754","-88,192"
18,1101 台泥,22.85,+ 0.15,+0.66%,"89,063","176,006","-86,942"
19,3481 群創,61.00,-4.30,-6.58%,"365,153","451,055","-85,902"
20,00984A主動安聯台灣高息,16.20,-0.10,-0.61%,"31,719","106,019","-74,299"
21,9904 寶成,24.25,0.00,0.00%,"85,078","153,730","-68,651"
22,00961 FT臺灣永續高息,12.67,-0.02,-0.16%,"31,825","99,508","-67,682"
23,1714 和桐,16.65,-0.60,-3.48%,"57,820","119,695","-61,874"
24,2303 聯電,153.50,-2.50,-1.60%,"329,079","390,765","-61,686"
25,00632R元大台灣50反1,10.23,+ 0.02,+0.20%,"337,896","398,785","-60,888"
26,2412 中華電,133.50,0.00,0.00%,"97,500","153,137","-55,636"
27,3231 緯創,143.50,-1.00,-0.69%,"85,283","137,495","-52,211"
28,00929 復華台灣科技優息,30.02,-0.17,-0.56%,"69,620","115,489","-45,869"
29,009821野村稀土關鍵資源,13.34,-0.01,-0.07%,"36,904","82,631","-45,726"
30,2408 南亞科,423.00,-12.50,-2.87%,"119,919","164,758","-44,839"
31,00984D主動聯博全球非投,10.15,-0.01,-0.10%,"57,431","101,984","-44,553"
32,2882 國泰金,96.70,+ 0.40,+0.42%,"224,059","265,203","-41,144"
33,00992A主動群益科技創新,17.67,-0.16,-0.90%,"102,972","141,138","-38,166"
34,00830 國泰費城半導體,89.85,-0.15,-0.17%,"36,092","73,743","-37,651"
35,00631L元大台灣50正2,36.86,+ 0.08,+0.22%,"372,832","409,589","-36,757"
36,2353 宏碁,31.95,-0.55,-1.69%,"114,453","146,765","-32,311"
37,1718 中纖,14.35,+ 0.15,+1.06%,"242,507","271,735","-29,227"
38,6005 群益證,35.35,-1.05,-2.88%,"31,097","59,255","-28,158"
39,3037 欣興,903.00,+ 28.00,+3.20%,"41,620","66,578","-24,957"
40,00892 富邦台灣半導體,43.40,-0.92,-2.08%,"14,959","39,344","-24,385"
41,1605 華新,33.90,-0.50,-1.45%,"37,027","61,107","-24,079"
42,009824群益美國科技巨頭,10.10,+ 0.05,+0.50%,"78,305","100,468","-22,162"
43,1409 新纖,25.80,-0.75,-2.82%,"124,439","146,540","-22,101"
44,1326 台化,65.00,+ 5.00,+8.33%,"116,907","137,658","-20,751"
45,8112 至上,87.50,+ 2.50,+2.94%,"50,558","70,811","-20,253"
46,2484 希華,84.30,-6.40,-7.06%,"59,733","79,801","-20,067"
47,00882 中信中國高股息,14.86,-0.11,-0.73%,"36,178","56,203","-20,025"
48,00947 台新臺灣IC設計,36.19,-1.11,-2.98%,"17,575","36,908","-19,333"
49,00406A主動中信台灣收益,9.73,-0.13,-1.32%,"83,147","102,328","-19,180"
50,2426 鼎元,67.10,-4.90,-6.81%,"18,076","36,430","-18,353"
