Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,32.30,+ 2.90,+9.86%,"696,139","203,730","492,409"
2,00919 群益台灣精選高息,25.75,+ 0.28,+1.10%,"570,812","131,419","439,392"
3,00940 元大台灣價值高息,11.31,+ 0.16,+1.43%,"214,981","62,795","152,186"
4,0056 元大高股息,45.76,+ 0.91,+2.03%,"203,644","56,374","147,270"
5,2317 鴻海,252.00,+ 2.00,+0.80%,"206,162","65,818","140,344"
6,00918 大華優利高填息30,25.38,+ 0.28,+1.12%,"172,272","35,021","137,250"
7,2344 華邦電,117.50,+ 10.50,+9.81%,"248,578","126,515","122,062"
8,00929 復華台灣科技優息,25.99,+ 0.89,+3.55%,"141,148","46,765","94,383"
9,2883 凱基金,22.80,-0.10,-0.44%,"135,960","56,904","79,056"
10,2301 光寶科,224.00,+ 20.00,+9.80%,"103,071","43,786","59,285"
11,2892 第一金,29.55,+ 0.05,+0.17%,"125,180","69,506","55,673"
12,2881 富邦金,95.50,-1.20,-1.24%,"90,694","39,205","51,488"
13,2409 友達,18.85,+ 1.00,+5.60%,"135,363","84,383","50,980"
14,2408 南亞科,301.00,+ 27.00,+9.85%,"130,077","79,793","50,284"
15,2027 大成鋼,39.95,+ 0.35,+0.88%,"68,514","22,372","46,142"
16,6282 康舒,55.40,+ 5.00,+9.92%,"60,060","14,632","45,428"
17,00900 富邦特選高股息30,17.26,+ 0.34,+2.01%,"61,683","16,506","45,177"
18,00878 國泰永續高股息,28.28,+ 0.46,+1.65%,"125,991","82,819","43,172"
19,00713 元大台灣高息低波,55.20,+ 0.45,+0.82%,"60,317","21,162","39,154"
20,00915 凱基優選高股息30,26.67,+ 0.18,+0.68%,"47,515","12,778","34,737"
21,2891 中信金,55.30,-1.10,-1.95%,"112,972","79,340","33,632"
22,2312 金寶,29.90,+ 1.95,+6.98%,"51,353","18,120","33,232"
23,2356 英業達,50.20,+ 0.65,+1.31%,"56,499","23,596","32,902"
24,00680L元大美債20正2,6.94,+ 0.01,+0.14%,"82,013","51,782","30,231"
25,6116 彩晶,9.71,+ 0.51,+5.54%,"73,242","44,754","28,488"
26,00992A主動群益科技創新,18.50,+ 0.84,+4.76%,"123,875","95,922","27,953"
27,2303 聯電,95.00,+ 3.70,+4.05%,"201,574","174,323","27,251"
28,009820元大納斯達克精選,9.99,+ 0.06,+0.60%,"84,162","57,160","27,001"
29,2618 長榮航,35.85,+ 0.20,+0.56%,"74,762","48,154","26,608"
30,2610 華航,19.15,+ 0.60,+3.23%,"58,512","32,804","25,708"
31,1101 台泥,25.40,+ 0.40,+1.60%,"53,347","28,914","24,433"
32,2886 兆豐金,40.10,-0.10,-0.25%,"50,035","28,125","21,910"
33,00882 中信中國高股息,16.15,+ 0.14,+0.87%,"35,151","14,404","20,746"
34,2884 玉山金,32.30,-0.20,-0.62%,"81,280","61,298","19,982"
35,2492 華新科,171.50,+ 15.50,+9.94%,"31,831","13,234","18,596"
36,00939 統一台灣高息動能,18.15,+ 0.07,+0.39%,"30,825","12,498","18,326"
37,3006 晶豪科,222.00,+ 20.00,+9.90%,"34,364","16,339","18,024"
38,4906 正文,40.30,+ 0.30,+0.75%,"37,912","21,102","16,809"
39,2353 宏碁,28.80,+ 1.00,+3.60%,"46,808","30,107","16,701"
40,6285 啟碁,259.00,+ 11.50,+4.65%,"30,341","13,645","16,695"
41,2382 廣達,343.50,+ 3.00,+0.88%,"34,836","19,483","15,353"
42,2481 強茂,109.00,+ 9.50,+9.55%,"27,936","14,042","13,894"
43,00936 台新永續高息中小,20.03,+ 0.37,+1.88%,"20,032","6,165","13,866"
44,2867 三商壽,7.82,-0.01,-0.13%,"27,231","13,984","13,247"
45,2376 技嘉,324.50,+ 7.50,+2.37%,"26,111","12,898","13,213"
46,2603 長榮,214.00,+ 2.50,+1.18%,"25,368","12,487","12,881"
47,2377 微星,107.50,+ 7.50,+7.50%,"24,122","11,679","12,443"
48,2882 國泰金,78.40,-1.60,-2.00%,"54,135","41,876","12,258"
49,1216 統一,73.90,+ 0.70,+0.96%,"49,291","37,129","12,162"
50,2327 國巨*,391.50,+ 2.50,+0.64%,"57,830","46,708","11,122"
