Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00632R元大台灣50反1,10.26,+ 0.13,+1.28%,"206,165","125,083","81,083"
2,2884 玉山金,37.80,-0.30,-0.79%,"103,424","46,642","56,783"
3,2867 三商壽,9.70,-0.12,-1.22%,"76,212","22,794","53,418"
4,6116 彩晶,14.25,+ 0.55,+4.01%,"61,603","13,103","48,501"
5,2605 新興,36.75,+ 1.55,+4.40%,"70,856","24,206","46,651"
6,6226 光鼎,21.30,+ 0.20,+0.95%,"55,233","15,605","39,628"
7,009816凱基台灣TOP50,15.11,-0.20,-1.31%,"115,139","78,607","36,532"
8,0050 元大台灣50,103.10,-1.80,-1.72%,"100,819","66,471","34,347"
9,2609 陽明,59.00,+ 2.80,+4.98%,"114,832","86,794","28,038"
10,00953B群益優選非投等債,9.66,0.00,0.00%,"55,881","29,107","26,774"
11,00685L群益臺灣加權正2,11.16,-0.28,-2.45%,"242,586","215,841","26,745"
12,00631L元大台灣50正2,33.96,-0.85,-2.44%,"193,544","167,876","25,668"
13,2492 華新科,298.00,+ 16.00,+5.67%,"46,495","22,180","24,315"
14,5608 四維航,17.50,+ 1.55,+9.72%,"36,194","14,629","21,565"
15,2303 聯電,115.50,-3.50,-2.94%,"110,337","91,484","18,854"
16,2327 國巨*,576.00,0.00,0.00%,"56,295","37,660","18,636"
17,00988A主動統一全球創新,16.50,-0.82,-4.73%,"61,770","43,663","18,107"
18,3045 台灣大,113.50,+ 2.50,+2.25%,"26,629","8,689","17,940"
19,00981A主動統一台股增長,29.06,-0.55,-1.86%,"234,849","217,130","17,719"
20,00637L元大滬深300正2,20.01,-0.81,-3.89%,"25,796","8,267","17,529"
21,3481 群創,46.75,-2.75,-5.56%,"225,153","209,580","15,573"
22,3090 日電貿,177.50,+ 16.00,+9.91%,"21,471","5,950","15,521"
23,00403A主動統一升級50,9.97,-0.19,-1.87%,"194,876","181,249","13,626"
24,2002 中鋼,18.95,0.00,0.00%,"31,131","18,139","12,992"
25,00664R國泰臺灣加權反1,1.66,+ 0.02,+1.22%,"52,472","40,363","12,109"
26,2889 國票金,15.55,-0.05,-0.32%,"14,956","4,230","10,726"
27,8039 台虹,271.50,-6.00,-2.16%,"42,065","31,881","10,184"
28,8070 長華*,51.00,-3.40,-6.25%,"22,771","13,023","9,747"
29,00405A主動富邦台灣龍耀,8.47,-0.13,-1.51%,"93,901","84,522","9,379"
30,3702 大聯大,106.50,0.00,0.00%,"18,979","10,734","8,245"
31,2637 慧洋-KY,91.80,+ 3.10,+3.49%,"11,209","3,141","8,068"
32,2891 中信金,64.90,-1.60,-2.41%,"34,561","26,517","8,045"
33,2601 益航,6.92,+ 0.10,+1.47%,"12,759","4,866","7,893"
34,1216 統一,77.50,+ 1.30,+1.71%,"16,977","9,101","7,876"
35,2887 台新新光金,36.40,-0.50,-1.36%,"70,119","62,433","7,686"
36,2478 大毅,134.50,+ 12.00,+9.80%,"11,551","4,009","7,542"
37,5880 合庫金,24.85,-0.10,-0.40%,"33,352","26,633","6,719"
38,1102 亞泥,33.80,+ 0.30,+0.90%,"11,995","5,620","6,376"
39,00997A主動群益美國增長,11.33,-0.43,-3.66%,"16,901","10,680","6,221"
40,00401A主動摩根台灣鑫收,13.26,-0.19,-1.41%,"12,545","6,381","6,164"
41,00830 國泰費城半導體,84.10,-3.65,-4.16%,"10,229","4,125","6,104"
42,2302 麗正,44.70,-0.60,-1.32%,"15,906","9,804","6,101"
43,2375 凱美,127.00,+ 4.50,+3.67%,"8,542","2,946","5,597"
44,9914 美利達,88.60,+ 8.00,+9.93%,"6,603","1,184","5,419"
45,2328 廣宇,46.00,+ 2.10,+4.78%,"7,208","1,847","5,361"
46,8046 南電,"1,180.00",-65.00,-5.22%,"15,144","10,340","4,804"
47,00713 元大台灣高息低波,60.85,+ 0.20,+0.33%,"7,184","2,415","4,770"
48,6214 精誠,178.50,+ 2.50,+1.42%,"9,858","5,269","4,589"
49,00676R富邦臺灣加權反1,5.68,+ 0.08,+1.43%,"11,862","7,826","4,036"
50,00633L富邦上証正2,48.40,-1.85,-3.68%,"5,436","1,440","3,996"
