Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3481 群創,56.10,+ 5.10,+10.00%,"243,953"
2,00403A主動統一升級50,10.82,+ 0.12,+1.12%,"223,247"
3,2324 仁寶,40.35,+ 3.65,+9.95%,"78,041"
4,2317 鴻海,293.50,+ 4.50,+1.56%,"73,764"
5,1303 南亞,107.50,+ 9.40,+9.58%,"73,265"
6,00981A主動統一台股增長,31.70,+ 0.16,+0.51%,"55,212"
7,1402 遠東新,25.05,-0.60,-2.34%,"52,372"
8,00992A主動群益科技創新,18.57,+ 0.22,+1.20%,"50,034"
9,2344 華邦電,168.00,+ 10.00,+6.33%,"46,815"
10,2408 南亞科,381.50,+ 34.50,+9.94%,"46,500"
11,2882 國泰金,88.20,+ 2.50,+2.92%,"43,608"
12,00878 國泰永續高股息,31.99,+ 1.23,+4.00%,"43,053"
13,3231 緯創,174.00,+ 15.50,+9.78%,"41,533"
14,1326 台化,53.80,+ 3.90,+7.82%,"38,568"
15,2890 永豐金,30.45,+ 0.45,+1.50%,"34,273"
16,2881 富邦金,110.50,+ 0.50,+0.45%,"33,932"
17,2884 玉山金,31.45,+ 0.50,+1.62%,"32,976"
18,3706 神達,93.50,+ 4.70,+5.29%,"31,668"
19,2610 華航,19.55,+ 0.45,+2.36%,"31,189"
20,2609 陽明,54.90,+ 2.20,+4.17%,"27,731"
21,1802 台玻,74.80,+ 2.90,+4.03%,"27,525"
22,0056 元大高股息,51.90,+ 1.70,+3.39%,"27,299"
23,00999A主動野村臺灣高息,11.16,+ 0.26,+2.39%,"26,581"
24,2337 旺宏,167.50,+ 1.00,+0.60%,"22,557"
25,00400A主動國泰動能高息,14.95,+ 0.12,+0.81%,"22,402"
26,1101 台泥,24.55,+ 0.15,+0.61%,"21,822"
27,2883 凱基金,22.65,+ 0.15,+0.67%,"20,100"
28,6282 康舒,65.80,+ 5.90,+9.85%,"19,080"
29,6213 聯茂,295.00,+ 26.50,+9.87%,"15,512"
30,00891 中信關鍵半導體,36.42,+ 0.37,+1.03%,"15,252"
31,00940 元大台灣價值高息,12.27,+ 0.29,+2.42%,"14,602"
32,00982A主動群益台灣強棒,24.35,+ 0.01,+0.04%,"14,595"
33,2313 華通,282.00,-2.50,-0.88%,"14,581"
34,2353 宏碁,38.70,+ 3.50,+9.94%,"14,259"
35,2449 京元電子,318.00,-10.50,-3.20%,"12,848"
36,00980A主動野村臺灣優選,24.90,+ 0.42,+1.72%,"12,455"
37,2371 大同,30.25,+ 0.45,+1.51%,"11,638"
38,2377 微星,141.50,+ 10.50,+8.02%,"11,500"
39,2867 三商壽,7.63,+ 0.11,+1.46%,"11,467"
40,00929 復華台灣科技優息,30.80,+ 0.55,+1.82%,"11,371"
41,2885 元大金,59.20,-0.40,-0.67%,"10,176"
42,6456 GIS-KY,83.90,+ 7.40,+9.67%,"10,042"
43,2330 台積電,"2,355.00",0.00,0.00%,"9,973"
44,2406 國碩,35.90,+ 1.35,+3.91%,"9,071"
45,00900 富邦特選高股息30,19.58,+ 0.66,+3.49%,"8,056"
46,2367 燿華,67.40,-0.70,-1.03%,"7,994"
47,2646 星宇航空,20.70,+ 0.25,+1.22%,"7,958"
48,9105 泰金寶-DR,9.68,+ 0.88,+10.00%,"7,872"
49,2834 臺企銀,16.20,-0.05,-0.31%,"7,629"
50,2014 中鴻,18.50,+ 0.15,+0.82%,"7,389"
