Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.01,+ 0.06,+0.60%,"78,710","263,448","-184,737"
2,00881 國泰台灣科技龍頭,54.80,-0.20,-0.36%,"30,373","124,071","-93,698"
3,00961 FT臺灣永續高息,13.44,+ 0.13,+0.98%,"20,523","89,338","-68,814"
4,00878 國泰永續高股息,33.87,+ 0.09,+0.27%,"24,193","92,188","-67,994"
5,00984D主動聯博全球非投,10.12,-0.03,-0.30%,"26,681","71,456","-44,774"
6,2880 華南金,38.95,-0.15,-0.38%,"50,766","90,885","-40,119"
7,2610 華航,19.90,-0.20,-1.00%,"29,228","62,063","-32,835"
8,2834 臺企銀,16.30,-0.15,-0.91%,"27,112","59,861","-32,748"
9,00953B群益優選非投等債,9.72,-0.04,-0.41%,"25,921","57,569","-31,648"
10,009826貝萊德世界股票,10.30,-0.01,-0.10%,"26,904","56,068","-29,163"
11,8150 南茂,91.90,-1.00,-1.08%,"22,073","47,849","-25,775"
12,2886 兆豐金,47.35,+ 1.50,+3.27%,"66,972","91,741","-24,769"
13,2618 長榮航,39.90,-1.10,-2.68%,"31,417","55,976","-24,558"
14,00891 中信關鍵半導體,36.38,-0.19,-0.52%,"9,031","32,822","-23,791"
15,2002 中鋼,19.00,-0.20,-1.04%,"35,984","59,748","-23,763"
16,2303 聯電,121.00,-3.50,-2.81%,"43,210","66,747","-23,536"
17,00929 復華台灣科技優息,29.44,-0.23,-0.78%,"16,199","39,159","-22,960"
18,00664R國泰臺灣加權反1,1.62,+ 0.01,+0.62%,"23,020","42,966","-19,945"
19,00923 群益台ESG低碳50,42.88,-0.11,-0.26%,"7,928","27,629","-19,701"
20,5388 中磊,79.80,-1.30,-1.60%,"6,936","25,099","-18,162"
21,2409 友達,25.80,+ 0.05,+0.19%,"43,014","57,213","-14,198"
22,2327 國巨*,622.00,-40.00,-6.04%,"28,322","41,151","-12,829"
23,2492 華新科,302.50,-14.00,-4.42%,"22,683","35,064","-12,380"
24,2105 正新,30.40,-0.30,-0.98%,"8,918","20,733","-11,814"
25,00673R期元大S＆P原油反1,12.90,+ 0.16,+1.26%,"16,686","28,390","-11,704"
26,3045 台灣大,108.00,-0.50,-0.46%,"10,374","21,096","-10,722"
27,6116 彩晶,13.90,-0.05,-0.36%,"8,568","19,053","-10,485"
28,00753L中信中國50正2,9.35,-0.37,-3.81%,"9,504","19,955","-10,451"
29,1314 中石化,7.68,+ 0.02,+0.26%,"20,537","29,993","-9,455"
30,00686R群益臺灣加權反1,0.99,0.00,0.00%,"14,552","23,412","-8,860"
31,1402 遠東新,27.10,+ 0.15,+0.56%,"23,476","32,010","-8,533"
32,2449 京元電子,247.00,-6.50,-2.56%,"12,887","21,323","-8,436"
33,2412 中華電,135.00,-1.00,-0.74%,"7,151","15,161","-8,010"
34,00676R富邦臺灣加權反1,5.53,+ 0.03,+0.55%,"9,931","16,983","-7,051"
35,3702 大聯大,115.00,-8.50,-6.88%,"11,668","18,686","-7,018"
36,4958 臻鼎-KY,489.50,+ 12.00,+2.51%,"19,090","26,022","-6,932"
37,00665L富邦恒生國企正2,9.23,-0.28,-2.94%,"14,772","21,594","-6,822"
38,3090 日電貿,174.50,-0.50,-0.29%,"3,189","9,404","-6,214"
39,2609 陽明,51.60,+ 0.20,+0.39%,"11,052","17,088","-6,035"
40,8112 至上,95.80,-2.00,-2.04%,"14,018","19,936","-5,918"
41,2891 中信金,65.80,-0.70,-1.05%,"37,848","43,605","-5,757"
42,5880 合庫金,24.20,0.00,0.00%,"17,737","23,430","-5,693"
43,2481 強茂,138.00,-5.00,-3.50%,"7,605","13,288","-5,683"
44,00945B凱基美國非投等債,14.65,-0.04,-0.27%,"6,745","12,385","-5,639"
45,3033 威健,48.25,-0.35,-0.72%,"6,426","11,742","-5,315"
46,2406 國碩,29.20,-2.30,-7.30%,"3,422","8,492","-5,070"
47,1714 和桐,16.40,-0.30,-1.80%,"12,029","17,063","-5,033"
48,00882 中信中國高股息,14.91,-0.08,-0.53%,"6,133","11,042","-4,908"
49,1101 台泥,24.25,+ 0.20,+0.83%,"28,604","33,447","-4,843"
50,00985B群益ESG投等債0-5,10.31,-0.02,-0.19%,"11,934","16,775","-4,841"
