Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.45,-0.35,-1.47%,"192,619"
2,2409 友達,19.25,+ 0.20,+1.05%,"159,028"
3,009820元大納斯達克精選,10.06,-0.09,-0.89%,"135,188"
4,2317 鴻海,248.50,0.00,0.00%,"92,555"
5,2356 英業達,51.90,-0.30,-0.57%,"81,135"
6,2881 富邦金,95.20,-0.90,-0.94%,"72,880"
7,3481 群創,38.70,+ 2.60,+7.20%,"68,049"
8,2027 大成鋼,39.40,-0.45,-1.13%,"60,452"
9,2344 華邦電,130.50,+ 1.00,+0.77%,"52,571"
10,00919 群益台灣精選高息,25.64,-0.12,-0.47%,"49,227"
11,6770 力積電,62.00,-0.80,-1.27%,"42,467"
12,00953B群益優選非投等債,9.57,+ 0.02,+0.21%,"34,108"
13,1216 統一,74.70,-1.00,-1.32%,"28,849"
14,2882 國泰金,76.80,-1.10,-1.41%,"27,234"
15,2892 第一金,28.75,-0.55,-1.88%,"26,819"
16,3045 台灣大,114.00,-0.50,-0.44%,"26,309"
17,2891 中信金,54.80,0.00,0.00%,"24,001"
18,00918 大華優利高填息30,25.51,+ 0.16,+0.63%,"22,875"
19,2606 裕民,63.40,+ 0.60,+0.96%,"21,017"
20,5876 上海商銀,39.80,-0.30,-0.75%,"20,859"
21,2481 強茂,129.00,+ 11.50,+9.79%,"18,781"
22,2890 永豐金,30.00,-0.20,-0.66%,"17,788"
23,2542 興富發,44.60,+ 0.85,+1.94%,"17,481"
24,2337 旺宏,160.00,-2.50,-1.54%,"17,034"
25,3048 益登,57.30,+ 1.20,+2.14%,"16,585"
26,2301 光寶科,207.50,+ 3.00,+1.47%,"16,150"
27,6285 啟碁,286.00,+ 26.00,+10.00%,"14,620"
28,2355 敬鵬,57.70,+ 5.20,+9.90%,"13,674"
29,2492 華新科,217.50,+ 11.50,+5.58%,"13,145"
30,1714 和桐,9.75,-0.09,-0.91%,"12,794"
31,3042 晶技,147.00,+ 3.00,+2.08%,"12,318"
32,00900 富邦特選高股息30,16.69,+ 0.01,+0.06%,"11,281"
33,6239 力成,250.00,+ 2.00,+0.81%,"11,267"
34,8028 昇陽半導體,278.50,-9.00,-3.13%,"11,081"
35,3576 聯合再生,17.50,+ 0.50,+2.94%,"10,989"
36,3006 晶豪科,252.00,+ 1.00,+0.40%,"10,876"
37,00400A主動國泰動能高息,13.05,-0.15,-1.14%,"9,767"
38,2867 三商壽,7.69,-0.03,-0.39%,"9,728"
39,3034 聯詠,475.50,+ 9.00,+1.93%,"9,657"
40,3033 威健,48.70,+ 0.80,+1.67%,"8,156"
41,2485 兆赫,73.00,+ 4.70,+6.88%,"8,054"
42,2412 中華電,137.00,-1.00,-0.72%,"7,835"
43,00997A主動群益美國增長,12.19,-0.18,-1.46%,"7,792"
44,00922 國泰台灣領袖50,35.64,-0.16,-0.45%,"7,473"
45,3450 聯鈞,410.00,+ 14.50,+3.67%,"7,305"
46,00983A主動中信ARK創新,11.27,-0.32,-2.76%,"7,153"
47,1605 華新,34.70,-0.20,-0.57%,"6,974"
48,00401A主動摩根台灣鑫收,12.35,-0.03,-0.24%,"6,608"
49,1904 正隆,19.10,-1.25,-6.14%,"6,524"
50,8926 台汽電,57.50,-3.60,-5.89%,"6,496"
