Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,28.13,-0.20,-0.71%,"-90,205"
2,009816凱基台灣TOP50,16.04,+ 0.15,+0.94%,"-52,296"
3,0050 元大台灣50,108.05,+ 1.15,+1.08%,"-46,636"
4,2002 中鋼,18.70,+ 0.05,+0.27%,"-39,920"
5,2801 彰銀,29.60,+ 0.70,+2.42%,"-28,806"
6,1303 南亞,236.00,+ 12.00,+5.36%,"-28,155"
7,00685L群益臺灣加權正2,11.98,+ 0.25,+2.13%,"-26,950"
8,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"-25,159"
9,2324 仁寶,37.40,+ 0.05,+0.13%,"-23,265"
10,00991A主動復華未來50,16.96,-0.15,-0.88%,"-21,767"
11,2890 永豐金,45.95,+ 0.65,+1.43%,"-20,911"
12,009828中信台日韓PCB,9.18,-0.18,-1.92%,"-20,616"
13,00992A主動群益科技創新,17.52,0.00,0.00%,"-14,523"
14,2481 強茂,163.00,-5.50,-3.26%,"-13,785"
15,00878 國泰永續高股息,34.73,+ 0.26,+0.75%,"-13,111"
16,00988A主動統一全球創新,15.97,+ 0.17,+1.08%,"-12,462"
17,6213 聯茂,495.00,-55.00,-10.00%,"-11,422"
18,2882 國泰金,112.00,-0.50,-0.44%,"-10,697"
19,2313 華通,218.50,-6.50,-2.89%,"-9,819"
20,00922 國泰台灣領袖50,41.96,+ 0.35,+0.84%,"-9,257"
21,2327 國巨*,529.00,-7.00,-1.31%,"-9,137"
22,2610 華航,20.35,+ 0.40,+2.01%,"-8,676"
23,2542 興富發,46.85,+ 0.95,+2.07%,"-8,319"
24,2105 正新,30.10,+ 0.20,+0.67%,"-8,303"
25,0052 富邦科技,62.70,+ 0.75,+1.21%,"-8,211"
26,2330 台積電,"2,425.00",+ 45.00,+1.89%,"-8,177"
27,0056 元大高股息,56.30,+ 0.75,+1.35%,"-8,016"
28,00400A主動國泰動能高息,14.57,+ 0.05,+0.34%,"-7,530"
29,2303 聯電,147.50,+ 5.50,+3.87%,"-7,480"
30,2881 富邦金,151.50,-1.50,-0.98%,"-7,308"
31,2887 台新新光金,44.05,-0.35,-0.79%,"-6,704"
32,00830 國泰費城半導體,80.45,+ 1.00,+1.26%,"-6,665"
33,4958 臻鼎-KY,476.00,-17.50,-3.55%,"-6,627"
34,00407A主動凱基台灣,9.35,-0.01,-0.11%,"-6,547"
35,2633 台灣高鐵,26.05,+ 0.10,+0.39%,"-6,107"
36,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"-6,010"
37,8112 至上,82.80,+ 0.30,+0.36%,"-5,963"
38,00881 國泰台灣科技龍頭,49.81,+ 0.16,+0.32%,"-5,300"
39,2886 兆豐金,51.90,+ 1.00,+1.96%,"-5,051"
40,2618 長榮航,42.05,+ 0.75,+1.82%,"-4,920"
41,2885 元大金,69.00,-0.40,-0.58%,"-4,881"
42,6005 群益證,31.30,+ 0.45,+1.46%,"-4,824"
43,00632R元大台灣50反1,9.84,-0.11,-1.11%,"-4,719"
44,8028 昇陽半導體,244.00,+ 11.00,+4.72%,"-4,587"
45,4763 材料*-KY,47.70,+ 2.80,+6.24%,"-4,503"
46,2301 光寶科,278.00,+ 1.00,+0.36%,"-4,457"
47,2368 金像電,950.00,-42.00,-4.23%,"-4,370"
48,00891 中信關鍵半導體,35.41,+ 0.42,+1.20%,"-4,113"
49,3704 合勤控,40.30,+ 0.15,+0.37%,"-3,925"
50,6505 台塑化,86.20,+ 5.70,+7.08%,"-3,876"
