Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,178.50,+ 0.50,+0.28%,"607,781"
2,00403A主動統一升級50,11.11,+ 0.07,+0.63%,"355,754"
3,2882 國泰金,111.50,+ 1.50,+1.36%,"306,600"
4,00878 國泰永續高股息,33.75,+ 0.09,+0.27%,"259,036"
5,00992A主動群益科技創新,18.82,+ 0.08,+0.43%,"246,334"
6,2890 永豐金,39.95,+ 0.40,+1.01%,"240,612"
7,2609 陽明,51.40,-0.20,-0.39%,"235,253"
8,2027 大成鋼,40.20,-0.35,-0.86%,"219,870"
9,2610 華航,24.20,+ 0.95,+4.09%,"216,371"
10,1301 台塑,58.00,+ 3.50,+6.42%,"209,683"
11,2881 富邦金,136.00,+ 1.50,+1.12%,"209,043"
12,2891 中信金,70.60,+ 0.70,+1.00%,"195,429"
13,2002 中鋼,19.05,-0.30,-1.55%,"185,050"
14,2834 臺企銀,18.00,+ 0.20,+1.12%,"170,513"
15,2317 鴻海,257.50,+ 1.50,+0.59%,"151,354"
16,00982A主動群益台灣強棒,24.74,+ 0.12,+0.49%,"134,220"
17,1303 南亞,155.00,-1.00,-0.64%,"128,476"
18,00981A主動統一台股增長,31.50,+ 0.02,+0.06%,"126,452"
19,2885 元大金,66.70,+ 0.60,+0.91%,"124,995"
20,2867 三商壽,8.59,+ 0.08,+0.94%,"114,078"
21,00891 中信關鍵半導體,37.79,+ 0.03,+0.08%,"112,625"
22,00999A主動野村臺灣高息,11.03,-0.07,-0.63%,"110,350"
23,2449 京元電子,334.50,+ 1.00,+0.30%,"105,325"
24,00919 群益台灣精選高息,30.26,+ 0.05,+0.17%,"103,593"
25,6770 力積電,83.20,-2.50,-2.92%,"103,357"
26,5880 合庫金,25.10,+ 0.70,+2.87%,"93,364"
27,0056 元大高股息,53.20,+ 0.05,+0.09%,"91,129"
28,00940 元大台灣價值高息,12.77,+ 0.11,+0.87%,"85,862"
29,1605 華新,37.70,-0.45,-1.18%,"80,105"
30,1326 台化,59.50,+ 1.80,+3.12%,"76,107"
31,3702 大聯大,107.00,+ 0.50,+0.47%,"69,013"
32,2801 彰銀,23.50,+ 0.60,+2.62%,"67,365"
33,6005 群益證,38.80,+ 0.25,+0.65%,"62,834"
34,00900 富邦特選高股息30,19.80,+ 0.11,+0.56%,"59,944"
35,2408 南亞科,477.00,+ 33.50,+7.55%,"59,430"
36,00929 復華台灣科技優息,31.86,+ 0.31,+0.98%,"54,580"
37,00400A主動國泰動能高息,15.00,+ 0.08,+0.54%,"54,039"
38,009820元大納斯達克精選,9.91,+ 0.14,+1.43%,"50,019"
39,1314 中石化,8.04,+ 0.05,+0.63%,"48,887"
40,2884 玉山金,35.45,+ 0.45,+1.29%,"43,556"
41,2337 旺宏,161.50,-10.50,-6.10%,"43,505"
42,1802 台玻,69.60,+ 0.30,+0.43%,"43,298"
43,6176 瑞儀,90.70,+ 0.50,+0.55%,"42,978"
44,00993A主動安聯台灣,14.28,+ 0.10,+0.71%,"41,997"
45,3045 台灣大,120.00,+ 0.50,+0.42%,"39,960"
46,2897 王道銀行,10.60,+ 0.05,+0.47%,"37,846"
47,2006 東和鋼鐵,70.00,+ 0.20,+0.29%,"37,695"
48,2887 台新新光金,31.85,+ 0.25,+0.79%,"37,210"
49,2606 裕民,61.70,+ 0.30,+0.49%,"36,871"
50,2637 慧洋-KY,76.10,+ 0.40,+0.53%,"35,634"
