Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,35.26,-2.90,-7.60%,"1,127,811","2,745,969","-1,618,158"
2,009816凱基台灣TOP50,15.00,-0.59,-3.78%,"1,040,295","2,444,515","-1,404,220"
3,00407A主動凱基台灣,9.47,-0.48,-4.82%,"235,733","1,478,192","-1,242,458"
4,00405A主動富邦台灣龍耀,9.00,-0.43,-4.56%,"362,854","1,498,367","-1,135,512"
5,00403A主動統一升級50,10.56,-0.55,-4.95%,"4,926,322","5,899,920","-973,598"
6,0050 元大台灣50,103.10,-4.10,-3.82%,"747,804","1,712,710","-964,905"
7,00988A主動統一全球創新,21.92,-1.15,-4.98%,"610,142","1,291,647","-681,505"
8,00991A主動復華未來50,19.75,-0.95,-4.59%,"636,091","1,303,024","-666,932"
9,3481 群創,65.00,-5.90,-8.32%,"2,284,064","2,753,840","-469,776"
10,00712 復華富時不動產,8.63,+ 0.03,+0.35%,"306,046","689,131","-383,084"
11,009821野村稀土關鍵資源,14.23,-0.38,-2.60%,"91,272","441,682","-350,410"
12,00918 大華優利高填息30,31.15,-1.33,-4.09%,"529,659","863,725","-334,065"
13,00981A主動統一台股增長,29.91,-1.59,-5.05%,"1,685,075","1,951,835","-266,760"
14,00919 群益台灣精選高息,29.56,-0.70,-2.31%,"1,043,242","1,298,750","-255,507"
15,00990A主動元大AI新經濟,20.23,-0.95,-4.49%,"434,714","683,992","-249,278"
16,2303 聯電,164.00,-14.50,-8.12%,"2,033,436","2,276,254","-242,818"
17,2409 友達,27.95,-2.45,-8.06%,"1,711,742","1,922,907","-211,165"
18,2324 仁寶,34.80,-2.05,-5.56%,"973,717","1,149,701","-175,983"
19,00402A主動安聯美國科技,9.70,-0.19,-1.92%,"149,874","304,267","-154,392"
20,2002 中鋼,19.00,-0.05,-0.26%,"838,749","975,601","-136,852"
21,00984D主動聯博全球非投,10.15,+ 0.01,+0.10%,"164,816","300,443","-135,627"
22,00935 野村臺灣新科技50,58.80,-3.20,-5.16%,"131,004","258,875","-127,871"
23,9904 寶成,25.30,-0.65,-2.50%,"208,524","335,471","-126,947"
24,00406A主動中信台灣收益,9.83,-0.45,-4.38%,"123,370","248,069","-124,699"
25,00896 中信綠能及電動車,26.61,-1.21,-4.35%,"74,298","178,539","-104,241"
26,00400A主動國泰動能高息,14.21,-0.79,-5.27%,"421,244","524,088","-102,843"
27,1504 東元,67.90,-3.20,-4.50%,"200,304","301,363","-101,058"
28,00404A主動聯博動能50,9.75,-0.42,-4.13%,"62,617","163,188","-100,570"
29,00665L富邦恒生國企正2,7.38,-0.23,-3.02%,"226,541","323,963","-97,421"
30,009824群益美國科技巨頭,9.87,-0.30,-2.95%,"69,575","164,499","-94,923"
31,2330 台積電,"2,340.00",-50.00,-2.09%,"277,425","372,206","-94,781"
32,2313 華通,222.50,-10.50,-4.51%,"259,111","351,739","-92,627"
33,00753L中信中國50正2,7.96,-0.34,-4.10%,"171,156","251,234","-80,078"
34,00927 群益半導體收益,39.81,-2.55,-6.02%,"129,709","200,374","-70,664"
35,2301 光寶科,201.50,-13.50,-6.28%,"254,999","323,821","-68,821"
36,2371 大同,26.20,-1.10,-4.03%,"117,938","181,547","-63,608"
37,00961 FT臺灣永續高息,12.50,-0.26,-2.04%,"75,085","138,548","-63,462"
38,00916 國泰全球品牌50,24.56,-0.57,-2.27%,"48,417","108,085","-59,667"
39,00685L群益臺灣加權正2,280.35,-24.70,-8.10%,"30,890","86,927","-56,037"
40,6116 彩晶,18.25,-1.25,-6.41%,"524,433","579,169","-54,736"
41,6239 力成,314.00,-12.00,-3.68%,"197,127","246,648","-49,521"
42,2474 可成,200.00,-5.50,-2.68%,"91,488","140,432","-48,943"
43,0052 富邦科技,60.60,-2.40,-3.81%,"274,203","322,566","-48,362"
44,00947 台新臺灣IC設計,38.07,-2.86,-6.99%,"82,914","130,319","-47,404"
45,00662 富邦NASDAQ,119.10,-2.90,-2.38%,"76,811","120,493","-43,681"
46,00632R元大台灣50反1,10.45,+ 0.41,+4.08%,"1,114,817","1,158,407","-43,590"
47,00830 國泰費城半導體,95.70,-3.55,-3.58%,"115,195","156,399","-41,203"
48,00715L期街口布蘭特正2,34.27,+ 1.10,+3.32%,"83,287","122,282","-38,994"
49,2382 廣達,362.00,-4.50,-1.23%,"463,726","501,854","-38,128"
50,00984A主動安聯台灣高息,16.14,-0.72,-4.27%,"83,439","121,379","-37,940"
