Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3481 群創,50.40,-2.20,-4.18%,"94,630"
2,2884 玉山金,35.85,+ 0.75,+2.14%,"84,820"
3,00712 復華富時不動產,9.03,-0.03,-0.33%,"52,646"
4,2891 中信金,61.50,-0.60,-0.97%,"45,035"
5,2002 中鋼,18.55,-0.10,-0.54%,"41,775"
6,2412 中華電,139.00,+ 1.00,+0.72%,"39,110"
7,2867 三商壽,9.23,+ 0.25,+2.78%,"38,764"
8,2618 長榮航,41.20,0.00,0.00%,"37,831"
9,1101 台泥,23.80,+ 0.30,+1.28%,"33,268"
10,3045 台灣大,112.00,+ 1.00,+0.90%,"31,893"
11,2105 正新,33.20,-0.40,-1.19%,"31,062"
12,2834 臺企銀,18.00,-0.05,-0.28%,"29,684"
13,1402 遠東新,27.30,-0.40,-1.44%,"27,865"
14,9904 寶成,24.35,-0.25,-1.02%,"25,689"
15,2356 英業達,57.20,-1.30,-2.22%,"25,295"
16,00953B群益優選非投等債,9.80,+ 0.03,+0.31%,"25,252"
17,2812 台中銀,20.35,-0.20,-0.97%,"22,717"
18,5876 上海商銀,45.55,+ 0.35,+0.77%,"22,111"
19,3231 緯創,143.50,+ 4.50,+3.24%,"21,516"
20,6505 台塑化,77.70,-3.60,-4.43%,"20,708"
21,5880 合庫金,25.50,+ 0.15,+0.59%,"20,351"
22,1102 亞泥,33.00,-0.25,-0.75%,"19,552"
23,2883 凱基金,29.55,-0.45,-1.50%,"17,336"
24,2610 華航,20.95,+ 0.20,+0.96%,"17,041"
25,8150 南茂,103.00,-7.50,-6.79%,"16,621"
26,2882 國泰金,94.00,-0.30,-0.32%,"16,394"
27,3576 聯合再生,18.45,+ 0.60,+3.36%,"15,957"
28,2886 兆豐金,48.20,+ 0.60,+1.26%,"14,235"
29,4904 遠傳,104.50,+ 1.50,+1.46%,"13,844"
30,2603 長榮,196.00,-2.00,-1.01%,"13,510"
31,2353 宏碁,29.25,-0.35,-1.18%,"12,659"
32,2382 廣達,316.00,-9.50,-2.92%,"11,988"
33,2347 聯強,84.00,-1.30,-1.52%,"10,545"
34,2324 仁寶,34.40,-1.60,-4.44%,"10,301"
35,1714 和桐,15.00,-0.30,-1.96%,"9,986"
36,2489 瑞軒,30.60,-1.55,-4.82%,"9,106"
37,6116 彩晶,14.30,-0.70,-4.67%,"8,685"
38,3036 文曄,187.00,-1.50,-0.80%,"8,679"
39,4938 和碩,80.00,-2.20,-2.68%,"8,183"
40,3090 日電貿,175.50,-19.00,-9.77%,"7,824"
41,5871 中租-KY,122.50,+ 3.00,+2.51%,"7,797"
42,2481 強茂,139.50,-12.00,-7.92%,"7,696"
43,00985B群益ESG投等債0-5,10.41,+ 0.04,+0.39%,"7,249"
44,2609 陽明,49.00,-0.20,-0.41%,"6,996"
45,00918 大華優利高填息30,30.92,-0.09,-0.29%,"6,846"
46,00882 中信中國高股息,15.01,+ 0.45,+3.09%,"6,355"
47,00680L元大美債20正2,6.75,-0.01,-0.15%,"6,334"
48,9945 潤泰新,26.40,+ 0.15,+0.57%,"6,048"
49,3026 禾伸堂,621.00,-69.00,-10.00%,"5,959"
50,8028 昇陽半導體,300.00,-15.00,-4.76%,"5,739"
