Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.91,+ 0.10,+1.02%,"1,036,550","1,817,762","-781,212"
2,00685L群益臺灣加權正2,11.05,-0.07,-0.63%,"725,578","1,450,428","-724,850"
3,0050 元大台灣50,103.30,-0.50,-0.48%,"527,643","1,074,142","-546,498"
4,00406A主動中信台灣收益,9.35,+ 0.08,+0.86%,"228,812","695,686","-466,874"
5,00631L元大台灣50正2,33.85,-0.30,-0.88%,"501,464","899,210","-397,745"
6,009816凱基台灣TOP50,14.96,-0.04,-0.27%,"578,180","967,723","-389,542"
7,00981A主動統一台股增長,28.84,+ 0.38,+1.34%,"1,103,002","1,319,465","-216,463"
8,00991A主動復華未來50,17.16,+ 0.27,+1.60%,"1,027,449","1,210,663","-183,213"
9,00405A主動富邦台灣龍耀,8.25,+ 0.20,+2.48%,"388,677","559,043","-170,366"
10,2303 聯電,121.50,-0.50,-0.41%,"387,600","553,308","-165,708"
11,00878 國泰永續高股息,32.84,-0.31,-0.94%,"99,882","223,455","-123,573"
12,00400A主動國泰動能高息,13.89,+ 0.20,+1.46%,"179,103","281,171","-102,067"
13,009826貝萊德世界股票,10.28,-0.01,-0.10%,"50,645","139,847","-89,201"
14,00988A主動統一全球創新,16.60,-0.59,-3.43%,"133,547","218,617","-85,070"
15,6770 力積電,66.60,+ 0.50,+0.76%,"242,398","326,239","-83,840"
16,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"57,365","125,361","-67,995"
17,1301 台塑,55.10,-0.90,-1.61%,"45,945","109,152","-63,206"
18,0056 元大高股息,51.30,-0.15,-0.29%,"168,622","231,740","-63,117"
19,00984D主動聯博全球非投,10.16,0.00,0.00%,"75,852","137,817","-61,964"
20,00929 復華台灣科技優息,28.94,+ 0.16,+0.56%,"81,411","142,482","-61,070"
21,3481 群創,50.00,+ 2.20,+4.60%,"313,820","370,455","-56,635"
22,1326 台化,58.10,-0.50,-0.85%,"55,163","106,797","-51,633"
23,00891 中信關鍵半導體,35.09,-0.04,-0.11%,"52,817","103,746","-50,929"
24,2409 友達,24.55,+ 0.10,+0.41%,"239,572","287,358","-47,786"
25,2834 臺企銀,16.55,-0.20,-1.19%,"219,730","265,848","-46,118"
26,1718 中纖,10.20,+ 0.21,+2.10%,"71,696","117,771","-46,074"
27,00407A主動凱基台灣,9.45,+ 0.17,+1.83%,"219,751","259,709","-39,957"
28,9904 寶成,23.75,+ 0.30,+1.28%,"71,858","110,914","-39,056"
29,00961 FT臺灣永續高息,13.05,-0.07,-0.53%,"41,533","80,317","-38,784"
30,1314 中石化,7.81,-0.03,-0.38%,"66,964","105,508","-38,544"
31,00982A主動群益台灣強棒,22.71,+ 0.38,+1.70%,"115,954","153,563","-37,609"
32,2382 廣達,302.00,-2.00,-0.66%,"61,868","98,815","-36,946"
33,2812 台中銀,18.50,-0.30,-1.60%,"112,129","143,498","-31,369"
34,2449 京元電子,249.00,+ 2.00,+0.81%,"41,058","69,273","-28,215"
35,2327 國巨*,570.00,-8.00,-1.38%,"73,493","100,685","-27,192"
36,6505 台塑化,67.10,-0.50,-0.74%,"50,340","77,154","-26,814"
37,00990A主動元大AI新經濟,15.83,-0.37,-2.28%,"66,439","89,185","-22,745"
38,2337 旺宏,129.00,+ 11.50,+9.79%,"131,698","154,390","-22,691"
39,00923 群益台ESG低碳50,41.26,-0.07,-0.17%,"21,079","43,567","-22,488"
40,00919 群益台灣精選高息,29.60,-0.34,-1.14%,"164,034","186,317","-22,283"
41,00935 野村臺灣新科技50,55.90,+ 0.05,+0.09%,"68,794","90,792","-21,997"
42,8150 南茂,86.90,+ 0.40,+0.46%,"53,770","73,774","-20,004"
43,2330 台積電,"2,365.00",-40.00,-1.66%,"109,236","127,268","-18,032"
44,3711 日月光投控,595.00,+ 2.00,+0.34%,"67,751","84,429","-16,678"
45,2308 台達電,"1,680.00",+ 30.00,+1.82%,"35,968","51,756","-15,788"
46,00830 國泰費城半導體,85.90,-1.80,-2.05%,"36,609","51,372","-14,763"
47,1303 南亞,178.50,+ 1.50,+0.85%,"172,567","186,436","-13,869"
48,6239 力成,269.50,+ 13.00,+5.07%,"44,405","58,274","-13,868"
49,2492 華新科,256.50,-3.00,-1.16%,"22,967","36,736","-13,769"
50,6005 群益證,34.55,-0.30,-0.86%,"27,664","41,043","-13,379"
