Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2408 南亞科,211.50,-8.50,-3.86%,"23,456,223","36,941,241","-13,485,017"
2,2313 華通,263.00,+ 5.50,+2.14%,"16,246,306","27,864,522","-11,618,216"
3,8021 尖點,340.00,-10.00,-2.86%,"1,315,467","9,879,824","-8,564,357"
4,6451 訊芯-KY,456.00,-20.00,-4.20%,"422,218","5,462,851","-5,040,633"
5,3026 禾伸堂,223.00,-6.50,-2.83%,"806,909","5,100,999","-4,294,089"
6,2344 華邦電,90.20,-3.30,-3.53%,"11,871,721","16,124,385","-4,252,663"
7,3042 晶技,130.50,-3.00,-2.25%,"2,694,149","6,868,770","-4,174,620"
8,8996 高力,"1,100.00",-15.00,-1.35%,"1,632,129","5,638,038","-4,005,909"
9,1301 台塑,52.30,-2.00,-3.68%,"2,427,573","6,106,421","-3,678,847"
10,2489 瑞軒,42.25,-3.45,-7.55%,"709,951","4,269,480","-3,559,528"
11,2426 鼎元,49.30,-3.60,-6.81%,"333,768","3,797,596","-3,463,827"
12,2486 一詮,181.00,-10.50,-5.48%,"674,319","3,829,463","-3,155,144"
13,1717 長興,79.80,-1.20,-1.48%,"5,939,685","9,038,893","-3,099,208"
14,2485 兆赫,79.90,+ 1.60,+2.04%,"5,440,365","8,397,802","-2,957,436"
15,6531 愛普*,591.00,-15.00,-2.48%,"6,493,755","9,072,183","-2,578,427"
16,6239 力成,210.00,-7.50,-3.45%,"3,333,265","5,890,336","-2,557,071"
17,2467 志聖,510.00,-38.00,-6.93%,"770,870","3,122,013","-2,351,143"
18,2402 毅嘉,72.40,0.00,0.00%,"2,646,106","4,966,233","-2,320,126"
19,1326 台化,50.40,-4.20,-7.69%,"4,289,902","6,375,946","-2,086,044"
20,2404 漢唐,910.00,-5.00,-0.55%,"2,595,048","4,623,949","-2,028,901"
21,2337 旺宏,142.00,-13.50,-8.68%,"38,275,777","40,266,718","-1,990,940"
22,6285 啟碁,243.00,+ 19.00,+8.48%,"12,318,063","13,903,740","-1,585,676"
23,2449 京元電子,291.00,-10.00,-3.32%,"8,569,001","10,131,449","-1,562,447"
24,6669 緯穎,"3,720.00",-35.00,-0.93%,"6,465,592","8,021,411","-1,555,819"
25,3037 欣興,618.00,+ 21.00,+3.52%,"4,959,383","6,487,125","-1,527,742"
26,7769 鴻勁,"4,260.00",+ 75.00,+1.79%,"4,293,758","5,767,105","-1,473,346"
27,4576 大銀微系統,193.50,+ 1.00,+0.52%,"1,975,363","3,407,482","-1,432,119"
28,3006 晶豪科,156.00,-4.50,-2.80%,"1,989,936","3,418,993","-1,429,056"
29,3702 大聯大,97.50,+ 1.00,+1.04%,"2,582,765","3,992,533","-1,409,767"
30,2451 創見,248.00,-1.50,-0.60%,"1,363,814","2,645,314","-1,281,500"
31,3406 玉晶光,509.00,-9.00,-1.74%,"1,803,305","3,077,398","-1,274,093"
32,2059 川湖,"3,440.00",-5.00,-0.15%,"2,305,265","3,510,163","-1,204,897"
33,4927 泰鼎-KY,47.75,-2.95,-5.82%,"1,170,959","2,359,392","-1,188,433"
34,3017 奇鋐,"2,325.00",+ 15.00,+0.65%,"7,606,030","8,712,261","-1,106,231"
35,4967 十銓,216.00,-5.00,-2.26%,"1,149,015","2,214,645","-1,065,629"
36,3665 貿聯-KY,"2,350.00",+ 55.00,+2.40%,"5,823,108","6,851,035","-1,027,927"
37,3661 世芯-KY,"3,210.00",+ 10.00,+0.31%,"6,046,491","7,058,293","-1,011,802"
38,1303 南亞,88.50,-0.50,-0.56%,"11,690,196","12,667,088","-976,892"
39,8028 昇陽半導體,187.00,-4.50,-2.35%,"1,430,314","2,389,758","-959,444"
40,4958 臻鼎-KY,251.50,0.00,0.00%,"5,921,625","6,863,733","-942,108"
41,2329 華泰,58.50,-0.50,-0.85%,"1,195,162","2,124,439","-929,276"
42,00992A主動群益科技創新,15.32,+ 0.22,+1.46%,"1,583,033","2,509,848","-926,815"
43,3645 達邁,93.50,+ 4.60,+5.17%,"2,396,493","3,235,195","-838,702"
44,6919 康霈*,107.00,0.00,0.00%,"491,380","1,300,790","-809,409"
45,00997A主動群益美國增長,10.49,-0.16,-1.50%,"1,426,596","2,226,420","-799,824"
46,4956 光鋐,45.95,+ 4.15,+9.93%,"284,907","1,068,183","-783,275"
47,1582 信錦,102.00,-0.50,-0.49%,"536,934","1,306,449","-769,515"
48,6789 采鈺,410.00,+ 3.00,+0.74%,"5,830,584","6,577,240","-746,655"
49,1795 美時,235.00,+ 0.50,+0.21%,"866,836","1,598,607","-731,771"
50,2360 致茂,"2,020.00",+ 180.00,+9.78%,"5,809,207","6,466,116","-656,909"
