Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,29.73,-0.39,-1.29%,"-46,391"
2,1101 台泥,24.30,0.00,0.00%,"-45,772"
3,00632R元大台灣50反1,9.70,+ 0.06,+0.62%,"-41,361"
4,00919 群益台灣精選高息,32.71,-0.20,-0.61%,"-35,002"
5,2324 仁寶,39.05,-1.00,-2.50%,"-34,689"
6,00685L群益臺灣加權正2,12.35,-0.17,-1.36%,"-25,131"
7,009828中信台日韓PCB,9.63,-0.09,-0.93%,"-23,192"
8,3231 緯創,186.50,-10.50,-5.33%,"-22,924"
9,2303 聯電,137.00,-6.00,-4.20%,"-21,858"
10,2481 強茂,152.50,-5.50,-3.48%,"-21,523"
11,1714 和桐,16.25,-0.20,-1.22%,"-21,253"
12,2449 京元電子,268.50,-4.50,-1.65%,"-20,403"
13,00918 大華優利高填息30,35.44,-0.34,-0.95%,"-19,874"
14,00712 復華富時不動產,8.67,-0.02,-0.23%,"-19,319"
15,3036 文曄,189.50,-3.00,-1.56%,"-19,221"
16,2353 宏碁,31.05,-1.25,-3.87%,"-18,431"
17,6505 台塑化,79.60,-0.10,-0.13%,"-18,135"
18,1717 長興,72.30,-1.20,-1.63%,"-17,510"
19,00631L元大台灣50正2,37.49,-0.35,-0.92%,"-17,470"
20,2887 台新新光金,42.80,+ 1.70,+4.14%,"-17,310"
21,00929 復華台灣科技優息,28.89,-0.49,-1.67%,"-16,920"
22,3706 神達,91.30,-1.30,-1.40%,"-15,939"
23,1303 南亞,235.00,+ 4.50,+1.95%,"-15,405"
24,4958 臻鼎-KY,505.00,+ 4.00,+0.80%,"-14,193"
25,6257 矽格,209.00,-4.00,-1.88%,"-13,810"
26,6919 康霈*,81.60,-3.60,-4.23%,"-13,375"
27,2313 華通,231.00,-9.00,-3.75%,"-13,229"
28,8112 至上,89.50,-0.90,-1.00%,"-13,183"
29,1312 國喬,13.90,-0.20,-1.42%,"-12,488"
30,2356 英業達,64.00,-2.10,-3.18%,"-12,333"
31,2301 光寶科,291.00,-8.00,-2.68%,"-12,000"
32,8039 台虹,294.50,-32.50,-9.94%,"-11,421"
33,2426 鼎元,97.50,-1.60,-1.61%,"-11,288"
34,2634 漢翔,65.90,-0.40,-0.60%,"-10,077"
35,4938 和碩,91.70,-1.90,-2.03%,"-10,069"
36,9904 寶成,24.70,+ 0.10,+0.41%,"-9,809"
37,2027 大成鋼,49.35,+ 0.25,+0.51%,"-9,537"
38,00407A主動凱基台灣,9.68,-0.14,-1.43%,"-9,425"
39,2201 裕隆,30.45,-0.35,-1.14%,"-9,126"
40,2603 長榮,229.00,-4.00,-1.72%,"-8,601"
41,009820元大納斯達克精選,9.91,+ 0.03,+0.30%,"-8,528"
42,2486 一詮,245.50,-9.00,-3.54%,"-8,460"
43,3189 景碩,800.00,-13.00,-1.60%,"-8,392"
44,1409 新纖,24.45,+ 0.10,+0.41%,"-8,075"
45,00961 FT臺灣永續高息,13.44,-0.11,-0.81%,"-8,026"
46,009816凱基台灣TOP50,16.12,-0.05,-0.31%,"-8,016"
47,4526 東台,32.15,-0.20,-0.62%,"-7,076"
48,2323 中環,10.70,-0.10,-0.93%,"-6,516"
49,00404A主動聯博動能50,9.99,-0.04,-0.40%,"-6,399"
50,6669 緯穎,"2,340.00",-150.00,-6.02%,"-6,274"
