Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,68.70,+ 1.70,+2.54%,"522,735","602,285","-79,550"
2,00405A主動富邦台灣龍耀,9.29,+ 0.39,+4.38%,"70,485","123,677","-53,193"
3,00988A主動統一全球創新,22.28,+ 0.83,+3.87%,"59,144","100,802","-41,658"
4,00407A主動凱基台灣,9.85,+ 0.39,+4.12%,"137,860","170,968","-33,108"
5,00997A主動群益美國增長,14.31,+ 0.51,+3.70%,"21,799","47,548","-25,749"
6,6770 力積電,79.70,+ 0.80,+1.01%,"197,058","220,164","-23,106"
7,2484 希華,72.60,+ 3.40,+4.91%,"40,549","63,269","-22,720"
8,01010T京城樂富R1,10.00,0.00,0.00%,161,"22,125","-21,964"
9,2483 百容,57.10,+ 1.40,+2.51%,"3,406","25,252","-21,846"
10,6226 光鼎,22.05,+ 2.00,+9.98%,"8,952","28,665","-19,713"
11,009824群益美國科技巨頭,9.99,+ 0.11,+1.11%,"28,675","47,567","-18,892"
12,8046 南電,"1,185.00",+ 105.00,+9.72%,"6,271","22,849","-16,578"
13,00673R期元大S＆P原油反1,15.78,-0.10,-0.63%,"15,230","29,347","-14,117"
14,2834 臺企銀,17.75,-0.05,-0.28%,"29,470","42,809","-13,339"
15,2324 仁寶,35.30,+ 1.10,+3.22%,"42,525","55,786","-13,261"
16,00712 復華富時不動產,8.84,+ 0.07,+0.80%,"31,678","44,636","-12,958"
17,8150 南茂,99.50,+ 9.00,+9.94%,"40,951","53,142","-12,190"
18,1409 新纖,26.05,+ 0.15,+0.58%,"12,951","25,094","-12,143"
19,00990A主動元大AI新經濟,20.78,+ 0.88,+4.42%,"34,341","46,315","-11,974"
20,3706 神達,87.30,+ 0.90,+1.04%,"21,885","32,057","-10,172"
21,6153 嘉聯益,21.45,+ 0.65,+3.13%,"5,893","15,079","-9,187"
22,5469 瀚宇博,89.30,0.00,0.00%,"8,979","17,969","-8,990"
23,00878 國泰永續高股息,33.50,+ 0.60,+1.82%,"29,475","38,300","-8,825"
24,4915 致伸,66.00,+ 1.00,+1.54%,"6,153","14,372","-8,219"
25,00662 富邦NASDAQ,122.50,+ 2.10,+1.74%,"3,493","11,686","-8,193"
26,4938 和碩,83.80,+ 1.60,+1.95%,"18,449","26,382","-7,933"
27,2369 菱生,39.20,+ 0.95,+2.48%,"16,995","24,834","-7,839"
28,3016 嘉晶,133.50,+ 12.00,+9.88%,"12,505","19,714","-7,209"
29,2880 華南金,38.00,+ 0.70,+1.88%,"17,104","24,107","-7,003"
30,00929 復華台灣科技優息,30.78,+ 0.79,+2.63%,"27,363","34,357","-6,994"
31,2851 中再保,36.15,+ 1.50,+4.33%,"3,885","9,907","-6,022"
32,3450 聯鈞,532.00,+ 27.00,+5.35%,"2,362","8,125","-5,763"
33,2887 台新新光金,33.25,+ 0.25,+0.76%,"79,205","84,652","-5,447"
34,2481 強茂,182.50,+ 16.50,+9.94%,"4,695","9,758","-5,063"
35,8261 富鼎,270.50,+ 24.50,+9.96%,"7,219","12,020","-4,801"
36,6451 訊芯-KY,568.00,+ 5.00,+0.89%,"3,995","8,466","-4,471"
37,2233 宇隆,212.00,+ 19.00,+9.84%,673,"5,071","-4,398"
38,3036 文曄,214.00,+ 5.00,+2.39%,"6,678","11,053","-4,375"
39,2412 中華電,141.50,-0.50,-0.35%,"19,712","23,911","-4,199"
40,8110 華東,57.30,+ 2.00,+3.62%,"8,196","12,333","-4,137"
41,2609 陽明,52.00,+ 0.60,+1.17%,"13,914","17,995","-4,081"
42,00665L富邦恒生國企正2,7.44,-0.28,-3.63%,"24,946","28,951","-4,005"
43,00715L期街口布蘭特正2,33.78,+ 0.41,+1.23%,"5,211","8,962","-3,751"
44,6443 元晶,35.45,+ 0.80,+2.31%,"4,982","8,530","-3,548"
45,2365 昆盈,33.70,+ 0.10,+0.30%,"2,657","5,929","-3,272"
46,4906 正文,42.70,+ 1.40,+3.39%,"6,505","9,703","-3,198"
47,9914 美利達,78.30,+ 0.30,+0.38%,"3,618","6,798","-3,180"
48,3059 華晶科,49.90,+ 1.50,+3.10%,"7,018","10,071","-3,054"
49,2603 長榮,184.50,+ 0.50,+0.27%,"14,830","17,830","-3,000"
50,2515 中工,13.05,+ 0.10,+0.77%,"6,827","9,782","-2,955"
