Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,108.25,-0.10,-0.09%,"-592,252"
2,6770 力積電,72.60,-0.80,-1.09%,"-343,806"
3,2886 兆豐金,46.30,+ 0.80,+1.76%,"-308,221"
4,3481 群創,69.20,+ 3.20,+4.85%,"-273,693"
5,3231 緯創,158.00,-1.00,-0.63%,"-225,618"
6,2317 鴻海,242.00,+ 1.50,+0.62%,"-221,468"
7,2883 凱基金,29.00,+ 0.55,+1.93%,"-213,269"
8,00988A主動統一全球創新,20.83,-0.50,-2.34%,"-209,896"
9,2344 華邦電,183.00,-1.50,-0.81%,"-202,386"
10,1101 台泥,23.70,+ 0.05,+0.21%,"-154,009"
11,1402 遠東新,29.10,0.00,0.00%,"-152,048"
12,2324 仁寶,35.70,+ 0.75,+2.15%,"-143,848"
13,4904 遠傳,103.00,-2.00,-1.90%,"-142,466"
14,2330 台積電,"2,460.00",+ 15.00,+0.61%,"-110,259"
15,9904 寶成,24.35,-0.10,-0.41%,"-105,177"
16,6116 彩晶,18.20,+ 0.05,+0.28%,"-95,066"
17,2633 台灣高鐵,26.60,-0.20,-0.75%,"-83,108"
18,3706 神達,90.00,-1.00,-1.10%,"-74,350"
19,00991A主動復華未來50,20.05,-0.68,-3.28%,"-72,102"
20,2382 廣達,378.00,+ 1.00,+0.27%,"-71,675"
21,2880 華南金,38.25,+ 0.60,+1.59%,"-68,380"
22,2412 中華電,141.50,+ 0.50,+0.35%,"-67,751"
23,2312 金寶,35.55,+ 0.70,+2.01%,"-66,767"
24,2337 旺宏,144.50,+ 2.00,+1.40%,"-66,561"
25,2855 統一證,52.20,+ 0.30,+0.58%,"-61,725"
26,5876 上海商銀,41.70,-0.30,-0.71%,"-56,796"
27,00997A主動群益美國增長,13.14,-0.12,-0.90%,"-56,243"
28,4958 臻鼎-KY,579.00,-34.00,-5.55%,"-55,120"
29,2347 聯強,93.80,-1.00,-1.05%,"-50,395"
30,2327 國巨*,"1,005.00",-40.00,-3.83%,"-49,854"
31,2356 英業達,67.20,-0.40,-0.59%,"-41,577"
32,00830 國泰費城半導體,92.40,-0.40,-0.43%,"-41,522"
33,2313 華通,235.00,+ 5.50,+2.40%,"-40,909"
34,009820元大納斯達克精選,9.84,+ 0.01,+0.10%,"-38,696"
35,5871 中租-KY,115.50,-1.00,-0.86%,"-34,540"
36,9945 潤泰新,26.50,0.00,0.00%,"-34,493"
37,4915 致伸,68.20,+ 1.80,+2.71%,"-33,481"
38,8112 至上,89.50,+ 0.40,+0.45%,"-31,359"
39,00405A主動富邦台灣龍耀,9.15,-0.29,-3.07%,"-30,626"
40,00927 群益半導體收益,42.60,+ 0.08,+0.19%,"-30,553"
41,2881 富邦金,121.50,+ 0.50,+0.41%,"-30,423"
42,2105 正新,32.55,+ 0.40,+1.24%,"-30,370"
43,8422 可寧衛*,28.60,+ 0.25,+0.88%,"-30,309"
44,1504 東元,73.10,+ 3.10,+4.43%,"-29,489"
45,2474 可成,196.00,-4.00,-2.00%,"-28,277"
46,0056 元大高股息,53.25,+ 0.40,+0.76%,"-26,170"
47,4919 新唐,174.00,-2.50,-1.42%,"-25,495"
48,00406A主動中信台灣收益,10.23,-0.25,-2.39%,"-22,693"
49,3037 欣興,917.00,-50.00,-5.17%,"-22,597"
50,3376 新日興,199.00,-5.50,-2.69%,"-22,241"
