Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,32.05,+ 0.05,+0.16%,"127,216"
2,00403A主動統一升級50,11.14,-0.01,-0.09%,"101,929"
3,2303 聯電,165.50,-3.50,-2.07%,"82,212"
4,2882 國泰金,93.50,-1.50,-1.58%,"80,060"
5,1314 中石化,8.99,+ 0.61,+7.28%,"70,118"
6,2881 富邦金,119.50,-3.00,-2.45%,"61,875"
7,2883 凱基金,27.90,-0.40,-1.41%,"56,564"
8,1102 亞泥,36.40,+ 1.30,+3.70%,"53,293"
9,00712 復華富時不動產,8.76,-0.04,-0.45%,"42,083"
10,2353 宏碁,32.00,-0.10,-0.31%,"37,171"
11,1802 台玻,70.40,-0.70,-0.98%,"31,893"
12,009816凱基台灣TOP50,15.78,-0.05,-0.32%,"29,160"
13,2449 京元電子,347.50,+ 16.50,+4.98%,"22,576"
14,2105 正新,31.70,+ 1.60,+5.32%,"20,671"
15,1301 台塑,59.70,+ 5.40,+9.94%,"18,799"
16,1303 南亞,197.00,+ 14.00,+7.65%,"18,695"
17,6239 力成,333.50,-2.00,-0.60%,"18,439"
18,00631L元大台灣50正2,38.88,-0.60,-1.52%,"16,973"
19,8033 雷虎,186.00,0.00,0.00%,"16,886"
20,3036 文曄,217.50,+ 6.50,+3.08%,"16,314"
21,3711 日月光投控,727.00,+ 24.00,+3.41%,"14,233"
22,00999A主動野村臺灣高息,11.06,+ 0.05,+0.45%,"13,923"
23,2406 國碩,41.75,+ 1.55,+3.86%,"13,920"
24,2603 長榮,185.50,0.00,0.00%,"12,721"
25,4938 和碩,83.20,+ 0.60,+0.73%,"12,409"
26,00918 大華優利高填息30,31.82,-0.02,-0.06%,"11,529"
27,2634 漢翔,54.60,-1.60,-2.85%,"11,517"
28,2812 台中銀,20.15,+ 0.25,+1.26%,"11,402"
29,1312 國喬,14.45,+ 0.65,+4.71%,"11,032"
30,2484 希華,87.70,+ 7.90,+9.90%,"10,969"
31,2464 盟立,183.50,-6.50,-3.42%,"10,891"
32,2515 中工,13.65,+ 0.35,+2.63%,"10,814"
33,3605 宏致,90.10,+ 4.50,+5.26%,"10,425"
34,00662 富邦NASDAQ,122.20,-1.45,-1.17%,"9,925"
35,00983A主動中信ARK創新,12.44,+ 0.09,+0.73%,"9,319"
36,3005 神基,102.50,-4.00,-3.76%,"9,269"
37,4526 東台,42.00,+ 0.85,+2.07%,"8,599"
38,8150 南茂,108.50,+ 1.50,+1.40%,"8,477"
39,1409 新纖,28.20,+ 2.55,+9.94%,"7,796"
40,00753L中信中國50正2,8.40,+ 0.13,+1.57%,"7,302"
41,2301 光寶科,221.50,+ 2.00,+0.91%,"6,851"
42,3042 晶技,226.50,+ 20.50,+9.95%,"6,728"
43,1710 東聯,18.40,0.00,0.00%,"6,475"
44,00940 元大台灣價值高息,12.65,+ 0.03,+0.24%,"6,374"
45,3413 京鼎,330.00,-2.00,-0.60%,"6,329"
46,00982A主動群益台灣強棒,25.33,+ 0.35,+1.40%,"6,306"
47,1313 聯成,13.00,+ 0.80,+6.56%,"5,971"
48,6257 矽格,251.00,+ 6.00,+2.45%,"5,923"
49,1714 和桐,20.70,+ 1.40,+7.25%,"5,817"
50,3044 健鼎,506.00,0.00,0.00%,"5,707"
