Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.14,-0.01,-0.09%,"251,843"
2,00981A主動統一台股增長,32.05,+ 0.05,+0.16%,"212,907"
3,2303 聯電,165.50,-3.50,-2.07%,"98,913"
4,2882 國泰金,93.50,-1.50,-1.58%,"89,906"
5,1314 中石化,8.99,+ 0.61,+7.28%,"64,509"
6,2881 富邦金,119.50,-3.00,-2.45%,"61,729"
7,2883 凱基金,27.90,-0.40,-1.41%,"58,099"
8,2409 友達,30.50,-0.15,-0.49%,"53,869"
9,1102 亞泥,36.40,+ 1.30,+3.70%,"49,364"
10,1802 台玻,70.40,-0.70,-0.98%,"46,284"
11,00991A主動復華未來50,20.64,-0.23,-1.10%,"44,430"
12,1301 台塑,59.70,+ 5.40,+9.94%,"42,136"
13,009816凱基台灣TOP50,15.78,-0.05,-0.32%,"41,725"
14,00405A主動富邦台灣龍耀,9.45,+ 0.06,+0.64%,"34,126"
15,00400A主動國泰動能高息,15.17,+ 0.09,+0.60%,"32,846"
16,00631L元大台灣50正2,38.88,-0.60,-1.52%,"31,340"
17,2353 宏碁,32.00,-0.10,-0.31%,"29,741"
18,00918 大華優利高填息30,31.82,-0.02,-0.06%,"23,066"
19,00712 復華富時不動產,8.76,-0.04,-0.45%,"20,135"
20,2449 京元電子,347.50,+ 16.50,+4.98%,"20,021"
21,1303 南亞,197.00,+ 14.00,+7.65%,"19,709"
22,2105 正新,31.70,+ 1.60,+5.32%,"18,338"
23,00982A主動群益台灣強棒,25.33,+ 0.35,+1.40%,"18,212"
24,4938 和碩,83.20,+ 0.60,+0.73%,"17,691"
25,8033 雷虎,186.00,0.00,0.00%,"16,721"
26,2324 仁寶,34.80,+ 0.20,+0.58%,"16,039"
27,2301 光寶科,221.50,+ 2.00,+0.91%,"15,587"
28,2406 國碩,41.75,+ 1.55,+3.86%,"15,375"
29,1312 國喬,14.45,+ 0.65,+4.71%,"13,098"
30,00999A主動野村臺灣高息,11.06,+ 0.05,+0.45%,"13,065"
31,3036 文曄,217.50,+ 6.50,+3.08%,"12,702"
32,00929 復華台灣科技優息,31.19,+ 0.41,+1.33%,"12,142"
33,6239 力成,333.50,-2.00,-0.60%,"11,395"
34,2812 台中銀,20.15,+ 0.25,+1.26%,"10,956"
35,00891 中信關鍵半導體,37.98,+ 0.12,+0.32%,"10,554"
36,3605 宏致,90.10,+ 4.50,+5.26%,"10,486"
37,2634 漢翔,54.60,-1.60,-2.85%,"10,481"
38,3005 神基,102.50,-4.00,-3.76%,"10,090"
39,00662 富邦NASDAQ,122.20,-1.45,-1.17%,"9,966"
40,00878 國泰永續高股息,33.22,-0.10,-0.30%,"9,550"
41,6257 矽格,251.00,+ 6.00,+2.45%,"9,388"
42,2515 中工,13.65,+ 0.35,+2.63%,"9,175"
43,1313 聯成,13.00,+ 0.80,+6.56%,"8,902"
44,2464 盟立,183.50,-6.50,-3.42%,"8,834"
45,4526 東台,42.00,+ 0.85,+2.07%,"8,737"
46,2327 國巨*,"1,055.00",-85.00,-7.46%,"8,406"
47,00983A主動中信ARK創新,12.44,+ 0.09,+0.73%,"7,866"
48,2371 大同,27.45,+ 0.45,+1.67%,"7,822"
49,3711 日月光投控,727.00,+ 24.00,+3.41%,"7,751"
50,00940 元大台灣價值高息,12.65,+ 0.03,+0.24%,"7,657"
