Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.27,-0.18,-1.72%,"285,401"
2,2887 台新新光金,41.20,+ 0.90,+2.23%,"64,166"
3,1326 台化,72.80,-1.50,-2.02%,"59,665"
4,00407A主動凱基台灣,9.78,-0.21,-2.10%,"58,481"
5,2892 第一金,36.25,+ 0.35,+0.97%,"56,382"
6,009802富邦旗艦50,19.75,-0.74,-3.61%,"53,880"
7,00981A主動統一台股增長,29.73,-0.64,-2.11%,"49,569"
8,2812 台中銀,19.40,+ 0.30,+1.57%,"48,488"
9,00991A主動復華未來50,17.93,-0.31,-1.70%,"46,509"
10,2883 凱基金,35.50,+ 0.55,+1.57%,"42,312"
11,2886 兆豐金,49.00,+ 0.50,+1.03%,"40,194"
12,2880 華南金,43.00,+ 1.05,+2.50%,"39,673"
13,2834 臺企銀,17.25,+ 0.15,+0.88%,"39,533"
14,1301 台塑,66.80,-1.00,-1.47%,"39,121"
15,00878 國泰永續高股息,33.65,-0.11,-0.33%,"37,398"
16,5880 合庫金,26.30,+ 0.70,+2.73%,"37,361"
17,2409 友達,26.40,0.00,0.00%,"36,917"
18,00405A主動富邦台灣龍耀,8.78,-0.15,-1.68%,"35,939"
19,2890 永豐金,42.15,+ 0.65,+1.57%,"33,831"
20,009816凱基台灣TOP50,15.65,-0.24,-1.51%,"31,758"
21,00982A主動群益台灣強棒,23.00,-0.34,-1.46%,"21,826"
22,2889 國票金,16.00,+ 0.35,+2.24%,"20,212"
23,00992A主動群益科技創新,18.68,-0.19,-1.01%,"19,608"
24,1717 長興,80.80,-3.90,-4.60%,"18,580"
25,2845 遠東銀,13.00,0.00,0.00%,"18,512"
26,2885 元大金,66.70,0.00,0.00%,"16,669"
27,1314 中石化,8.22,-0.04,-0.48%,"16,474"
28,1312 國喬,15.25,-0.40,-2.56%,"15,445"
29,2354 鴻準,66.30,+ 0.40,+0.61%,"15,365"
30,5876 上海商銀,45.35,+ 0.85,+1.91%,"14,471"
31,00935 野村臺灣新科技50,57.80,-1.80,-3.02%,"13,488"
32,00406A主動中信台灣收益,9.64,-0.18,-1.83%,"12,711"
33,1216 統一,76.60,+ 0.40,+0.52%,"12,128"
34,2377 微星,155.00,+ 1.00,+0.65%,"11,659"
35,2801 彰銀,25.70,+ 0.50,+1.98%,"11,542"
36,00922 國泰台灣領袖50,41.78,-0.62,-1.46%,"10,729"
37,2897 王道銀行,10.70,+ 0.10,+0.94%,"10,510"
38,00927 群益半導體收益,36.69,-0.66,-1.77%,"10,467"
39,2884 玉山金,40.50,+ 0.60,+1.50%,"10,251"
40,2464 盟立,202.00,+ 18.00,+9.78%,"10,014"
41,2421 建準,168.00,-9.00,-5.08%,"9,941"
42,3042 晶技,180.00,-2.00,-1.10%,"9,938"
43,00900 富邦特選高股息30,19.61,+ 0.07,+0.36%,"9,884"
44,0052 富邦科技,62.05,-1.00,-1.59%,"9,689"
45,2356 英業達,66.60,0.00,0.00%,"9,524"
46,4763 材料*-KY,51.50,+ 1.50,+3.00%,"8,712"
47,00891 中信關鍵半導體,34.79,-0.60,-1.70%,"8,667"
48,3019 亞光,157.50,+ 14.00,+9.76%,"8,538"
49,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"8,438"
50,00401A主動摩根台灣鑫收,14.06,-0.13,-0.92%,"8,272"
