Rank,Stock,Price,Change,ChangePercent,NetSell
1,2884 玉山金,38.10,+ 0.35,+0.93%,"-62,745"
2,2002 中鋼,18.95,+ 0.10,+0.53%,"-53,776"
3,2610 華航,20.10,-0.15,-0.74%,"-48,411"
4,2317 鴻海,249.00,-6.00,-2.35%,"-47,188"
5,2883 凱基金,30.95,-0.45,-1.43%,"-41,119"
6,2885 元大金,64.00,-1.70,-2.59%,"-39,951"
7,2834 臺企銀,16.50,+ 0.20,+1.23%,"-35,041"
8,00878 國泰永續高股息,32.38,-0.36,-1.10%,"-32,637"
9,2887 台新新光金,36.90,-0.25,-0.67%,"-31,784"
10,2890 永豐金,39.60,0.00,0.00%,"-28,472"
11,2327 國巨*,576.00,-32.00,-5.26%,"-22,227"
12,2449 京元電子,236.00,-12.50,-5.03%,"-18,376"
13,5388 中磊,78.10,-1.20,-1.51%,"-15,133"
14,2105 正新,31.10,+ 0.35,+1.14%,"-15,085"
15,2492 華新科,282.00,-9.50,-3.26%,"-14,046"
16,3033 威健,45.60,-1.10,-2.36%,"-12,287"
17,2481 強茂,139.50,-5.00,-3.46%,"-11,501"
18,3481 群創,49.50,-1.70,-3.32%,"-11,404"
19,00891 中信關鍵半導體,33.88,-0.80,-2.31%,"-10,473"
20,00632R元大台灣50反1,10.13,+ 0.16,+1.60%,"-10,367"
21,5880 合庫金,24.95,+ 0.05,+0.20%,"-10,313"
22,2645 長榮航太,180.00,-2.00,-1.10%,"-10,083"
23,00753L中信中國50正2,9.46,-0.19,-1.97%,"-9,931"
24,2412 中華電,137.00,+ 1.00,+0.74%,"-9,720"
25,00685L群益臺灣加權正2,11.44,-0.40,-3.38%,"-9,610"
26,2377 微星,148.00,-1.50,-1.00%,"-9,456"
27,2352 佳世達,28.35,-0.65,-2.24%,"-9,114"
28,1718 中纖,10.50,-0.15,-1.41%,"-8,889"
29,3702 大聯大,106.50,-4.50,-4.05%,"-8,386"
30,5871 中租-KY,109.50,+ 1.00,+0.92%,"-8,011"
31,8112 至上,90.30,-3.20,-3.42%,"-7,576"
32,1101 台泥,24.10,-0.10,-0.41%,"-7,260"
33,3532 台勝科,369.00,-2.50,-0.67%,"-7,241"
34,2633 台灣高鐵,25.90,-0.10,-0.38%,"-7,159"
35,2903 遠百,21.75,+ 0.15,+0.69%,"-6,977"
36,1477 聚陽,197.50,-7.00,-3.42%,"-6,942"
37,2515 中工,11.75,-0.10,-0.84%,"-6,846"
38,2478 大毅,122.50,-2.50,-2.00%,"-6,549"
39,8046 南電,"1,245.00",-50.00,-3.86%,"-6,190"
40,6005 群益證,30.50,-0.05,-0.16%,"-6,166"
41,3703 欣陸,19.40,-0.30,-1.52%,"-6,056"
42,8261 富鼎,186.50,-9.00,-4.60%,"-5,836"
43,4958 臻鼎-KY,474.00,-29.00,-5.77%,"-5,728"
44,4763 材料*-KY,50.40,+ 0.30,+0.60%,"-5,562"
45,2368 金像電,"1,070.00",+ 60.00,+5.94%,"-5,559"
46,1717 長興,70.50,-1.30,-1.81%,"-5,449"
47,2406 國碩,28.75,-0.75,-2.54%,"-5,222"
48,6239 力成,265.50,-12.50,-4.50%,"-5,215"
49,2208 台船,19.40,-0.15,-0.77%,"-4,916"
50,8033 雷虎,186.00,-5.50,-2.87%,"-4,614"
