Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.75,+ 0.05,+0.47%,"459,499"
2,2618 長榮航,42.55,+ 2.80,+7.04%,"138,506"
3,00981A主動統一台股增長,30.88,+ 0.06,+0.19%,"93,098"
4,00992A主動群益科技創新,18.65,+ 0.14,+0.76%,"61,068"
5,00631L元大台灣50正2,37.51,+ 0.20,+0.54%,"55,599"
6,2883 凱基金,30.20,+ 0.50,+1.68%,"52,874"
7,2890 永豐金,36.35,+ 1.05,+2.97%,"48,220"
8,2408 南亞科,437.00,+ 12.00,+2.82%,"44,576"
9,5880 合庫金,24.75,+ 0.15,+0.61%,"44,558"
10,2409 友達,26.25,+ 2.35,+9.83%,"44,197"
11,1303 南亞,126.50,+ 11.50,+10.00%,"43,179"
12,00990A主動元大AI新經濟,20.72,-0.17,-0.81%,"42,378"
13,2344 華邦電,199.00,+ 2.00,+1.02%,"42,338"
14,2610 華航,21.85,+ 0.65,+3.07%,"39,762"
15,00919 群益台灣精選高息,30.35,+ 0.38,+1.27%,"39,107"
16,2887 台新新光金,32.60,+ 0.30,+0.93%,"37,703"
17,2892 第一金,32.50,+ 0.70,+2.20%,"36,463"
18,2884 玉山金,35.50,+ 0.30,+0.85%,"33,005"
19,00991A主動復華未來50,20.02,+ 0.18,+0.91%,"32,403"
20,1326 台化,53.70,+ 1.60,+3.07%,"32,277"
21,2891 中信金,71.00,+ 0.20,+0.28%,"30,204"
22,009816凱基台灣TOP50,15.55,+ 0.04,+0.26%,"28,376"
23,1802 台玻,69.30,+ 1.10,+1.61%,"27,122"
24,0050 元大台灣50,106.00,+ 0.10,+0.09%,"26,675"
25,00400A主動國泰動能高息,14.87,+ 0.15,+1.02%,"26,581"
26,1301 台塑,47.95,+ 1.20,+2.57%,"22,514"
27,2880 華南金,38.10,+ 0.65,+1.74%,"21,728"
28,1402 遠東新,28.80,+ 0.25,+0.88%,"19,508"
29,2834 臺企銀,17.65,+ 0.15,+0.86%,"17,967"
30,2801 彰銀,22.95,+ 0.15,+0.66%,"17,585"
31,6005 群益證,39.45,-0.30,-0.75%,"17,352"
32,2812 台中銀,19.85,+ 0.10,+0.51%,"17,337"
33,00982A主動群益台灣強棒,24.14,+ 0.17,+0.71%,"17,256"
34,00405A主動富邦台灣龍耀,9.39,+ 0.02,+0.21%,"16,686"
35,2885 元大金,66.70,+ 1.30,+1.99%,"16,403"
36,2867 三商壽,8.62,+ 0.09,+1.06%,"15,838"
37,2489 瑞軒,48.60,+ 2.70,+5.88%,"15,789"
38,0052 富邦科技,62.15,+ 0.30,+0.49%,"12,924"
39,2401 凌陽,31.50,+ 0.75,+2.44%,"12,824"
40,00999A主動野村臺灣高息,11.19,+ 0.06,+0.54%,"11,971"
41,00891 中信關鍵半導體,36.65,+ 0.03,+0.08%,"11,828"
42,4904 遠傳,109.50,-3.00,-2.67%,"11,690"
43,2317 鴻海,272.00,+ 3.00,+1.12%,"11,048"
44,00940 元大台灣價值高息,12.53,+ 0.17,+1.38%,"9,996"
45,2478 大毅,227.50,+ 20.50,+9.90%,"9,829"
46,00878 國泰永續高股息,33.27,+ 0.36,+1.09%,"9,143"
47,2881 富邦金,135.50,+ 3.50,+2.65%,"9,074"
48,6269 台郡,79.90,+ 6.60,+9.00%,"8,851"
49,2515 中工,13.30,+ 0.20,+1.53%,"7,848"
50,6191 精成科,100.00,-0.50,-0.50%,"7,394"
