Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2002 中鋼,19.05,-0.30,-1.55%,"349,263"
2,1301 台塑,58.00,+ 3.50,+6.42%,"213,376"
3,00403A主動統一升級50,11.11,+ 0.07,+0.63%,"202,182"
4,00981A主動統一台股增長,31.50,+ 0.02,+0.06%,"181,396"
5,2610 華航,24.20,+ 0.95,+4.09%,"162,391"
6,2303 聯電,178.50,+ 0.50,+0.28%,"100,487"
7,00919 群益台灣精選高息,30.26,+ 0.05,+0.17%,"95,713"
8,2449 京元電子,334.50,+ 1.00,+0.30%,"80,634"
9,00918 大華優利高填息30,32.48,+ 0.40,+1.25%,"74,827"
10,2618 長榮航,44.50,+ 0.50,+1.14%,"52,952"
11,2834 臺企銀,18.00,+ 0.20,+1.12%,"49,098"
12,1802 台玻,69.60,+ 0.30,+0.43%,"46,453"
13,5880 合庫金,25.10,+ 0.70,+2.87%,"42,641"
14,3711 日月光投控,641.00,-12.00,-1.84%,"42,395"
15,2801 彰銀,23.50,+ 0.60,+2.62%,"39,905"
16,2887 台新新光金,31.85,+ 0.25,+0.79%,"35,993"
17,1314 中石化,8.04,+ 0.05,+0.63%,"33,392"
18,2006 東和鋼鐵,70.00,+ 0.20,+0.29%,"33,282"
19,1326 台化,59.50,+ 1.80,+3.12%,"25,430"
20,6213 聯茂,339.50,+ 30.50,+9.87%,"25,080"
21,6770 力積電,83.20,-2.50,-2.92%,"23,377"
22,2426 鼎元,85.10,-8.20,-8.79%,"21,958"
23,00992A主動群益科技創新,18.82,+ 0.08,+0.43%,"21,578"
24,2883 凱基金,30.50,+ 0.70,+2.35%,"21,168"
25,6176 瑞儀,90.70,+ 0.50,+0.55%,"21,111"
26,2369 菱生,43.40,+ 0.10,+0.23%,"21,067"
27,2885 元大金,66.70,+ 0.60,+0.91%,"19,983"
28,00999A主動野村臺灣高息,11.03,-0.07,-0.63%,"19,092"
29,2891 中信金,70.60,+ 0.70,+1.00%,"18,621"
30,6919 康霈*,99.30,-4.70,-4.52%,"18,335"
31,1319 東陽,79.60,+ 0.10,+0.13%,"18,199"
32,2301 光寶科,215.00,-1.50,-0.69%,"17,908"
33,2388 威盛,75.80,-2.80,-3.56%,"15,829"
34,6005 群益證,38.80,+ 0.25,+0.65%,"15,785"
35,2441 超豐,141.50,-1.00,-0.70%,"15,297"
36,00929 復華台灣科技優息,31.86,+ 0.31,+0.98%,"14,736"
37,2606 裕民,61.70,+ 0.30,+0.49%,"14,481"
38,2812 台中銀,20.05,+ 0.20,+1.01%,"13,865"
39,6257 矽格,238.00,-4.50,-1.86%,"13,842"
40,009805新光美國電力基建,17.14,+ 0.32,+1.90%,"13,831"
41,2340 台亞,39.20,-2.80,-6.67%,"13,172"
42,00994A主動第一金台股優,18.02,+ 0.08,+0.45%,"12,734"
43,1477 聚陽,221.00,+ 4.00,+1.84%,"11,919"
44,009819中信數據及電力,10.39,+ 0.05,+0.48%,"11,676"
45,3715 定穎投控,177.00,-2.50,-1.39%,"11,620"
46,2401 凌陽,34.90,+ 0.10,+0.29%,"11,565"
47,8105 凌巨,25.15,+ 1.65,+7.02%,"11,439"
48,4938 和碩,86.00,+ 2.00,+2.38%,"11,402"
49,8046 南電,"1,045.00",+ 92.00,+9.65%,"10,585"
50,2323 中環,11.45,-0.25,-2.14%,"10,421"
