Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,41.20,0.00,0.00%,"456,590"
2,2303 聯電,130.00,-14.00,-9.72%,"328,919"
3,2002 中鋼,18.55,-0.10,-0.54%,"269,148"
4,1301 台塑,60.60,-2.20,-3.50%,"198,258"
5,5880 合庫金,25.50,+ 0.15,+0.59%,"197,703"
6,00712 復華富時不動產,9.03,-0.03,-0.33%,"178,055"
7,2610 華航,20.95,+ 0.20,+0.96%,"171,293"
8,2887 台新新光金,35.15,-0.40,-1.13%,"168,901"
9,2882 國泰金,94.00,-0.30,-0.32%,"144,821"
10,2867 三商壽,9.23,+ 0.25,+2.78%,"142,440"
11,2834 臺企銀,18.00,-0.05,-0.28%,"132,387"
12,2884 玉山金,35.85,+ 0.75,+2.14%,"121,221"
13,2891 中信金,61.50,-0.60,-0.97%,"108,261"
14,2609 陽明,49.00,-0.20,-0.41%,"96,350"
15,00918 大華優利高填息30,30.92,-0.09,-0.29%,"93,194"
16,2812 台中銀,20.35,-0.20,-0.97%,"90,111"
17,2353 宏碁,29.25,-0.35,-1.18%,"84,534"
18,6505 台塑化,77.70,-3.60,-4.43%,"75,550"
19,2801 彰銀,23.85,-0.05,-0.21%,"64,781"
20,1314 中石化,8.28,-0.36,-4.17%,"57,725"
21,3045 台灣大,112.00,+ 1.00,+0.90%,"57,614"
22,00953B群益優選非投等債,9.80,+ 0.03,+0.31%,"50,815"
23,3036 文曄,187.00,-1.50,-0.80%,"45,928"
24,2006 東和鋼鐵,70.00,-0.20,-0.28%,"42,121"
25,00940 元大台灣價值高息,11.75,-0.13,-1.09%,"41,590"
26,1718 中纖,13.00,-0.65,-4.76%,"39,939"
27,2890 永豐金,39.70,-0.30,-0.75%,"38,955"
28,6176 瑞儀,83.10,-1.40,-1.66%,"38,721"
29,2637 慧洋-KY,79.10,-0.30,-0.38%,"36,241"
30,00983A主動中信ARK創新,11.65,0.00,0.00%,"35,775"
31,6005 群益證,32.80,-0.20,-0.61%,"32,733"
32,2603 長榮,196.00,-2.00,-1.01%,"32,312"
33,2634 漢翔,65.00,+ 3.80,+6.21%,"31,253"
34,2889 國票金,15.70,0.00,0.00%,"29,854"
35,2401 凌陽,26.40,-1.00,-3.65%,"28,035"
36,009805台新美國電力基建,16.20,+ 0.18,+1.12%,"27,217"
37,2892 第一金,33.95,-0.15,-0.44%,"26,695"
38,00999A主動野村臺灣高息,9.88,-0.08,-0.80%,"25,531"
39,6919 康霈*,106.50,+ 3.00,+2.90%,"25,418"
40,1909 榮成,9.90,-0.20,-1.98%,"25,393"
41,2606 裕民,61.60,+ 0.80,+1.32%,"24,931"
42,00753L中信中國50正2,9.52,+ 0.60,+6.73%,"24,882"
43,00900 富邦特選高股息30,17.73,-0.27,-1.50%,"24,068"
44,00919 群益台灣精選高息,28.55,-0.38,-1.31%,"24,034"
45,2027 大成鋼,40.45,-0.20,-0.49%,"23,837"
46,2615 萬海,80.50,+ 1.00,+1.26%,"22,545"
47,6213 聯茂,322.50,+ 3.50,+1.10%,"21,118"
48,8033 雷虎,204.50,-14.50,-6.62%,"21,064"
49,2481 強茂,139.50,-12.00,-7.92%,"20,564"
50,2897 王道銀行,10.40,0.00,0.00%,"20,340"
