Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.31,-0.03,-0.32%,"174,852","1,017,369","-842,517"
2,00712 復華富時不動產,8.02,+ 0.01,+0.12%,"101,756","489,348","-387,591"
3,00918 大華優利高填息30,36.25,+ 0.57,+1.60%,"72,420","424,780","-352,360"
4,00919 群益台灣精選高息,32.11,+ 0.12,+0.38%,"87,376","395,050","-307,673"
5,00981A主動統一台股增長,28.13,-0.20,-0.71%,"96,351","360,160","-263,808"
6,00685L群益臺灣加權正2,11.98,+ 0.25,+2.13%,"202,670","368,279","-165,609"
7,00673R期元大S＆P原油反1,10.15,+ 0.20,+2.01%,"70,304","216,076","-145,771"
8,00631L元大台灣50正2,36.41,+ 0.85,+2.39%,"137,436","270,263","-132,827"
9,2409 友達,30.00,+ 0.60,+2.04%,"173,293","303,368","-130,074"
10,009828中信台日韓PCB,9.18,-0.18,-1.92%,"35,136","157,459","-122,323"
11,00929 復華台灣科技優息,28.56,+ 0.10,+0.35%,"30,257","142,004","-111,747"
12,00961 FT臺灣永續高息,13.31,+ 0.14,+1.06%,"29,846","130,996","-101,149"
13,0050 元大台灣50,108.05,+ 1.15,+1.08%,"95,522","190,700","-95,178"
14,009816凱基台灣TOP50,16.04,+ 0.15,+0.94%,"100,285","193,749","-93,463"
15,2344 華邦電,170.00,+ 1.00,+0.59%,"55,142","140,619","-85,476"
16,2002 中鋼,18.70,+ 0.05,+0.27%,"28,036","80,889","-52,852"
17,00991A主動復華未來50,16.96,-0.15,-0.88%,"35,457","87,440","-51,982"
18,00896 中信綠能及電動車,26.63,+ 0.21,+0.79%,"16,830","67,116","-50,286"
19,00404A主動聯博動能50,9.52,+ 0.06,+0.63%,"22,766","72,972","-50,205"
20,6770 力積電,71.20,+ 1.30,+1.86%,"125,080","167,832","-42,752"
21,00400A主動國泰動能高息,14.57,+ 0.05,+0.34%,"26,452","68,502","-42,050"
22,009803玉山市值動能50,20.82,+ 0.19,+0.92%,"15,434","54,321","-38,886"
23,00403A主動統一升級50,10.01,-0.01,-0.10%,"133,522","168,909","-35,386"
24,2324 仁寶,37.40,+ 0.05,+0.13%,"33,449","67,415","-33,965"
25,009826貝萊德世界股票,10.00,+ 0.02,+0.20%,"20,468","51,713","-31,245"
26,2408 南亞科,488.00,-4.50,-0.91%,"24,369","49,266","-24,897"
27,00999A主動野村臺灣高息,10.96,+ 0.01,+0.09%,"14,967","39,332","-24,364"
28,1101 台泥,24.45,+ 0.40,+1.66%,"38,331","62,579","-24,247"
29,00992A主動群益科技創新,17.52,0.00,0.00%,"25,742","49,632","-23,889"
30,2330 台積電,"2,425.00",+ 45.00,+1.89%,"17,755","40,057","-22,301"
31,00409A主動復華全球50,9.53,+ 0.07,+0.74%,"22,557","44,529","-21,971"
32,009829大華韓國KOSPI50,10.40,-0.01,-0.10%,"28,217","49,190","-20,972"
33,00881 國泰台灣科技龍頭,49.81,+ 0.16,+0.32%,"30,766","51,643","-20,877"
34,00935 野村臺灣新科技50,56.55,+ 0.20,+0.35%,"14,047","32,058","-18,011"
35,00407A主動凱基台灣,9.35,-0.01,-0.11%,"28,439","45,737","-17,297"
36,00405A主動富邦台灣龍耀,8.43,-0.03,-0.35%,"51,026","67,579","-16,553"
37,00753L中信中國50正2,8.74,-0.08,-0.91%,"15,246","31,734","-16,487"
38,00962 台新AI優息動能,14.90,+ 0.16,+1.09%,"7,545","23,894","-16,349"
39,2492 華新科,297.00,-10.50,-3.41%,"12,452","27,255","-14,803"
40,1303 南亞,236.00,+ 12.00,+5.36%,"50,557","64,259","-13,702"
41,2327 國巨*,529.00,-7.00,-1.31%,"17,306","30,853","-13,546"
42,00982A主動群益台灣強棒,22.15,-0.03,-0.14%,"13,635","24,719","-11,083"
43,00830 國泰費城半導體,80.45,+ 1.00,+1.26%,"7,981","18,995","-11,013"
44,3006 晶豪科,278.50,-2.50,-0.89%,"7,447","17,970","-10,523"
45,009827玉山未來全球算力,10.01,+ 0.10,+1.01%,"10,626","20,709","-10,083"
46,00637L元大滬深300正2,19.25,+ 0.08,+0.42%,"12,219","21,904","-9,684"
47,0056 元大高股息,56.30,+ 0.75,+1.35%,"33,735","43,401","-9,666"
48,6213 聯茂,495.00,-55.00,-10.00%,"11,302","20,758","-9,455"
49,3706 神達,80.50,+ 1.50,+1.90%,"9,146","18,412","-9,265"
50,6116 彩晶,13.95,-0.20,-1.41%,"24,132","33,385","-9,253"
