Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,8.47,+ 0.01,+0.12%,"-779,556"
2,0050 元大台灣50,93.50,-0.20,-0.21%,"-669,865"
3,6770 力積電,49.55,-0.85,-1.69%,"-250,219"
4,00981A主動統一台股增長,23.76,-0.09,-0.38%,"-165,364"
5,00991A主動復華未來50,14.01,-0.06,-0.43%,"-150,302"
6,2887 台新新光金,33.15,+ 0.55,+1.69%,"-114,998"
7,2330 台積電,"2,205.00",+ 5.00,+0.23%,"-91,159"
8,00405A主動富邦台灣龍耀,6.68,-0.02,-0.30%,"-77,527"
9,2880 華南金,42.65,+ 0.85,+2.03%,"-72,328"
10,1303 南亞,145.00,+ 3.50,+2.47%,"-59,867"
11,009816凱基台灣TOP50,13.41,+ 0.06,+0.45%,"-59,677"
12,0056 元大高股息,46.29,-0.44,-0.94%,"-55,493"
13,1314 中石化,7.37,-0.14,-1.86%,"-49,864"
14,2449 京元電子,203.50,-9.00,-4.24%,"-49,241"
15,8150 南茂,66.00,-6.90,-9.47%,"-42,141"
16,00982A主動群益台灣強棒,18.54,-0.33,-1.75%,"-39,054"
17,2801 彰銀,24.80,+ 0.35,+1.43%,"-38,035"
18,00400A主動國泰動能高息,11.83,-0.05,-0.42%,"-36,593"
19,2408 南亞科,328.00,-25.50,-7.21%,"-34,134"
20,2542 興富發,44.35,+ 1.10,+2.54%,"-31,685"
21,00891 中信關鍵半導體,30.19,+ 0.03,+0.10%,"-31,523"
22,1605 華新,28.60,-0.75,-2.56%,"-30,179"
23,3711 日月光投控,505.00,+ 6.00,+1.20%,"-29,555"
24,2344 華邦電,118.50,-11.50,-8.85%,"-29,299"
25,2892 第一金,35.50,+ 0.70,+2.01%,"-27,150"
26,009820元大納斯達克精選,8.96,-0.25,-2.71%,"-25,639"
27,00935 野村臺灣新科技50,47.90,+ 0.28,+0.59%,"-25,093"
28,00919 群益台灣精選高息,28.25,-0.25,-0.88%,"-22,697"
29,2323 中環,9.38,-0.13,-1.37%,"-20,969"
30,2332 友訊,21.60,-2.40,-10.00%,"-20,916"
31,1301 台塑,54.00,-2.20,-3.91%,"-19,589"
32,2406 國碩,28.35,-0.40,-1.39%,"-19,584"
33,2337 旺宏,91.80,-10.20,-10.00%,"-18,544"
34,00878 國泰永續高股息,30.75,-0.16,-0.52%,"-18,287"
35,2890 永豐金,38.85,+ 0.25,+0.65%,"-18,234"
36,2369 菱生,26.90,-0.70,-2.54%,"-17,875"
37,2303 聯電,110.00,+ 7.50,+7.32%,"-17,498"
38,2515 中工,11.65,0.00,0.00%,"-17,273"
39,2382 廣達,279.00,-30.50,-9.85%,"-16,860"
40,1710 東聯,12.70,-0.45,-3.42%,"-16,238"
41,2308 台達電,"1,530.00",+ 35.00,+2.34%,"-15,994"
42,1312 國喬,10.90,-0.20,-1.80%,"-15,542"
43,1717 長興,55.70,+ 0.90,+1.64%,"-15,380"
44,00881 國泰台灣科技龍頭,46.04,-0.03,-0.07%,"-15,322"
45,2104 國際中橡,9.65,-0.02,-0.21%,"-14,852"
46,8131 福懋科,51.10,-2.50,-4.66%,"-14,495"
47,6239 力成,214.50,-14.00,-6.13%,"-14,223"
48,2301 光寶科,190.00,+ 5.00,+2.70%,"-14,123"
49,6153 嘉聯益,13.50,-0.70,-4.93%,"-13,241"
50,3702 大聯大,105.50,-0.50,-0.47%,"-13,067"
