Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1802 台玻,50.50,+ 4.55,+9.90%,"20,840,474","6,845,697","13,994,777"
2,3037 欣興,308.00,+ 7.00,+2.33%,"35,976,422","22,278,788","13,697,634"
3,6770 力積電,68.20,+ 6.20,+10.00%,"12,614,580","1,497,890","11,116,690"
4,2303 聯電,67.80,+ 5.30,+8.48%,"31,412,667","20,869,429","10,543,238"
5,3189 景碩,206.50,-5.00,-2.36%,"20,135,697","13,946,684","6,189,013"
6,2317 鴻海,223.50,-6.00,-2.61%,"17,372,372","12,286,441","5,085,930"
7,1513 中興電,176.50,+ 16.00,+9.97%,"7,992,467","4,069,054","3,923,412"
8,6285 啟碁,130.00,+ 11.50,+9.70%,"5,243,547","1,430,287","3,813,259"
9,8046 南電,341.50,+ 23.50,+7.39%,"20,254,225","16,634,086","3,620,138"
10,8021 尖點,225.00,+ 6.00,+2.74%,"6,609,052","3,044,675","3,564,376"
11,2408 南亞科,272.00,-3.00,-1.09%,"7,051,473","3,591,033","3,460,439"
12,6415 矽力*-KY,252.00,+ 13.50,+5.66%,"4,699,154","1,696,378","3,002,775"
13,8110 華東,85.00,-3.00,-3.41%,"7,499,930","4,583,216","2,916,713"
14,2329 華泰,69.90,+ 1.90,+2.79%,"5,306,490","2,461,481","2,845,008"
15,3376 新日興,234.50,+ 7.00,+3.08%,"3,591,040","1,118,758","2,472,282"
16,2409 友達,16.60,-0.65,-3.77%,"10,439,860","7,971,886","2,467,973"
17,2371 大同,42.75,+ 2.60,+6.48%,"7,517,591","5,105,787","2,411,804"
18,3450 聯鈞,259.00,+ 14.00,+5.71%,"3,391,534","1,037,126","2,354,407"
19,6443 元晶,40.80,+ 3.70,+9.97%,"5,163,256","2,946,846","2,216,410"
20,2369 菱生,32.35,+ 1.40,+4.52%,"3,220,681","1,047,314","2,173,367"
21,6442 光聖,"1,270.00",+ 35.00,+2.83%,"4,672,718","2,622,631","2,050,086"
22,2618 長榮航,38.20,+ 1.05,+2.83%,"3,214,514","1,216,100","1,998,414"
23,6515 穎崴,"3,740.00",+ 280.00,+8.09%,"3,573,064","1,689,208","1,883,856"
24,6282 康舒,63.80,+ 5.80,+10.00%,"9,350,062","7,505,279","1,844,783"
25,2360 致茂,"1,030.00",+ 80.00,+8.42%,"4,578,036","2,764,396","1,813,639"
26,2337 旺宏,76.80,+ 3.10,+4.21%,"5,057,347","3,386,788","1,670,558"
27,8131 福懋科,73.20,-3.20,-4.19%,"2,824,484","1,209,181","1,615,302"
28,2330 台積電,"1,775.00",+ 15.00,+0.85%,"57,524,295","56,290,961","1,233,333"
29,2481 強茂,97.60,+ 8.80,+9.91%,"5,779,366","4,557,731","1,221,634"
30,3715 定穎投控,131.50,-0.50,-0.38%,"4,090,979","2,933,328","1,157,651"
31,2645 長榮航太,161.00,+ 7.50,+4.89%,"1,616,303","495,025","1,121,278"
32,1528 恩德,31.70,+ 0.55,+1.77%,"1,665,184","584,567","1,080,616"
33,2634 漢翔,57.40,+ 1.60,+2.87%,"2,136,935","1,057,568","1,079,367"
34,2059 川湖,"3,640.00",+ 330.00,+9.97%,"7,333,834","6,281,729","1,052,105"
35,3135 凌航,134.00,0.00,0.00%,"1,127,382","82,336","1,045,045"
36,2455 全新,184.50,+ 16.50,+9.82%,"3,468,419","2,575,000","893,419"
37,8039 台虹,91.50,+ 3.00,+3.39%,"2,578,579","1,685,484","893,095"
38,2454 聯發科,"1,485.00",0.00,0.00%,"9,662,514","8,825,060","837,453"
39,3535 晶彩科,115.50,+ 9.00,+8.45%,"2,413,010","1,602,815","810,194"
40,2441 超豐,107.50,+ 5.50,+5.39%,"2,420,944","1,619,515","801,428"
41,5469 瀚宇博,104.50,+ 4.00,+3.98%,"1,597,789","836,125","761,663"
42,2489 瑞軒,19.15,+ 1.15,+6.39%,"1,062,784","303,732","759,051"
43,3016 嘉晶,66.00,+ 6.00,+10.00%,"972,159","231,282","740,877"
44,3543 州巧,50.30,+ 4.50,+9.83%,"774,936","151,910","623,025"
45,4977 眾達-KY,126.00,+ 7.50,+6.33%,"827,266","250,603","576,662"
46,6862 三集瑞-KY,199.00,+ 12.00,+6.42%,"756,701","214,240","542,461"
47,2610 華航,21.90,+ 0.45,+2.10%,"1,188,470","653,994","534,476"
48,1609 大亞,42.55,+ 1.55,+3.78%,"834,870","333,657","501,212"
49,6753 龍德造船,147.00,+ 13.00,+9.70%,"711,999","214,279","497,719"
50,6806 森崴能源,51.30,-0.40,-0.77%,"561,703","86,322","475,380"
