Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,51.00,+ 4.60,+9.91%,"-126,089"
2,2887 台新新光金,23.35,+ 0.35,+1.52%,"-121,406"
3,2880 華南金,30.50,+ 0.90,+3.04%,"-90,374"
4,00981A主動統一台股增長,31.54,+ 0.82,+2.67%,"-80,302"
5,009816凱基台灣TOP50,15.20,+ 0.40,+2.70%,"-49,162"
6,2892 第一金,27.45,+ 0.20,+0.73%,"-37,198"
7,2618 長榮航,36.05,+ 0.75,+2.12%,"-35,808"
8,00991A主動復華未來50,19.64,+ 0.54,+2.83%,"-28,765"
9,2303 聯電,144.50,+ 2.50,+1.76%,"-28,159"
10,00631L元大台灣50正2,36.94,+ 2.47,+7.17%,"-27,339"
11,9105 泰金寶-DR,8.80,+ 0.29,+3.41%,"-27,072"
12,00919 群益台灣精選高息,29.01,+ 0.60,+2.11%,"-25,013"
13,0050 元大台灣50,105.40,+ 4.90,+4.88%,"-24,716"
14,2891 中信金,60.50,+ 1.20,+2.02%,"-21,834"
15,2801 彰銀,20.25,+ 0.20,+1.00%,"-20,034"
16,2603 長榮,213.00,+ 2.00,+0.95%,"-18,564"
17,1802 台玻,71.90,+ 1.50,+2.13%,"-18,458"
18,2481 強茂,162.50,+ 14.50,+9.80%,"-18,130"
19,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"-17,409"
20,00953B群益優選非投等債,9.58,0.00,0.00%,"-16,998"
21,2412 中華電,137.00,+ 0.50,+0.37%,"-15,946"
22,2382 廣達,339.00,+ 30.50,+9.89%,"-15,827"
23,00929 復華台灣科技優息,30.25,+ 0.85,+2.89%,"-15,026"
24,2883 凱基金,22.50,+ 0.35,+1.58%,"-14,197"
25,2312 金寶,38.95,+ 1.25,+3.32%,"-13,853"
26,5876 上海商銀,39.75,+ 1.10,+2.85%,"-13,331"
27,1717 長興,81.20,-1.20,-1.46%,"-13,304"
28,2912 統一超,214.00,+ 7.00,+3.38%,"-12,979"
29,3711 日月光投控,611.00,-16.00,-2.55%,"-12,463"
30,2002 中鋼,19.10,+ 0.25,+1.33%,"-12,354"
31,1216 統一,71.80,+ 1.00,+1.41%,"-11,353"
32,2301 光寶科,234.50,+ 4.00,+1.74%,"-11,221"
33,2489 瑞軒,49.50,+ 1.50,+3.13%,"-10,580"
34,3673 TPK-KY,86.30,+ 5.30,+6.54%,"-9,713"
35,2542 興富發,41.95,-0.05,-0.12%,"-9,669"
36,4904 遠傳,94.60,+ 1.00,+1.07%,"-9,298"
37,1102 亞泥,34.00,+ 1.60,+4.94%,"-8,797"
38,2884 玉山金,30.95,+ 0.25,+0.81%,"-7,392"
39,00927 群益半導體收益,41.03,+ 0.93,+2.32%,"-6,980"
40,3045 台灣大,111.50,+ 0.50,+0.45%,"-6,946"
41,2327 國巨*,738.00,-4.00,-0.54%,"-6,850"
42,1513 中興電,166.50,+ 1.00,+0.60%,"-6,830"
43,2812 台中銀,18.45,-0.05,-0.27%,"-6,805"
44,2886 兆豐金,40.00,+ 0.20,+0.50%,"-6,673"
45,2605 新興,30.20,-1.25,-3.97%,"-6,361"
46,5471 松翰,54.10,-1.50,-2.70%,"-6,279"
47,00935 野村臺灣新科技50,61.25,+ 1.30,+2.17%,"-6,203"
48,3714 富采,72.80,+ 0.10,+0.14%,"-6,184"
49,9904 寶成,25.45,+ 0.25,+0.99%,"-6,156"
50,2845 遠東銀,11.85,-0.05,-0.42%,"-5,995"
