Rank,Stock,Price,Change,ChangePercent,NetBuy
1,6770 力積電,74.90,+ 1.20,+1.63%,"175,147"
2,00403A主動統一升級50,10.30,+ 0.20,+1.98%,"160,216"
3,00981A主動統一台股增長,29.95,+ 0.61,+2.08%,"96,532"
4,1605 華新,39.30,-0.70,-1.75%,"74,691"
5,2324 仁寶,39.30,-0.60,-1.50%,"63,483"
6,00407A主動凱基台灣,9.83,+ 0.17,+1.76%,"60,055"
7,0050 元大台灣50,106.70,+ 1.50,+1.43%,"59,041"
8,2892 第一金,33.15,0.00,0.00%,"48,133"
9,2408 南亞科,514.00,+ 31.50,+6.53%,"43,192"
10,2027 大成鋼,50.40,+ 3.55,+7.58%,"40,367"
11,2356 英業達,68.80,-0.20,-0.29%,"32,072"
12,8112 至上,97.80,+ 0.90,+0.93%,"31,559"
13,4938 和碩,94.80,+ 3.40,+3.72%,"30,106"
14,009816凱基台灣TOP50,15.52,+ 0.26,+1.70%,"26,957"
15,00919 群益台灣精選高息,30.41,+ 0.22,+0.73%,"26,700"
16,1717 長興,78.20,-0.40,-0.51%,"24,353"
17,00400A主動國泰動能高息,14.73,+ 0.37,+2.58%,"24,146"
18,2002 中鋼,19.20,-0.55,-2.78%,"23,956"
19,00992A主動群益科技創新,17.78,+ 0.49,+2.83%,"23,049"
20,2337 旺宏,136.50,0.00,0.00%,"22,428"
21,2344 華邦電,177.00,0.00,0.00%,"19,622"
22,00631L元大台灣50正2,36.29,+ 0.84,+2.37%,"19,061"
23,3231 緯創,197.00,+ 3.50,+1.81%,"18,776"
24,2353 宏碁,31.55,-0.20,-0.63%,"18,690"
25,1216 統一,76.30,0.00,0.00%,"17,656"
26,2303 聯電,124.50,+ 1.50,+1.22%,"17,192"
27,2377 微星,168.00,-1.00,-0.59%,"16,708"
28,2887 台新新光金,36.20,+ 0.55,+1.54%,"15,257"
29,2883 凱基金,31.50,+ 0.30,+0.96%,"15,067"
30,00988A主動統一全球創新,17.66,+ 0.90,+5.37%,"14,401"
31,1402 遠東新,26.95,-0.60,-2.18%,"14,042"
32,009821野村稀土關鍵資源,14.98,-0.07,-0.47%,"13,910"
33,1513 中興電,171.00,+ 5.50,+3.32%,"13,338"
34,2890 永豐金,39.95,+ 0.10,+0.25%,"13,011"
35,00405A主動富邦台灣龍耀,8.62,+ 0.20,+2.38%,"12,677"
36,2376 技嘉,393.50,+ 18.00,+4.79%,"12,107"
37,2301 光寶科,269.50,+ 10.00,+3.85%,"11,927"
38,00991A主動復華未來50,18.19,+ 0.40,+2.25%,"10,316"
39,1504 東元,70.40,+ 3.10,+4.61%,"10,194"
40,2330 台積電,"2,435.00",+ 20.00,+0.83%,"10,097"
41,2634 漢翔,64.20,+ 2.50,+4.05%,"9,888"
42,00997A主動群益美國增長,11.76,+ 0.24,+2.08%,"9,348"
43,2103 台橡,28.10,+ 0.75,+2.74%,"9,036"
44,3576 聯合再生,17.90,+ 0.60,+3.47%,"9,032"
45,2354 鴻準,62.80,-0.20,-0.32%,"8,993"
46,1608 華榮,36.80,-1.15,-3.03%,"8,877"
47,4763 材料*-KY,51.60,-1.00,-1.90%,"8,843"
48,0052 富邦科技,62.40,+ 0.90,+1.46%,"8,669"
49,2464 盟立,196.00,-0.50,-0.25%,"8,579"
50,1301 台塑,57.50,+ 1.30,+2.31%,"8,277"
