Rank,Stock,Price,Change,ChangePercent,NetSell
1,2344 華邦電,205.00,-6.50,-3.07%,"-179,977"
2,3481 群創,69.40,+ 3.40,+5.15%,"-167,070"
3,0050 元大台灣50,107.15,-2.95,-2.68%,"-152,959"
4,2886 兆豐金,44.55,-0.65,-1.44%,"-105,384"
5,00991A主動復華未來50,20.39,-0.17,-0.83%,"-102,000"
6,4904 遠傳,107.00,0.00,0.00%,"-73,139"
7,2880 華南金,37.00,-0.55,-1.46%,"-68,798"
8,2409 友達,30.50,+ 1.45,+4.99%,"-66,782"
9,00988A主動統一全球創新,22.53,-0.38,-1.66%,"-63,423"
10,2317 鴻海,256.00,-3.50,-1.35%,"-59,250"
11,00631L元大台灣50正2,38.08,-2.12,-5.27%,"-58,003"
12,00400A主動國泰動能高息,14.92,-0.25,-1.65%,"-53,665"
13,3231 緯創,157.50,-1.00,-0.63%,"-52,195"
14,2884 玉山金,35.00,-0.80,-2.23%,"-51,912"
15,00405A主動富邦台灣龍耀,9.42,-0.09,-0.95%,"-44,442"
16,2890 永豐金,39.55,-0.25,-0.63%,"-42,488"
17,1303 南亞,156.00,+ 1.50,+0.97%,"-41,137"
18,00403A主動統一升級50,11.04,-0.06,-0.54%,"-38,772"
19,00990A主動元大AI新經濟,20.51,-0.57,-2.70%,"-37,960"
20,1101 台泥,24.20,+ 0.05,+0.21%,"-36,492"
21,2892 第一金,32.05,-0.40,-1.23%,"-35,060"
22,2408 南亞科,443.50,-11.00,-2.42%,"-34,172"
23,009816凱基台灣TOP50,15.56,-0.41,-2.57%,"-34,129"
24,00997A主動群益美國增長,14.16,-0.34,-2.34%,"-32,381"
25,5876 上海商銀,41.55,-0.25,-0.60%,"-30,758"
26,2845 遠東銀,13.00,-0.10,-0.76%,"-29,500"
27,2324 仁寶,37.90,+ 1.35,+3.69%,"-28,546"
28,1402 遠東新,28.45,-0.20,-0.70%,"-28,265"
29,2330 台積電,"2,390.00",-100.00,-4.02%,"-26,815"
30,1216 統一,75.10,0.00,0.00%,"-26,154"
31,9904 寶成,25.95,-0.05,-0.19%,"-23,428"
32,2633 台灣高鐵,25.95,+ 0.20,+0.78%,"-21,720"
33,6116 彩晶,19.40,+ 0.40,+2.11%,"-21,613"
34,2313 華通,240.00,-3.00,-1.23%,"-19,211"
35,00891 中信關鍵半導體,37.76,-0.94,-2.43%,"-16,862"
36,00927 群益半導體收益,42.15,-0.55,-1.29%,"-16,283"
37,4958 臻鼎-KY,587.00,0.00,0.00%,"-14,719"
38,0056 元大高股息,53.15,-0.45,-0.84%,"-13,284"
39,00982A主動群益台灣強棒,24.62,-0.17,-0.69%,"-13,279"
40,2332 友訊,18.45,+ 0.10,+0.54%,"-10,931"
41,2855 統一證,49.15,-1.45,-2.87%,"-10,538"
42,1513 中興電,185.00,+ 3.00,+1.65%,"-10,482"
43,0052 富邦科技,63.05,-1.55,-2.40%,"-9,792"
44,00935 野村臺灣新科技50,61.90,-1.30,-2.06%,"-9,674"
45,00688L國泰20年美債正2,6.98,+ 0.02,+0.29%,"-9,672"
46,2882 國泰金,110.00,-3.50,-3.08%,"-9,598"
47,00830 國泰費城半導體,96.70,-2.60,-2.62%,"-9,078"
48,2881 富邦金,134.50,-3.00,-2.18%,"-8,701"
49,4906 正文,44.85,+ 0.35,+0.79%,"-8,540"
50,2412 中華電,143.50,-0.50,-0.35%,"-8,518"
