Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00940 元大台灣價值高息,9.65,+ 0.21,+2.22%,"2,071,696","535,654","1,536,042"
2,00929 復華台灣科技優息,19.34,+ 0.66,+3.53%,"1,287,739","420,603","867,136"
3,2883 凱基金,20.30,+ 0.40,+2.01%,"950,692","516,191","434,501"
4,00878 國泰永續高股息,22.40,+ 0.34,+1.54%,"986,407","571,230","415,176"
5,00680L元大美債20正2,7.42,-0.12,-1.59%,"791,028","421,169","369,858"
6,0056 元大高股息,38.50,+ 0.76,+2.01%,"909,640","579,750","329,890"
7,00919 群益台灣精選高息,23.71,+ 0.26,+1.11%,"1,504,085","1,182,856","321,229"
8,2303 聯電,62.10,+ 2.10,+3.50%,"1,423,789","1,152,396","271,392"
9,00939 統一台灣高息動能,15.81,+ 0.42,+2.73%,"324,000","101,354","222,645"
10,2887 台新新光金,24.55,+ 0.40,+1.66%,"1,200,299","1,019,115","181,183"
11,00900 富邦特選高股息30,14.34,+ 0.34,+2.43%,"287,200","118,275","168,925"
12,1303 南亞,82.40,+ 3.10,+3.91%,"726,009","559,801","166,207"
13,00713 元大台灣高息低波,52.55,+ 0.70,+1.35%,"251,026","96,837","154,188"
14,00688L國泰20年美債正2,7.40,-0.12,-1.60%,"360,104","217,849","142,255"
15,009817國泰日本不動產,9.88,+ 0.12,+1.23%,"234,273","99,311","134,961"
16,2884 玉山金,34.05,+ 0.40,+1.19%,"540,115","410,306","129,808"
17,2867 三商壽,8.06,+ 0.10,+1.26%,"308,424","190,573","117,851"
18,00882 中信中國高股息,16.16,+ 0.40,+2.54%,"259,561","143,341","116,220"
19,00715L期街口布蘭特正2,37.76,+ 0.85,+2.30%,"337,974","227,021","110,952"
20,2489 瑞軒,43.45,+ 1.95,+4.70%,"280,991","173,761","107,230"
21,00915 凱基優選高股息30,23.60,+ 0.38,+1.64%,"163,449","58,934","104,515"
22,1101 台泥,24.80,-0.20,-0.80%,"519,442","416,472","102,969"
23,00918 大華優利高填息30,23.10,+ 0.39,+1.72%,"368,428","275,973","92,454"
24,00936 台新永續高息中小,17.24,+ 0.29,+1.71%,"147,482","55,069","92,412"
25,2890 永豐金,31.65,+ 0.35,+1.12%,"388,576","301,541","87,035"
26,1301 台塑,47.40,+ 0.45,+0.96%,"404,197","317,842","86,355"
27,2382 廣達,289.50,+ 8.50,+3.02%,"243,524","163,614","79,909"
28,1802 台玻,60.50,+ 3.10,+5.40%,"641,614","562,502","79,112"
29,2337 旺宏,107.50,+ 9.50,+9.69%,"874,413","797,273","77,139"
30,2880 華南金,35.40,+ 0.40,+1.14%,"237,469","180,514","56,955"
31,00990A主動元大AI新經濟,12.19,+ 0.59,+5.09%,"598,983","543,979","55,003"
32,2327 國巨*,267.50,+ 8.50,+3.28%,"283,421","231,003","52,418"
33,2515 中工,17.05,+ 0.40,+2.40%,"260,980","214,912","46,067"
34,2618 長榮航,34.05,+ 0.20,+0.59%,"458,086","412,455","45,630"
35,2610 華航,18.90,+ 0.30,+1.61%,"512,366","467,304","45,062"
36,1326 台化,43.90,+ 0.35,+0.80%,"367,621","323,935","43,686"
37,2609 陽明,60.00,-3.60,-5.66%,"237,246","195,261","41,984"
38,2002 中鋼,19.30,+ 0.10,+0.52%,"653,269","611,781","41,488"
39,00946 群益科技高息成長,9.94,+ 0.24,+2.47%,"147,755","108,619","39,135"
40,8046 南電,461.00,+ 11.00,+2.44%,"114,023","74,910","39,112"
41,3576 聯合再生,23.25,-0.80,-3.33%,"326,576","289,023","37,553"
42,2605 新興,34.95,-0.05,-0.14%,"168,399","132,978","35,421"
43,00987A主動台新優勢成長,11.16,+ 0.54,+5.08%,"121,155","85,952","35,203"
44,2481 強茂,90.20,+ 2.20,+2.50%,"165,570","134,468","31,101"
45,6005 群益證,30.30,+ 1.00,+3.41%,"133,571","104,690","28,881"
46,2885 元大金,45.35,+ 0.35,+0.78%,"347,947","319,743","28,204"
47,2891 中信金,51.50,+ 1.00,+1.98%,"490,793","462,840","27,953"
48,3702 大聯大,70.70,+ 3.20,+4.74%,"107,178","80,029","27,149"
49,00930 永豐ESG低碳高息,17.68,+ 0.33,+1.90%,"54,167","27,556","26,611"
50,2603 長榮,208.00,-1.50,-0.72%,"161,186","134,737","26,448"
