Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.45,-0.48,-4.39%,"-148,542"
2,00981A主動統一台股增長,29.84,-1.36,-4.36%,"-119,996"
3,3481 群創,64.20,-5.00,-7.23%,"-113,941"
4,2409 友達,29.35,-2.35,-7.41%,"-73,957"
5,00991A主動復華未來50,19.12,-0.93,-4.64%,"-57,431"
6,00988A主動統一全球創新,19.62,-1.21,-5.81%,"-52,489"
7,00405A主動富邦台灣龍耀,8.65,-0.50,-5.46%,"-47,573"
8,0050 元大台灣50,106.20,-2.05,-1.89%,"-40,069"
9,00400A主動國泰動能高息,14.35,-0.65,-4.33%,"-34,760"
10,00992A主動群益科技創新,17.71,-0.89,-4.78%,"-27,451"
11,00990A主動元大AI新經濟,18.29,-1.03,-5.33%,"-25,066"
12,009816凱基台灣TOP50,15.29,-0.36,-2.30%,"-22,779"
13,2891 中信金,70.20,-1.20,-1.68%,"-21,422"
14,2002 中鋼,18.60,-0.40,-2.11%,"-18,837"
15,2317 鴻海,237.00,-5.00,-2.07%,"-17,934"
16,1714 和桐,18.85,-2.05,-9.81%,"-17,637"
17,1802 台玻,64.60,-3.30,-4.86%,"-17,292"
18,00982A主動群益台灣強棒,24.09,-1.19,-4.71%,"-16,478"
19,00407A主動凱基台灣,9.50,-0.35,-3.55%,"-14,607"
20,1717 長興,77.10,-8.30,-9.72%,"-14,572"
21,2449 京元電子,317.00,-34.00,-9.69%,"-12,117"
22,3037 欣興,840.00,-77.00,-8.40%,"-11,838"
23,2369 菱生,41.55,-1.65,-3.82%,"-11,483"
24,2609 陽明,51.10,-1.90,-3.58%,"-11,452"
25,2412 中華電,141.00,-0.50,-0.35%,"-11,361"
26,00929 復華台灣科技優息,30.44,-0.92,-2.93%,"-11,251"
27,1402 遠東新,28.35,-0.75,-2.58%,"-11,160"
28,2352 佳世達,34.45,-0.95,-2.68%,"-10,231"
29,2347 聯強,91.30,-2.50,-2.67%,"-10,108"
30,1605 華新,35.05,-1.50,-4.10%,"-10,058"
31,3231 緯創,155.50,-2.50,-1.58%,"-8,750"
32,00631L元大台灣50正2,37.19,-1.56,-4.03%,"-8,625"
33,3045 台灣大,116.50,-1.00,-0.85%,"-8,257"
34,6282 康舒,56.20,-3.60,-6.02%,"-8,108"
35,4904 遠傳,103.00,0.00,0.00%,"-7,499"
36,2603 長榮,188.00,-7.50,-3.84%,"-7,081"
37,1101 台泥,23.40,-0.30,-1.27%,"-6,811"
38,1326 台化,63.30,-4.30,-6.36%,"-6,657"
39,1102 亞泥,36.30,-0.25,-0.68%,"-6,500"
40,00830 國泰費城半導體,89.70,-2.70,-2.92%,"-6,496"
41,0056 元大高股息,52.15,-1.10,-2.07%,"-6,360"
42,2313 華通,218.00,-17.00,-7.23%,"-6,141"
43,00927 群益半導體收益,41.16,-1.44,-3.38%,"-5,999"
44,3576 聯合再生,16.10,-0.75,-4.45%,"-5,882"
45,3715 定穎投控,155.50,-9.50,-5.76%,"-5,126"
46,2356 英業達,65.40,-1.80,-2.68%,"-5,013"
47,2382 廣達,373.00,-5.00,-1.32%,"-4,991"
48,00935 野村臺灣新科技50,58.85,-2.65,-4.31%,"-4,817"
49,1301 台塑,57.30,-3.10,-5.13%,"-4,706"
50,2886 兆豐金,46.80,+ 0.50,+1.08%,"-4,399"
