Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,27.25,+ 2.45,+9.88%,"486,930","152,390","334,540"
2,00981A主動統一台股增長,29.46,-0.17,-0.57%,"589,822","458,451","131,371"
3,2317 鴻海,239.50,+ 12.00,+5.27%,"162,874","57,506","105,368"
4,2409 友達,17.85,+ 0.90,+5.31%,"283,447","185,187","98,261"
5,00982A主動群益台灣強棒,22.16,+ 0.11,+0.50%,"119,504","38,012","81,492"
6,1303 南亞,94.00,+ 5.60,+6.33%,"128,710","57,624","71,086"
7,2408 南亞科,256.50,+ 19.50,+8.23%,"207,567","144,354","63,213"
8,1802 台玻,72.80,+ 6.60,+9.97%,"141,173","79,576","61,597"
9,3714 富采,74.60,-3.80,-4.85%,"68,199","16,783","51,416"
10,2485 兆赫,68.70,+ 4.20,+6.51%,"70,379","23,947","46,432"
11,2489 瑞軒,46.20,+ 4.20,+10.00%,"87,302","42,868","44,434"
12,00891 中信關鍵半導體,33.27,+ 0.52,+1.59%,"75,648","31,465","44,183"
13,2313 華通,274.50,+ 6.00,+2.23%,"126,303","83,905","42,398"
14,1504 東元,68.50,-0.10,-0.15%,"55,283","20,780","34,503"
15,3715 定穎投控,196.50,+ 17.50,+9.78%,"47,001","12,705","34,296"
16,2449 京元電子,354.00,+ 21.50,+6.47%,"60,763","30,326","30,436"
17,2354 鴻準,58.50,+ 5.30,+9.96%,"36,260","8,872","27,388"
18,00980A主動野村臺灣優選,22.85,+ 0.11,+0.48%,"42,936","18,027","24,909"
19,2329 華泰,62.10,+ 1.80,+2.99%,"45,158","25,467","19,691"
20,2369 菱生,33.20,+ 2.05,+6.58%,"33,947","14,772","19,175"
21,00953B群益優選非投等債,9.67,-0.02,-0.21%,"53,799","36,333","17,466"
22,3535 晶彩科,145.50,+ 4.50,+3.19%,"29,346","14,827","14,519"
23,3450 聯鈞,365.00,+ 33.00,+9.94%,"30,440","16,745","13,695"
24,6278 台表科,185.00,+ 5.00,+2.78%,"19,094","6,313","12,780"
25,00994A主動第一金台股優,17.58,-0.11,-0.62%,"32,987","20,491","12,496"
26,4927 泰鼎-KY,58.70,+ 5.30,+9.93%,"30,502","18,445","12,057"
27,2328 廣宇,55.10,+ 0.70,+1.29%,"47,395","35,582","11,813"
28,1809 中釉,31.05,+ 2.80,+9.91%,"16,143","4,405","11,738"
29,6405 悅城,61.40,+ 5.50,+9.84%,"12,494","1,135","11,359"
30,3049 精金,13.15,-0.25,-1.87%,"19,229","8,081","11,148"
31,6239 力成,227.50,+ 4.50,+2.02%,"38,740","27,700","11,040"
32,2340 台亞,41.70,+ 1.65,+4.12%,"32,886","21,965","10,921"
33,2891 中信金,53.50,+ 0.60,+1.13%,"56,231","45,602","10,630"
34,3711 日月光投控,520.00,-5.00,-0.95%,"38,107","27,595","10,512"
35,00992A主動群益科技創新,18.02,-0.03,-0.17%,"120,770","110,466","10,304"
36,3706 神達,84.10,+ 1.20,+1.45%,"16,895","6,720","10,175"
37,6451 訊芯-KY,521.00,+ 47.00,+9.92%,"10,742","1,270","9,472"
38,6770 力積電,55.40,+ 2.30,+4.33%,"106,346","97,020","9,326"
39,8215 明基材,28.40,+ 2.55,+9.86%,"10,633","1,532","9,102"
40,6197 佳必琪,243.50,+ 15.00,+6.56%,"12,641","4,078","8,563"
41,2478 大毅,77.10,+ 5.70,+7.98%,"9,693","1,647","8,047"
42,6209 今國光,68.70,+ 6.20,+9.92%,"10,568","3,083","7,485"
43,1514 亞力,120.00,-1.00,-0.83%,"13,147","5,674","7,473"
44,3090 日電貿,109.50,+ 4.00,+3.79%,"14,448","7,134","7,314"
45,2492 華新科,148.50,+ 10.00,+7.22%,"18,327","11,128","7,199"
46,3035 智原,177.00,+ 8.00,+4.73%,"13,266","6,162","7,104"
47,2486 一詮,307.00,+ 9.50,+3.19%,"23,372","16,434","6,938"
48,6116 彩晶,8.51,+ 0.24,+2.90%,"20,536","13,957","6,579"
49,2834 臺企銀,16.15,-0.05,-0.31%,"37,329","30,869","6,460"
50,6257 矽格,197.00,+ 6.50,+3.41%,"24,184","17,801","6,382"
