Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.93,-0.21,-1.89%,"123,432"
2,2303 聯電,166.00,-4.50,-2.64%,"94,393"
3,1314 中石化,10.40,+ 0.52,+5.26%,"92,187"
4,00981A主動統一台股增長,31.20,-1.06,-3.29%,"84,159"
5,2882 國泰金,93.40,-0.20,-0.21%,"83,654"
6,2881 富邦金,121.50,+ 0.50,+0.41%,"74,706"
7,2883 凱基金,29.00,+ 0.55,+1.93%,"73,625"
8,3481 群創,69.20,+ 3.20,+4.85%,"44,505"
9,1102 亞泥,36.55,+ 0.10,+0.27%,"39,603"
10,1717 長興,85.40,+ 3.80,+4.66%,"38,665"
11,2105 正新,32.55,+ 0.40,+1.24%,"38,250"
12,2884 玉山金,34.45,+ 0.75,+2.23%,"34,918"
13,2324 仁寶,35.70,+ 0.75,+2.15%,"28,633"
14,2834 臺企銀,18.00,+ 0.05,+0.28%,"25,279"
15,2887 台新新光金,34.30,+ 0.15,+0.44%,"24,091"
16,2812 台中銀,20.55,+ 0.15,+0.74%,"22,354"
17,00712 復華富時不動產,8.84,+ 0.04,+0.45%,"22,279"
18,00405A主動富邦台灣龍耀,9.15,-0.29,-3.07%,"20,764"
19,2353 宏碁,32.80,-0.10,-0.30%,"19,881"
20,1409 新纖,30.25,-0.75,-2.42%,"18,179"
21,4938 和碩,84.50,+ 0.90,+1.08%,"17,751"
22,1216 統一,77.80,+ 1.50,+1.97%,"17,725"
23,1313 聯成,13.55,-0.75,-5.24%,"17,626"
24,2301 光寶科,224.00,+ 5.00,+2.28%,"16,432"
25,00918 大華優利高填息30,32.06,+ 0.11,+0.34%,"15,125"
26,4989 榮科,111.00,+ 0.50,+0.45%,"14,178"
27,8033 雷虎,222.00,+ 17.50,+8.56%,"13,668"
28,6239 力成,344.50,+ 6.50,+1.92%,"13,577"
29,2515 中工,14.25,-0.05,-0.35%,"13,253"
30,2449 京元電子,351.00,+ 16.00,+4.78%,"12,862"
31,8150 南茂,115.50,+ 10.50,+10.00%,"12,632"
32,1909 榮成,10.65,+ 0.35,+3.40%,"11,308"
33,3005 神基,110.00,+ 3.00,+2.80%,"11,217"
34,2327 國巨*,"1,005.00",-40.00,-3.83%,"10,803"
35,00999A主動野村臺灣高息,11.03,-0.14,-1.25%,"10,779"
36,1609 大亞,43.75,+ 3.95,+9.92%,"10,581"
37,6176 瑞儀,92.00,+ 1.70,+1.88%,"10,331"
38,2603 長榮,195.50,+ 0.50,+0.26%,"10,024"
39,1504 東元,73.10,+ 3.10,+4.43%,"9,920"
40,1312 國喬,14.15,-0.95,-6.29%,"9,917"
41,6257 矽格,273.00,+ 18.50,+7.27%,"9,822"
42,6282 康舒,59.80,+ 1.50,+2.57%,"9,763"
43,2845 遠東銀,13.30,+ 0.15,+1.14%,"9,711"
44,3036 文曄,219.00,-2.50,-1.13%,"9,436"
45,2867 三商壽,8.74,+ 0.18,+2.10%,"9,281"
46,2103 台橡,24.20,+ 0.70,+2.98%,"9,091"
47,2615 萬海,80.00,+ 0.20,+0.25%,"8,987"
48,3605 宏致,87.70,-0.50,-0.57%,"8,672"
49,1303 南亞,185.00,-12.00,-6.09%,"7,938"
50,00400A主動國泰動能高息,15.00,-0.30,-1.96%,"7,226"
