Rank,Stock,Price,Change,ChangePercent,NetSell
1,2887 台新新光金,42.40,-0.40,-0.93%,"-54,232"
2,00919 群益台灣精選高息,32.58,-0.13,-0.40%,"-36,884"
3,2801 彰銀,26.85,-0.40,-1.47%,"-26,333"
4,3231 緯創,189.00,+ 2.50,+1.34%,"-23,602"
5,00918 大華優利高填息30,35.46,+ 0.02,+0.06%,"-21,363"
6,8112 至上,86.50,-3.00,-3.35%,"-19,078"
7,1303 南亞,236.50,+ 1.50,+0.64%,"-18,609"
8,2324 仁寶,38.90,-0.15,-0.38%,"-16,093"
9,2481 強茂,152.00,-0.50,-0.33%,"-15,509"
10,1717 長興,72.30,0.00,0.00%,"-15,076"
11,00929 復華台灣科技優息,29.12,+ 0.23,+0.80%,"-14,410"
12,00712 復華富時不動產,8.60,-0.07,-0.81%,"-14,372"
13,3706 神達,81.80,+ 1.50,+1.87%,"-13,941"
14,2353 宏碁,31.80,+ 0.75,+2.42%,"-13,467"
15,2301 光寶科,292.50,+ 1.50,+0.52%,"-13,417"
16,9904 寶成,24.55,-0.15,-0.61%,"-12,653"
17,009816凱基台灣TOP50,16.11,-0.01,-0.06%,"-11,841"
18,2313 華通,228.00,-3.00,-1.30%,"-11,691"
19,00407A主動凱基台灣,9.74,+ 0.06,+0.62%,"-11,253"
20,2449 京元電子,270.00,+ 1.50,+0.56%,"-10,769"
21,2891 中信金,66.60,-1.60,-2.35%,"-10,214"
22,2027 大成鋼,48.60,-0.75,-1.52%,"-9,431"
23,3036 文曄,191.50,+ 2.00,+1.06%,"-9,189"
24,2486 一詮,249.50,+ 4.00,+1.63%,"-9,184"
25,2356 英業達,64.30,+ 0.30,+0.47%,"-8,760"
26,6919 康霈*,82.40,+ 0.80,+0.98%,"-8,760"
27,4958 臻鼎-KY,502.00,-3.00,-0.59%,"-8,723"
28,00953B群益優選非投等債,9.50,-0.01,-0.11%,"-8,702"
29,3033 威健,41.85,-1.45,-3.35%,"-8,699"
30,4938 和碩,91.10,-0.60,-0.65%,"-8,677"
31,4763 材料*-KY,48.30,-0.85,-1.73%,"-8,039"
32,009820元大納斯達克精選,9.86,-0.05,-0.50%,"-8,029"
33,8039 台虹,289.50,-5.00,-1.70%,"-8,023"
34,2883 凱基金,36.75,-0.55,-1.47%,"-7,457"
35,2201 裕隆,30.50,+ 0.05,+0.16%,"-7,382"
36,2323 中環,10.75,+ 0.05,+0.47%,"-7,338"
37,3019 亞光,142.50,+ 4.00,+2.89%,"-7,200"
38,2634 漢翔,65.30,-0.60,-0.91%,"-7,105"
39,4526 東台,31.85,-0.30,-0.93%,"-7,010"
40,00961 FT臺灣永續高息,13.49,+ 0.05,+0.37%,"-6,907"
41,3189 景碩,812.00,+ 12.00,+1.50%,"-6,761"
42,2464 盟立,197.50,+ 3.00,+1.54%,"-6,665"
43,6257 矽格,213.00,+ 4.00,+1.91%,"-6,543"
44,2812 台中銀,19.15,-0.25,-1.29%,"-6,341"
45,2884 玉山金,44.25,-1.30,-2.85%,"-6,322"
46,6949 沛爾生醫*-創,54.90,-5.50,-9.11%,"-6,220"
47,009828中信台日韓PCB,9.71,+ 0.08,+0.83%,"-6,216"
48,5388 中磊,73.00,-0.50,-0.68%,"-5,626"
49,2426 鼎元,99.50,+ 2.00,+2.05%,"-5,024"
50,1312 國喬,14.65,+ 0.75,+5.40%,"-4,870"
