Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.99,-0.05,-0.50%,"-132,672"
2,0050 元大台灣50,99.85,-0.40,-0.40%,"-91,840"
3,2883 凱基金,27.75,-0.45,-1.60%,"-81,420"
4,00631L元大台灣50正2,33.23,-0.20,-0.60%,"-23,038"
5,1402 遠東新,27.40,-0.25,-0.90%,"-22,464"
6,2002 中鋼,18.55,-0.15,-0.80%,"-15,979"
7,2327 國巨*,842.00,+ 23.00,+2.81%,"-14,666"
8,2881 富邦金,125.50,+ 3.00,+2.45%,"-14,398"
9,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"-12,915"
10,2382 廣達,370.00,-10.50,-2.76%,"-12,873"
11,2105 正新,35.00,+ 0.45,+1.30%,"-12,829"
12,2610 華航,19.45,-0.10,-0.51%,"-12,633"
13,2409 友達,23.15,+ 0.20,+0.87%,"-12,173"
14,00929 復華台灣科技優息,28.50,+ 0.38,+1.35%,"-11,798"
15,1301 台塑,43.80,-0.60,-1.35%,"-10,360"
16,2347 聯強,90.80,-1.40,-1.52%,"-9,068"
17,2317 鴻海,258.50,-4.50,-1.71%,"-8,584"
18,2834 臺企銀,17.00,+ 0.05,+0.29%,"-8,544"
19,4938 和碩,95.40,+ 0.60,+0.63%,"-8,280"
20,6443 元晶,40.00,-0.10,-0.25%,"-8,006"
21,00992A主動群益科技創新,17.25,-0.22,-1.26%,"-7,038"
22,2855 統一證,50.90,-0.40,-0.78%,"-6,937"
23,9904 寶成,26.30,-0.20,-0.75%,"-6,325"
24,5521 工信,10.25,-1.00,-8.89%,"-6,100"
25,00406A主動中信台灣收益,9.64,-0.05,-0.52%,"-5,919"
26,2812 台中銀,19.20,-0.20,-1.03%,"-5,501"
27,4919 新唐,172.50,+ 13.50,+8.49%,"-5,402"
28,1605 華新,34.30,0.00,0.00%,"-5,055"
29,2324 仁寶,36.15,-0.95,-2.56%,"-5,045"
30,2330 台積電,"2,250.00",0.00,0.00%,"-4,904"
31,2886 兆豐金,43.40,0.00,0.00%,"-4,894"
32,2367 燿華,64.60,+ 1.30,+2.05%,"-4,570"
33,1102 亞泥,34.50,+ 0.10,+0.29%,"-4,557"
34,2880 華南金,35.65,+ 0.30,+0.85%,"-4,529"
35,2371 大同,27.90,-0.35,-1.24%,"-4,510"
36,00982A主動群益台灣強棒,22.53,+ 0.03,+0.13%,"-4,478"
37,009820元大納斯達克精選,9.92,-0.08,-0.80%,"-3,938"
38,1326 台化,46.25,+ 0.05,+0.11%,"-3,903"
39,8112 至上,95.50,+ 2.90,+3.13%,"-3,808"
40,1210 大成,55.70,+ 0.30,+0.54%,"-3,740"
41,00918 大華優利高填息30,30.30,+ 0.20,+0.66%,"-3,725"
42,2353 宏碁,36.90,+ 0.70,+1.93%,"-3,697"
43,3231 緯創,152.50,-5.50,-3.48%,"-3,627"
44,1710 東聯,13.40,-0.85,-5.96%,"-3,596"
45,2633 台灣高鐵,25.35,-0.45,-1.74%,"-3,578"
46,6282 康舒,57.20,-1.30,-2.22%,"-3,210"
47,3090 日電貿,233.00,+ 21.00,+9.91%,"-3,177"
48,2885 元大金,61.60,-0.70,-1.12%,"-3,166"
49,00953B群益優選非投等債,9.58,+ 0.02,+0.21%,"-3,009"
50,1303 南亞,96.90,+ 2.10,+2.22%,"-2,997"
