Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,102.00,-0.85,-0.83%,"-174,077"
2,00403A主動統一升級50,9.39,+ 0.14,+1.51%,"-119,681"
3,2303 聯電,118.00,-3.00,-2.48%,"-112,645"
4,6770 力積電,54.70,+ 0.20,+0.37%,"-63,563"
5,1303 南亞,165.00,+ 5.50,+3.45%,"-33,727"
6,1301 台塑,53.80,-1.20,-2.18%,"-31,197"
7,2337 旺宏,110.50,+ 10.00,+9.95%,"-27,158"
8,2382 廣達,296.50,+ 5.00,+1.72%,"-26,377"
9,2330 台積電,"2,370.00",-55.00,-2.27%,"-25,765"
10,2449 京元電子,233.50,+ 10.00,+4.47%,"-24,359"
11,2880 華南金,43.05,-0.65,-1.49%,"-22,945"
12,2801 彰銀,25.40,+ 0.20,+0.79%,"-22,138"
13,1326 台化,56.30,-1.10,-1.92%,"-20,959"
14,1314 中石化,7.66,+ 0.09,+1.19%,"-17,156"
15,00919 群益台灣精選高息,29.45,-0.12,-0.41%,"-17,134"
16,2308 台達電,"1,580.00",-60.00,-3.66%,"-16,951"
17,009820元大納斯達克精選,9.44,-0.03,-0.32%,"-14,533"
18,00685L群益臺灣加權正2,10.56,-0.27,-2.49%,"-12,328"
19,1718 中纖,9.60,+ 0.87,+9.97%,"-12,174"
20,00830 國泰費城半導體,82.60,-1.40,-1.67%,"-11,278"
21,2332 友訊,22.20,+ 0.95,+4.47%,"-10,467"
22,1710 東聯,13.40,+ 0.50,+3.88%,"-10,184"
23,6239 力成,238.50,+ 3.00,+1.27%,"-9,902"
24,00990A主動元大AI新經濟,15.34,-0.22,-1.41%,"-9,870"
25,00881 國泰台灣科技龍頭,50.85,+ 0.25,+0.49%,"-9,854"
26,6005 群益證,34.55,+ 0.35,+1.02%,"-9,669"
27,2301 光寶科,229.50,+ 20.50,+9.81%,"-9,636"
28,3711 日月光投控,610.00,+ 55.00,+9.91%,"-9,318"
29,2104 國際中橡,9.54,-0.11,-1.14%,"-9,255"
30,3037 欣興,865.00,+ 78.00,+9.91%,"-8,587"
31,2892 第一金,35.95,-0.80,-2.18%,"-7,253"
32,2323 中環,10.15,+ 0.21,+2.11%,"-7,117"
33,00940 元大台灣價值高息,12.12,+ 0.03,+0.25%,"-7,110"
34,6505 台塑化,67.70,-3.10,-4.38%,"-6,892"
35,6153 嘉聯益,14.80,+ 0.75,+5.34%,"-6,586"
36,1313 聯成,10.55,+ 0.20,+1.93%,"-6,428"
37,2515 中工,12.05,+ 0.20,+1.69%,"-6,393"
38,00637L元大滬深300正2,20.04,-0.41,-2.00%,"-6,367"
39,6165 浪凡,47.70,-0.85,-1.75%,"-6,348"
40,3036 文曄,204.50,+ 8.00,+4.07%,"-6,310"
41,2634 漢翔,60.70,-1.20,-1.94%,"-6,132"
42,2360 致茂,"1,960.00",-140.00,-6.67%,"-5,956"
43,8112 至上,81.40,+ 1.10,+1.37%,"-5,629"
44,2481 強茂,129.00,+ 11.50,+9.79%,"-5,503"
45,1312 國喬,11.45,+ 0.15,+1.33%,"-5,351"
46,2393 億光,61.50,-1.00,-1.60%,"-5,216"
47,2369 菱生,32.00,+ 2.60,+8.84%,"-5,082"
48,2834 臺企銀,18.20,0.00,0.00%,"-5,034"
49,2406 國碩,30.90,-0.25,-0.80%,"-5,031"
50,2454 聯發科,"3,910.00",+ 355.00,+9.99%,"-5,004"
