Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3231 緯創,191.00,+ 17.00,+9.77%,"136,372"
2,2337 旺宏,175.50,+ 8.00,+4.78%,"131,768"
3,00403A主動統一升級50,10.70,-0.12,-1.11%,"128,333"
4,2408 南亞科,419.50,+ 38.00,+9.96%,"126,989"
5,2324 仁寶,44.35,+ 4.00,+9.91%,"112,630"
6,2317 鴻海,301.50,+ 8.00,+2.73%,"112,132"
7,1402 遠東新,26.25,+ 1.20,+4.79%,"89,162"
8,2353 宏碁,42.55,+ 3.85,+9.95%,"78,577"
9,2881 富邦金,113.50,+ 3.00,+2.71%,"73,599"
10,2882 國泰金,89.20,+ 1.00,+1.13%,"70,500"
11,1303 南亞,112.50,+ 5.00,+4.65%,"64,818"
12,00878 國泰永續高股息,32.49,+ 0.50,+1.56%,"58,272"
13,2303 聯電,141.50,-4.50,-3.08%,"55,901"
14,2890 永豐金,31.00,+ 0.55,+1.81%,"55,799"
15,2609 陽明,53.60,-1.30,-2.37%,"50,325"
16,0056 元大高股息,52.80,+ 0.90,+1.73%,"50,319"
17,1326 台化,54.40,+ 0.60,+1.12%,"50,059"
18,00992A主動群益科技創新,18.14,-0.43,-2.32%,"44,523"
19,2610 華航,19.50,-0.05,-0.26%,"41,376"
20,3706 神達,95.20,+ 1.70,+1.82%,"38,746"
21,2449 京元電子,306.50,-11.50,-3.62%,"34,748"
22,2885 元大金,59.60,+ 0.40,+0.68%,"27,506"
23,00999A主動野村臺灣高息,11.20,+ 0.04,+0.36%,"27,247"
24,00891 中信關鍵半導體,36.41,-0.01,-0.03%,"24,891"
25,6116 彩晶,20.65,+ 1.85,+9.84%,"20,729"
26,00400A主動國泰動能高息,14.76,-0.19,-1.27%,"19,419"
27,2884 玉山金,32.20,+ 0.75,+2.38%,"19,192"
28,2867 三商壽,7.79,+ 0.16,+2.10%,"16,062"
29,2027 大成鋼,43.65,+ 0.45,+1.04%,"14,752"
30,8112 至上,94.50,+ 3.10,+3.39%,"14,671"
31,1605 華新,40.45,+ 0.75,+1.89%,"13,513"
32,00900 富邦特選高股息30,19.92,+ 0.34,+1.74%,"12,818"
33,2646 星宇航空,20.90,+ 0.20,+0.97%,"12,330"
34,6282 康舒,63.00,-2.80,-4.26%,"12,192"
35,2498 宏達電,50.00,+ 4.50,+9.89%,"12,016"
36,6005 群益證,41.25,+ 1.65,+4.17%,"11,838"
37,1301 台塑,50.90,+ 0.90,+1.80%,"11,053"
38,2834 臺企銀,16.30,+ 0.10,+0.62%,"10,832"
39,3702 大聯大,119.00,+ 0.50,+0.42%,"10,475"
40,2357 華碩,920.00,+ 83.00,+9.92%,"10,365"
41,00997A主動群益美國增長,13.26,-0.05,-0.38%,"10,219"
42,6505 台塑化,54.50,+ 1.20,+2.25%,"10,200"
43,6239 力成,347.00,-19.00,-5.19%,"10,138"
44,00982A主動群益台灣強棒,23.83,-0.52,-2.14%,"10,024"
45,2329 華泰,58.90,-2.10,-3.44%,"9,780"
46,2323 中環,11.60,+ 1.05,+9.95%,"9,561"
47,6176 瑞儀,103.50,-1.50,-1.43%,"9,492"
48,3036 文曄,290.50,+ 3.00,+1.04%,"9,224"
49,1314 中石化,7.53,+ 0.43,+6.06%,"9,203"
50,2354 鴻準,64.00,+ 1.20,+1.91%,"9,041"
