Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1301 台塑,62.70,-3.50,-5.29%,"63,817","163,615","-99,798"
2,1326 台化,67.50,-4.20,-5.86%,"80,139","160,401","-80,262"
3,1312 國喬,13.20,-0.75,-5.38%,"20,087","68,564","-48,477"
4,1303 南亞,177.50,-19.50,-9.90%,"74,131","120,997","-46,866"
5,2890 永豐金,38.55,+ 0.35,+0.92%,"29,859","75,843","-45,984"
6,1718 中纖,11.00,-0.35,-3.08%,"41,011","80,917","-39,906"
7,3231 緯創,179.00,+ 5.50,+3.17%,"179,841","218,009","-38,168"
8,2409 友達,25.50,-0.75,-2.86%,"121,250","152,317","-31,067"
9,2317 鴻海,252.50,-5.00,-1.94%,"33,695","63,788","-30,093"
10,2002 中鋼,19.15,+ 0.20,+1.06%,"59,826","89,131","-29,305"
11,2337 旺宏,124.00,-5.50,-4.25%,"39,475","67,629","-28,154"
12,8150 南茂,90.80,-7.40,-7.54%,"48,956","76,772","-27,816"
13,3481 群創,49.50,-2.40,-4.62%,"204,350","231,361","-27,011"
14,2344 華邦電,154.50,-6.50,-4.04%,"135,375","157,825","-22,450"
15,1314 中石化,8.27,-0.14,-1.66%,"24,861","45,030","-20,168"
16,2313 華通,201.50,-12.50,-5.84%,"19,924","40,008","-20,085"
17,2610 華航,20.50,-0.10,-0.49%,"20,731","39,937","-19,206"
18,2891 中信金,63.60,+ 0.10,+0.16%,"16,216","35,052","-18,836"
19,2327 國巨*,642.00,-54.00,-7.76%,"41,798","59,707","-17,909"
20,1434 福懋,19.15,-0.35,-1.79%,"7,624","24,676","-17,052"
21,2027 大成鋼,43.55,-0.85,-1.91%,"9,449","26,273","-16,824"
22,2801 彰銀,24.35,+ 0.10,+0.41%,"21,111","37,915","-16,804"
23,3576 聯合再生,18.30,-0.05,-0.27%,"13,074","29,076","-16,002"
24,2406 國碩,33.35,0.00,0.00%,"9,364","25,125","-15,761"
25,4958 臻鼎-KY,482.00,-24.00,-4.74%,"33,142","47,740","-14,598"
26,2324 仁寶,37.20,+ 0.45,+1.22%,"43,852","57,790","-13,938"
27,2382 廣達,328.00,-8.00,-2.38%,"11,902","24,000","-12,099"
28,6239 力成,279.50,-14.50,-4.93%,"15,075","25,920","-10,845"
29,2481 強茂,140.00,-4.50,-3.11%,"18,212","28,522","-10,310"
30,6213 聯茂,309.50,-34.00,-9.90%,"18,026","28,203","-10,176"
31,2332 友訊,22.10,-0.30,-1.34%,"45,244","54,865","-9,621"
32,1309 台達化,14.80,-0.60,-3.90%,"8,605","18,051","-9,447"
33,2605 新興,32.30,-0.20,-0.62%,"9,232","18,587","-9,354"
34,2408 南亞科,401.00,-25.00,-5.87%,"80,046","89,387","-9,341"
35,4938 和碩,88.40,+ 1.20,+1.38%,"20,106","29,078","-8,972"
36,00637L元大滬深300正2,21.05,-0.28,-1.31%,"19,126","27,778","-8,652"
37,5871 中租-KY,120.00,-0.50,-0.41%,"4,996","13,558","-8,562"
38,2887 台新新光金,34.15,-0.35,-1.01%,"45,252","53,496","-8,244"
39,2885 元大金,63.10,-0.20,-0.32%,"13,454","21,575","-8,121"
40,2352 佳世達,29.20,-0.90,-2.99%,"6,371","14,403","-8,032"
41,8046 南電,"1,110.00",-120.00,-9.76%,"11,188","19,046","-7,858"
42,2377 微星,146.50,-5.50,-3.62%,"12,706","20,411","-7,705"
43,3037 欣興,839.00,-57.00,-6.36%,"19,813","27,135","-7,322"
44,2369 菱生,32.90,-1.80,-5.19%,"8,215","15,387","-7,172"
45,01007T兆豐國泰R2,12.25,-0.13,-1.05%,160,"7,272","-7,112"
46,2618 長榮航,40.70,-0.15,-0.37%,"31,313","38,295","-6,981"
47,3532 台勝科,379.50,-42.00,-9.96%,"7,976","14,814","-6,839"
48,2542 興富發,44.20,-0.75,-1.67%,"7,452","14,213","-6,761"
49,00665L富邦恒生國企正2,9.13,-0.18,-1.93%,"11,904","18,595","-6,691"
50,009824群益美國科技巨頭,10.03,-0.17,-1.67%,"4,565","11,017","-6,452"
