Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,70.80,-2.20,-3.01%,"-78,072"
2,2344 華邦電,176.00,-6.50,-3.56%,"-56,232"
3,00632R元大台灣50反1,9.73,-0.22,-2.21%,"-45,340"
4,2408 南亞科,518.00,-25.00,-4.60%,"-38,741"
5,2303 聯電,132.50,+ 3.50,+2.71%,"-33,937"
6,2409 友達,26.40,-0.25,-0.94%,"-14,643"
7,2609 陽明,57.60,-1.90,-3.19%,"-14,371"
8,1409 新纖,25.65,+ 1.05,+4.27%,"-12,111"
9,2324 仁寶,39.90,-0.45,-1.12%,"-11,703"
10,00919 群益台灣精選高息,32.31,+ 0.35,+1.10%,"-11,421"
11,1718 中纖,11.15,+ 0.25,+2.29%,"-11,041"
12,2884 玉山金,39.90,+ 0.15,+0.38%,"-9,518"
13,6919 康霈*,91.20,-3.60,-3.80%,"-9,133"
14,3006 晶豪科,278.50,-14.00,-4.79%,"-7,680"
15,3481 群創,49.30,-0.55,-1.10%,"-6,751"
16,1303 南亞,234.50,-8.00,-3.30%,"-6,697"
17,5871 中租-KY,114.00,-3.00,-2.56%,"-6,159"
18,2002 中鋼,19.05,+ 0.10,+0.53%,"-5,562"
19,2337 旺宏,122.50,-3.50,-2.78%,"-5,051"
20,2489 瑞軒,42.80,+ 0.60,+1.42%,"-4,809"
21,2313 華通,252.00,+ 3.50,+1.41%,"-4,585"
22,2882 國泰金,111.00,+ 0.50,+0.45%,"-4,360"
23,2368 金像電,"1,225.00",+ 60.00,+5.15%,"-4,153"
24,6962 奕力-KY,32.45,+ 0.90,+2.85%,"-3,906"
25,2881 富邦金,145.00,+ 1.00,+0.69%,"-3,901"
26,6269 台郡,75.20,+ 0.30,+0.40%,"-3,860"
27,3450 聯鈞,625.00,-21.00,-3.25%,"-3,492"
28,2301 光寶科,300.50,-4.50,-1.48%,"-3,168"
29,2646 星宇航空,20.65,-0.25,-1.20%,"-3,039"
30,2801 彰銀,25.20,+ 0.05,+0.20%,"-2,930"
31,1727 中華化,95.30,-4.60,-4.60%,"-2,589"
32,2634 漢翔,67.00,+ 0.10,+0.15%,"-2,523"
33,8039 台虹,319.00,-8.00,-2.45%,"-2,461"
34,4938 和碩,91.00,-0.10,-0.11%,"-2,458"
35,3026 禾伸堂,731.00,-11.00,-1.48%,"-2,398"
36,00918 大華優利高填息30,35.29,+ 0.68,+1.96%,"-2,327"
37,3049 精金,13.30,-0.25,-1.85%,"-2,313"
38,2426 鼎元,107.50,+ 9.70,+9.92%,"-2,264"
39,8105 凌巨,15.85,-0.25,-1.55%,"-2,255"
40,2457 飛宏,22.70,-0.70,-2.99%,"-1,850"
41,2481 強茂,157.00,+ 6.00,+3.97%,"-1,820"
42,1605 華新,38.75,-0.45,-1.15%,"-1,770"
43,8112 至上,91.30,+ 0.50,+0.55%,"-1,765"
44,2464 盟立,184.50,+ 4.50,+2.50%,"-1,720"
45,3033 威健,44.25,-0.30,-0.67%,"-1,653"
46,2855 統一證,50.00,+ 0.45,+0.91%,"-1,648"
47,3090 日電貿,173.00,-2.00,-1.14%,"-1,619"
48,2201 裕隆,31.50,+ 1.75,+5.88%,"-1,609"
49,2542 興富發,47.90,+ 1.25,+2.68%,"-1,481"
50,9105 泰金寶-DR,8.64,-0.07,-0.80%,"-1,392"
