Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2892 第一金,31.00,+ 0.35,+1.14%,"142,459"
2,2801 彰銀,22.60,+ 0.25,+1.12%,"124,409"
3,2887 台新新光金,30.20,+ 1.45,+5.04%,"99,961"
4,2303 聯電,133.50,+ 8.50,+6.80%,"81,959"
5,2890 永豐金,34.15,+ 0.90,+2.71%,"79,705"
6,2884 玉山金,34.35,+ 0.50,+1.48%,"65,907"
7,2834 臺企銀,17.30,+ 0.30,+1.76%,"65,191"
8,2609 陽明,52.40,+ 1.30,+2.54%,"61,989"
9,2618 長榮航,38.70,+ 1.00,+2.65%,"51,425"
10,2891 中信金,67.60,+ 0.10,+0.15%,"49,823"
11,00981A主動統一台股增長,30.60,+ 0.89,+3.00%,"49,410"
12,2845 遠東銀,12.95,+ 0.10,+0.78%,"42,992"
13,2027 大成鋼,43.55,+ 1.00,+2.35%,"40,946"
14,2867 三商壽,8.24,+ 0.05,+0.61%,"38,214"
15,3481 群創,48.55,+ 1.60,+3.41%,"37,545"
16,3576 聯合再生,19.80,+ 1.80,+10.00%,"34,422"
17,5880 合庫金,24.05,+ 0.20,+0.84%,"32,215"
18,3045 台灣大,119.50,+ 0.50,+0.42%,"30,658"
19,2610 華航,20.40,+ 0.95,+4.88%,"29,430"
20,6116 彩晶,15.60,+ 1.40,+9.86%,"26,565"
21,2406 國碩,39.00,-0.40,-1.02%,"23,435"
22,3702 大聯大,105.00,-3.50,-3.23%,"22,006"
23,8112 至上,98.80,+ 3.30,+3.46%,"21,973"
24,00992A主動群益科技創新,17.80,+ 0.55,+3.19%,"20,827"
25,00991A主動復華未來50,19.05,+ 0.46,+2.47%,"20,301"
26,1216 統一,76.50,+ 0.90,+1.19%,"20,049"
27,1605 華新,37.70,+ 3.40,+9.91%,"19,897"
28,2344 華邦電,172.00,+ 15.50,+9.90%,"19,824"
29,5876 上海商銀,42.50,+ 0.50,+1.19%,"18,955"
30,00983A主動中信ARK創新,11.35,+ 0.31,+2.81%,"16,463"
31,3036 文曄,228.50,-4.00,-1.72%,"15,782"
32,2637 慧洋-KY,78.50,+ 0.20,+0.26%,"15,544"
33,9105 泰金寶-DR,9.53,+ 0.29,+3.14%,"15,215"
34,6443 元晶,41.75,+ 1.75,+4.38%,"13,531"
35,2897 王道銀行,10.50,0.00,0.00%,"13,455"
36,00997A主動群益美國增長,13.10,+ 0.58,+4.63%,"13,432"
37,00400A主動國泰動能高息,14.24,+ 0.38,+2.74%,"12,566"
38,00940 元大台灣價值高息,12.22,+ 0.16,+1.33%,"11,934"
39,2412 中華電,145.00,0.00,0.00%,"11,811"
40,2355 敬鵬,61.60,+ 2.90,+4.94%,"11,297"
41,00982A主動群益台灣強棒,23.35,+ 0.82,+3.64%,"11,202"
42,2886 兆豐金,43.40,0.00,0.00%,"10,779"
43,2882 國泰金,100.50,0.00,0.00%,"10,547"
44,6278 台表科,211.00,+ 19.00,+9.90%,"10,526"
45,00990A主動元大AI新經濟,19.25,+ 0.93,+5.08%,"9,688"
46,6176 瑞儀,91.30,-0.40,-0.44%,"8,629"
47,2367 燿華,62.70,-1.90,-2.94%,"8,467"
48,1714 和桐,15.20,+ 0.80,+5.56%,"8,381"
49,2413 環科,61.20,+ 3.70,+6.43%,"8,174"
50,6757 台灣虎航,56.60,+ 1.00,+1.80%,"8,143"
