Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,71.00,-2.30,-3.14%,"-73,882"
2,2002 中鋼,18.65,-0.35,-1.84%,"-25,527"
3,3576 聯合再生,19.00,-2.00,-9.52%,"-20,493"
4,00918 大華優利高填息30,32.12,+ 0.24,+0.75%,"-20,183"
5,2409 友達,23.90,-0.20,-0.83%,"-18,877"
6,2027 大成鋼,41.70,-1.95,-4.47%,"-13,324"
7,3481 群創,53.30,+ 1.90,+3.70%,"-12,262"
8,1101 台泥,24.50,-0.35,-1.41%,"-10,853"
9,2353 宏碁,38.90,+ 0.45,+1.17%,"-9,618"
10,9904 寶成,26.20,-0.45,-1.69%,"-9,282"
11,3231 緯創,158.00,-3.50,-2.17%,"-9,014"
12,5871 中租-KY,116.50,-2.00,-1.69%,"-7,136"
13,2324 仁寶,37.40,-0.45,-1.19%,"-7,127"
14,3706 神達,84.30,-1.30,-1.52%,"-6,723"
15,2323 中環,10.90,-0.40,-3.54%,"-6,099"
16,2375 凱美,181.50,-8.00,-4.22%,"-6,027"
17,2406 國碩,35.20,-3.05,-7.97%,"-5,617"
18,6443 元晶,39.05,-2.15,-5.22%,"-5,468"
19,1504 東元,71.80,-1.40,-1.91%,"-5,329"
20,4915 致伸,75.70,-1.80,-2.32%,"-5,109"
21,9105 泰金寶-DR,9.55,-0.40,-4.02%,"-4,988"
22,2313 華通,249.00,-8.50,-3.30%,"-4,887"
23,3042 晶技,229.00,-9.50,-3.98%,"-4,842"
24,2105 正新,33.95,+ 0.05,+0.15%,"-4,663"
25,4919 新唐,183.00,-10.00,-5.18%,"-4,525"
26,3016 嘉晶,119.50,-5.50,-4.40%,"-4,446"
27,2603 長榮,220.50,-4.00,-1.78%,"-4,361"
28,6153 嘉聯益,23.10,-1.35,-5.52%,"-4,289"
29,8150 南茂,94.60,-1.30,-1.36%,"-4,066"
30,2312 金寶,34.75,-0.70,-1.97%,"-3,923"
31,6168 宏齊,28.15,+ 0.55,+1.99%,"-3,907"
32,3026 禾伸堂,815.00,-25.00,-2.98%,"-3,730"
33,2476 鉅祥,119.50,-8.50,-6.64%,"-3,727"
34,8422 可寧衛*,28.05,-0.70,-2.43%,"-3,461"
35,00945B凱基美國非投等債,14.44,+ 0.03,+0.21%,"-3,403"
36,2327 國巨*,950.00,+ 10.00,+1.06%,"-3,388"
37,2610 華航,21.20,-0.20,-0.93%,"-3,371"
38,5876 上海商銀,42.60,-0.30,-0.70%,"-3,305"
39,2472 立隆電,347.50,-38.50,-9.97%,"-3,121"
40,2377 微星,136.50,-3.50,-2.50%,"-3,066"
41,5471 松翰,57.50,+ 0.10,+0.17%,"-3,028"
42,1605 華新,39.15,-0.85,-2.13%,"-2,966"
43,6139 亞翔,812.00,-73.00,-8.25%,"-2,898"
44,00712 復華富時不動產,8.84,-0.02,-0.23%,"-2,809"
45,6155 鈞寶,87.60,-2.60,-2.88%,"-2,753"
46,2615 萬海,81.50,-2.00,-2.40%,"-2,574"
47,1102 亞泥,35.60,+ 0.15,+0.42%,"-2,473"
48,6285 啟碁,265.50,-9.00,-3.28%,"-2,453"
49,2426 鼎元,68.90,-5.90,-7.89%,"-2,394"
50,6412 群電,91.60,-2.60,-2.76%,"-2,359"
