Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,29.73,-0.64,-2.11%,"-50,967"
2,2303 聯電,126.00,-6.50,-4.91%,"-45,120"
3,00631L元大台灣50正2,35.93,-1.33,-3.57%,"-40,171"
4,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"-38,604"
5,00685L群益臺灣加權正2,11.89,-0.42,-3.41%,"-36,867"
6,1101 台泥,24.80,-0.50,-1.98%,"-24,368"
7,0050 元大台灣50,106.80,-1.65,-1.52%,"-23,177"
8,2324 仁寶,39.70,-0.20,-0.50%,"-17,613"
9,2327 國巨*,540.00,-28.00,-4.93%,"-16,718"
10,1714 和桐,17.35,-1.20,-6.47%,"-15,777"
11,00406A主動中信台灣收益,9.64,-0.18,-1.83%,"-13,739"
12,009828中信台日韓PCB,9.86,-0.14,-1.40%,"-13,640"
13,00409A主動復華全球50,9.70,-0.19,-1.92%,"-13,532"
14,2330 台積電,"2,385.00",-55.00,-2.25%,"-11,987"
15,00712 復華富時不動產,8.61,-0.07,-0.81%,"-11,058"
16,3036 文曄,187.00,-9.00,-4.59%,"-9,984"
17,2449 京元電子,270.50,-8.50,-3.05%,"-9,949"
18,2481 強茂,148.00,-9.00,-5.73%,"-8,711"
19,6505 台塑化,78.70,+ 2.00,+2.61%,"-8,426"
20,2317 鴻海,251.00,-5.00,-1.95%,"-8,419"
21,4958 臻鼎-KY,507.00,-28.00,-5.23%,"-7,550"
22,2002 中鋼,19.05,0.00,0.00%,"-7,542"
23,00400A主動國泰動能高息,15.17,-0.20,-1.30%,"-7,031"
24,2308 台達電,"1,730.00",-135.00,-7.24%,"-7,030"
25,2883 凱基金,35.50,+ 0.55,+1.57%,"-6,524"
26,2882 國泰金,109.00,-2.00,-1.80%,"-6,386"
27,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"-6,307"
28,00935 野村臺灣新科技50,57.80,-1.80,-3.02%,"-6,229"
29,2489 瑞軒,42.25,-0.55,-1.29%,"-6,109"
30,00404A主動聯博動能50,9.80,-0.06,-0.61%,"-5,755"
31,8150 南茂,90.20,-3.00,-3.22%,"-5,440"
32,6257 矽格,216.00,-5.50,-2.48%,"-5,215"
33,00830 國泰費城半導體,79.65,-1.40,-1.73%,"-5,044"
34,00403A主動統一升級50,10.27,-0.18,-1.72%,"-4,912"
35,1717 長興,80.80,-3.90,-4.60%,"-4,844"
36,6919 康霈*,88.10,-3.10,-3.40%,"-4,540"
37,00988A主動統一全球創新,15.71,-0.46,-2.84%,"-3,933"
38,00991A主動復華未來50,17.93,-0.31,-1.70%,"-3,597"
39,8112 至上,91.20,-0.10,-0.11%,"-3,467"
40,3706 神達,94.70,-1.00,-1.04%,"-3,272"
41,3715 定穎投控,124.50,-8.00,-6.04%,"-3,252"
42,2634 漢翔,66.40,-0.60,-0.90%,"-3,197"
43,1709 和益,35.00,-1.40,-3.85%,"-3,184"
44,009803玉山市值動能50,21.97,-0.28,-1.26%,"-3,180"
45,4906 正文,36.95,-1.25,-3.27%,"-3,076"
46,6669 緯穎,"2,610.00",-5.00,-0.19%,"-3,014"
47,1312 國喬,15.25,-0.40,-2.56%,"-2,971"
48,2609 陽明,57.50,-0.10,-0.17%,"-2,914"
49,3576 聯合再生,17.30,-0.50,-2.81%,"-2,907"
50,9904 寶成,24.75,-0.15,-0.60%,"-2,862"
