Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,9.97,-0.19,-1.87%,"316,934"
2,00981A主動統一台股增長,29.06,-0.55,-1.86%,"297,978"
3,6770 力積電,66.60,-3.10,-4.45%,"185,697"
4,1605 華新,36.80,-0.30,-0.81%,"105,209"
5,2324 仁寶,39.30,-1.30,-3.20%,"103,809"
6,00407A主動凱基台灣,9.51,-0.22,-2.26%,"95,229"
7,2027 大成鋼,50.00,+ 0.30,+0.60%,"85,508"
8,2002 中鋼,18.95,0.00,0.00%,"84,613"
9,2609 陽明,59.00,+ 2.80,+4.98%,"82,465"
10,1216 統一,77.50,+ 1.30,+1.71%,"76,271"
11,2408 南亞科,481.00,-34.00,-6.60%,"75,572"
12,2603 長榮,240.50,+ 2.50,+1.05%,"73,498"
13,00991A主動復華未來50,17.71,-0.43,-2.37%,"69,115"
14,1402 遠東新,28.00,+ 0.20,+0.72%,"68,059"
15,00400A主動國泰動能高息,14.51,-0.25,-1.69%,"57,439"
16,00992A主動群益科技創新,17.64,-0.30,-1.67%,"56,121"
17,2615 萬海,106.50,+ 1.50,+1.43%,"50,395"
18,2303 聯電,115.50,-3.50,-2.94%,"48,996"
19,00631L元大台灣50正2,33.96,-0.85,-2.44%,"48,386"
20,3037 欣興,"1,130.00",-15.00,-1.31%,"44,539"
21,2356 英業達,65.20,+ 0.30,+0.46%,"43,792"
22,00405A主動富邦台灣龍耀,8.47,-0.13,-1.51%,"41,665"
23,2867 三商壽,9.70,-0.12,-1.22%,"39,084"
24,0056 元大高股息,52.00,-0.70,-1.33%,"37,441"
25,009821野村稀土關鍵資源,14.63,-0.33,-2.21%,"35,227"
26,8112 至上,91.00,+ 0.70,+0.78%,"33,656"
27,2337 旺宏,119.00,-3.00,-2.46%,"29,774"
28,00632R元大台灣50反1,10.26,+ 0.13,+1.28%,"28,605"
29,00999A主動野村臺灣高息,11.17,-0.13,-1.15%,"28,512"
30,2354 鴻準,60.80,+ 0.90,+1.50%,"28,301"
31,2618 長榮航,41.60,-0.30,-0.72%,"26,782"
32,2634 漢翔,68.60,-4.70,-6.41%,"26,040"
33,0050 元大台灣50,103.10,-1.80,-1.72%,"25,865"
34,2542 興富發,48.15,+ 0.40,+0.84%,"24,789"
35,00997A主動群益美國增長,11.33,-0.43,-3.66%,"23,239"
36,2301 光寶科,273.50,+ 2.50,+0.92%,"22,243"
37,00988A主動統一全球創新,16.50,-0.82,-4.73%,"22,033"
38,9945 潤泰新,29.80,+ 0.10,+0.34%,"21,661"
39,3231 緯創,182.00,+ 1.00,+0.55%,"21,634"
40,1504 東元,71.80,+ 0.80,+1.13%,"21,149"
41,2344 華邦電,168.00,-8.50,-4.82%,"20,139"
42,3045 台灣大,113.50,+ 2.50,+2.25%,"20,070"
43,2353 宏碁,30.90,+ 0.35,+1.15%,"19,045"
44,1717 長興,69.60,-0.90,-1.28%,"18,809"
45,6213 聯茂,484.00,-4.00,-0.82%,"18,753"
46,3706 神達,90.70,+ 0.10,+0.11%,"17,469"
47,1101 台泥,24.05,-0.05,-0.21%,"17,426"
48,4938 和碩,89.40,-1.60,-1.76%,"16,670"
49,009819中信數據及電力,10.02,-0.19,-1.86%,"16,078"
50,2103 台橡,27.25,-0.60,-2.15%,"15,754"
