Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.78,+ 0.14,+1.32%,"139,622"
2,6770 力積電,74.80,+ 4.00,+5.65%,"134,057"
3,2881 富邦金,110.00,+ 6.50,+6.28%,"104,921"
4,2303 聯電,143.50,+ 13.00,+9.96%,"93,400"
5,1303 南亞,95.50,+ 4.70,+5.18%,"79,782"
6,2344 華邦電,155.00,+ 14.00,+9.93%,"61,647"
7,00878 國泰永續高股息,30.55,+ 0.93,+3.14%,"58,877"
8,00919 群益台灣精選高息,28.85,+ 0.92,+3.29%,"56,643"
9,00992A主動群益科技創新,18.75,-0.17,-0.90%,"48,438"
10,2882 國泰金,85.40,+ 2.30,+2.77%,"46,644"
11,00999A主動野村臺灣高息,10.75,+ 0.09,+0.84%,"34,392"
12,00891 中信關鍵半導體,36.26,+ 1.15,+3.28%,"32,373"
13,00982A主動群益台灣強棒,24.52,+ 0.46,+1.91%,"29,377"
14,2317 鴻海,264.00,+ 5.00,+1.93%,"28,896"
15,2885 元大金,59.50,+ 2.20,+3.84%,"23,638"
16,2609 陽明,52.60,+ 0.60,+1.15%,"17,854"
17,0056 元大高股息,49.64,+ 1.32,+2.73%,"17,658"
18,2884 玉山金,31.15,0.00,0.00%,"14,986"
19,00631L元大台灣50正2,35.73,+ 1.33,+3.87%,"14,784"
20,00953B群益優選非投等債,9.56,0.00,0.00%,"14,231"
21,2408 南亞科,312.00,+ 8.50,+2.80%,"13,077"
22,2449 京元電子,315.50,-23.00,-6.79%,"12,678"
23,2369 菱生,40.15,+ 2.45,+6.50%,"12,245"
24,3033 威健,50.70,+ 0.40,+0.80%,"12,031"
25,1717 長興,84.50,+ 1.50,+1.81%,"10,882"
26,6005 群益證,35.00,+ 1.95,+5.90%,"10,805"
27,9105 泰金寶-DR,8.56,+ 0.40,+4.90%,"10,600"
28,2481 強茂,147.50,+ 0.50,+0.34%,"9,988"
29,00900 富邦特選高股息30,18.49,+ 0.39,+2.15%,"9,307"
30,6285 啟碁,311.50,+ 7.00,+2.30%,"9,169"
31,8150 南茂,93.90,+ 8.50,+9.95%,"8,959"
32,3037 欣興,"1,080.00",-5.00,-0.46%,"8,878"
33,2834 臺企銀,16.15,+ 0.15,+0.94%,"8,668"
34,2883 凱基金,22.30,+ 0.75,+3.48%,"8,654"
35,1605 華新,37.50,+ 0.35,+0.94%,"8,610"
36,009820元大納斯達克精選,10.25,-0.03,-0.29%,"8,328"
37,00918 大華優利高填息30,28.56,+ 0.71,+2.55%,"7,961"
38,00939 統一台灣高息動能,20.08,+ 0.30,+1.52%,"7,139"
39,3006 晶豪科,241.00,+ 9.50,+4.10%,"7,046"
40,2312 金寶,37.35,-2.65,-6.63%,"6,918"
41,00980A主動野村臺灣優選,24.58,+ 0.34,+1.40%,"6,704"
42,2855 統一證,44.90,+ 2.90,+6.90%,"6,659"
43,8070 長華*,50.30,+ 0.75,+1.51%,"6,602"
44,6213 聯茂,276.50,+ 2.00,+0.73%,"5,888"
45,2308 台達電,"2,520.00",+ 170.00,+7.23%,"5,844"
46,8046 南電,905.00,-17.00,-1.84%,"5,524"
47,3673 TPK-KY,87.90,+ 0.50,+0.57%,"5,160"
48,2492 華新科,361.00,+ 32.50,+9.89%,"5,105"
49,00915 凱基優選高股息30,29.00,+ 0.78,+2.76%,"5,081"
50,8039 台虹,160.00,+ 4.50,+2.89%,"4,940"
