Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.44,+ 0.67,+2.33%,"648,676"
2,00991A主動復華未來50,18.02,+ 0.39,+2.21%,"338,996"
3,2002 中鋼,19.35,+ 0.30,+1.57%,"336,588"
4,2618 長榮航,43.00,+ 0.80,+1.90%,"336,444"
5,3231 緯創,182.00,+ 3.50,+1.96%,"257,593"
6,00632R元大台灣50反1,9.99,-0.17,-1.67%,"222,891"
7,2609 陽明,57.60,-6.00,-9.43%,"221,754"
8,2324 仁寶,40.95,+ 0.15,+0.37%,"206,835"
9,00992A主動群益科技創新,18.16,+ 0.46,+2.60%,"194,866"
10,1402 遠東新,28.55,-0.45,-1.55%,"188,543"
11,2883 凱基金,32.25,+ 0.55,+1.74%,"183,543"
12,00631L元大台灣50正2,35.71,+ 1.03,+2.97%,"182,956"
13,2603 長榮,231.00,-15.00,-6.10%,"159,619"
14,2615 萬海,115.00,-11.50,-9.09%,"154,051"
15,1216 統一,77.70,-0.20,-0.26%,"151,696"
16,009816凱基台灣TOP50,15.43,+ 0.22,+1.45%,"144,471"
17,2027 大成鋼,50.00,-0.60,-1.19%,"138,048"
18,2356 英業達,66.80,+ 1.40,+2.14%,"137,634"
19,3045 台灣大,115.50,0.00,0.00%,"135,580"
20,1605 華新,39.40,+ 0.95,+2.47%,"134,479"
21,00405A主動富邦台灣龍耀,8.63,+ 0.30,+3.60%,"107,933"
22,2412 中華電,136.00,-0.50,-0.37%,"92,581"
23,00407A主動凱基台灣,9.68,+ 0.24,+2.54%,"91,624"
24,2891 中信金,64.60,+ 0.10,+0.16%,"90,568"
25,5876 上海商銀,43.30,-0.45,-1.03%,"87,498"
26,2408 南亞科,517.00,+ 7.00,+1.37%,"85,514"
27,4904 遠傳,101.00,-1.50,-1.46%,"84,656"
28,00400A主動國泰動能高息,14.71,+ 0.33,+2.29%,"81,486"
29,2353 宏碁,31.40,+ 0.35,+1.13%,"74,794"
30,1102 亞泥,35.20,+ 0.30,+0.86%,"74,416"
31,009821野村稀土關鍵資源,16.09,+ 0.38,+2.42%,"73,231"
32,2301 光寶科,307.00,+ 11.00,+3.72%,"70,238"
33,2317 鴻海,246.50,+ 3.50,+1.44%,"68,029"
34,4938 和碩,89.30,+ 0.50,+0.56%,"67,046"
35,2882 國泰金,102.50,-0.50,-0.49%,"65,609"
36,1101 台泥,24.30,-0.30,-1.22%,"65,164"
37,2881 富邦金,138.50,-3.00,-2.12%,"63,672"
38,5880 合庫金,25.00,-0.05,-0.20%,"62,868"
39,2344 華邦電,181.50,+ 2.50,+1.40%,"62,519"
40,0052 富邦科技,61.95,+ 0.95,+1.56%,"61,863"
41,8112 至上,93.10,-0.90,-0.96%,"58,698"
42,00712 復華富時不動產,8.84,-0.03,-0.34%,"54,476"
43,2886 兆豐金,46.60,-0.40,-0.85%,"51,641"
44,2606 裕民,72.00,-6.00,-7.69%,"51,463"
45,00999A主動野村臺灣高息,11.29,+ 0.19,+1.71%,"49,367"
46,9945 潤泰新,28.90,+ 0.15,+0.52%,"46,538"
47,0056 元大高股息,53.25,+ 0.70,+1.33%,"45,631"
48,3037 欣興,"1,160.00",+ 65.00,+5.94%,"43,298"
49,2845 遠東銀,13.45,-0.05,-0.37%,"41,745"
50,00997A主動群益美國增長,11.07,+ 0.03,+0.27%,"40,591"
