Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.00,-0.62,-6.44%,"-235,343"
2,0050 元大台灣50,97.15,-4.30,-4.24%,"-152,876"
3,009816凱基台灣TOP50,13.94,-0.74,-5.04%,"-59,076"
4,00991A主動復華未來50,15.11,-1.37,-8.31%,"-47,700"
5,00981A主動統一台股增長,25.45,-2.08,-7.56%,"-45,835"
6,00631L元大台灣50正2,30.60,-2.94,-8.77%,"-37,366"
7,00405A主動富邦台灣龍耀,7.27,-0.66,-8.32%,"-34,815"
8,0056 元大高股息,48.19,-1.81,-3.62%,"-30,521"
9,2344 華邦電,144.00,-16.00,-10.00%,"-28,632"
10,6770 力積電,55.80,-6.10,-9.85%,"-26,736"
11,2317 鴻海,238.00,-15.00,-5.93%,"-19,564"
12,8112 至上,78.20,-6.10,-7.24%,"-17,716"
13,2330 台積電,"2,280.00",-70.00,-2.98%,"-17,321"
14,00919 群益台灣精選高息,28.89,-0.70,-2.37%,"-16,456"
15,2887 台新新光金,33.95,-1.00,-2.86%,"-15,729"
16,2883 凱基金,29.60,-1.10,-3.58%,"-15,710"
17,00400A主動國泰動能高息,12.51,-0.93,-6.92%,"-15,296"
18,1605 華新,30.60,-2.05,-6.28%,"-14,934"
19,00935 野村臺灣新科技50,50.70,-4.05,-7.40%,"-13,177"
20,2337 旺宏,113.00,-12.50,-9.96%,"-12,409"
21,1314 中石化,7.80,-0.24,-2.99%,"-12,298"
22,2301 光寶科,194.00,-18.00,-8.49%,"-12,071"
23,2449 京元電子,236.00,-26.00,-9.92%,"-11,863"
24,00878 國泰永續高股息,31.50,-1.05,-3.23%,"-11,793"
25,2634 漢翔,60.90,-0.90,-1.46%,"-11,478"
26,00990A主動元大AI新經濟,14.76,-1.34,-8.32%,"-10,963"
27,00891 中信關鍵半導體,31.97,-2.01,-5.92%,"-10,848"
28,1312 國喬,11.55,-0.70,-5.71%,"-9,519"
29,2515 中工,11.75,-0.15,-1.26%,"-9,409"
30,1301 台塑,57.50,-4.20,-6.81%,"-8,979"
31,00982A主動群益台灣強棒,20.09,-1.72,-7.89%,"-8,681"
32,2353 宏碁,28.85,-1.25,-4.15%,"-8,548"
33,2880 華南金,41.40,0.00,0.00%,"-8,521"
34,2882 國泰金,95.40,-3.10,-3.15%,"-8,357"
35,2885 元大金,63.50,-1.20,-1.85%,"-7,411"
36,00918 大華優利高填息30,31.83,-0.75,-2.30%,"-7,284"
37,2104 國際中橡,9.90,-0.25,-2.46%,"-7,199"
38,00988A主動統一全球創新,15.39,-1.53,-9.04%,"-7,183"
39,00881 國泰台灣科技龍頭,48.14,-2.91,-5.70%,"-7,037"
40,00999A主動野村臺灣高息,9.85,-0.48,-4.65%,"-6,700"
41,00927 群益半導體收益,33.41,-2.42,-6.75%,"-6,320"
42,2323 中環,9.92,-0.38,-3.69%,"-6,007"
43,6005 群益證,33.70,-1.90,-5.34%,"-5,921"
44,1504 東元,63.00,-4.50,-6.67%,"-5,739"
45,1717 長興,57.80,-3.50,-5.71%,"-5,570"
46,00996A主動兆豐台灣豐收,12.00,-1.07,-8.19%,"-5,541"
47,2408 南亞科,392.50,-43.50,-9.98%,"-5,499"
48,3037 欣興,764.00,-84.00,-9.91%,"-5,341"
49,1304 台聚,11.40,-0.85,-6.94%,"-5,323"
50,2891 中信金,62.40,-0.60,-0.95%,"-5,277"
