Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2454 聯發科,"2,575.00",-40.00,-1.53%,"33,551,596","63,772,412","-30,220,816"
2,2408 南亞科,235.00,-2.50,-1.05%,"23,450,173","48,683,038","-25,232,865"
3,2330 台積電,"2,180.00",-35.00,-1.58%,"107,324,137","128,432,565","-21,108,428"
4,2317 鴻海,225.00,-0.50,-0.22%,"9,772,948","23,862,867","-14,089,919"
5,2313 華通,230.00,-9.50,-3.97%,"10,169,415","21,031,551","-10,862,136"
6,3189 景碩,508.00,0.00,0.00%,"12,573,175","22,616,419","-10,043,243"
7,2344 華邦電,92.70,-2.80,-2.93%,"12,171,390","20,927,556","-8,756,165"
8,3037 欣興,803.00,-22.00,-2.67%,"26,652,560","34,547,379","-7,894,819"
9,2327 國巨*,322.00,-4.50,-1.38%,"9,059,871","16,581,685","-7,521,813"
10,2308 台達電,"2,165.00",+ 40.00,+1.88%,"26,013,006","31,740,875","-5,727,869"
11,8046 南電,916.00,-16.00,-1.72%,"16,459,055","22,182,580","-5,723,524"
12,2383 台光電,"4,440.00",+ 65.00,+1.49%,"15,652,794","20,772,148","-5,119,353"
13,3017 奇鋐,"2,835.00",+ 55.00,+1.98%,"11,663,341","16,770,578","-5,107,236"
14,2345 智邦,"2,210.00",-85.00,-3.70%,"10,098,961","13,595,882","-3,496,921"
15,2303 聯電,74.50,-0.60,-0.80%,"8,900,710","12,332,385","-3,431,674"
16,6285 啟碁,213.00,-4.50,-2.07%,"2,434,525","5,584,194","-3,149,669"
17,2360 致茂,"2,055.00",-10.00,-0.48%,"6,115,722","9,187,568","-3,071,846"
18,3661 世芯-KY,"4,005.00",+ 5.00,+0.13%,"6,905,766","9,736,693","-2,830,927"
19,0050 元大台灣50,90.75,-1.25,-1.36%,"9,410,136","11,691,553","-2,281,417"
20,6770 力積電,53.50,-1.50,-2.73%,"3,442,720","5,597,284","-2,154,564"
21,2455 全新,316.00,-2.00,-0.63%,"3,556,184","5,603,187","-2,047,002"
22,6789 采鈺,555.00,-7.00,-1.25%,"3,524,059","5,556,060","-2,032,001"
23,00981A主動統一台股增長,27.74,-0.07,-0.25%,"9,078,608","11,029,154","-1,950,546"
24,4967 十銓,285.50,-17.50,-5.78%,"13,886,475","15,777,074","-1,890,598"
25,8112 至上,84.70,-1.40,-1.63%,"1,099,076","2,950,149","-1,851,073"
26,0056 元大高股息,40.93,-0.18,-0.44%,"1,698,764","3,270,023","-1,571,259"
27,3044 健鼎,454.00,+ 1.00,+0.22%,"1,823,543","3,292,570","-1,469,026"
28,3035 智原,168.50,-8.00,-4.53%,"2,344,508","3,813,096","-1,468,588"
29,7711 永擎,415.00,-17.00,-3.94%,"190,755","1,596,751","-1,405,996"
30,2382 廣達,322.00,+ 1.00,+0.31%,"3,769,398","5,127,271","-1,357,873"
31,4958 臻鼎-KY,383.00,-11.00,-2.79%,"27,716,646","29,026,892","-1,310,246"
32,00878 國泰永續高股息,25.30,0.00,0.00%,"1,468,575","2,691,813","-1,223,238"
33,6781 AES-KY,"1,130.00",-75.00,-6.22%,"2,745,444","3,958,291","-1,212,846"
34,6805 富世達,"2,070.00",-15.00,-0.72%,"3,225,875","4,413,524","-1,187,649"
35,0052 富邦科技,53.05,-0.75,-1.39%,"2,772,530","3,918,132","-1,145,601"
36,2412 中華電,136.50,-0.50,-0.36%,"1,335,541","2,454,922","-1,119,380"
37,6669 緯穎,"4,845.00",+ 45.00,+0.94%,"10,887,394","11,959,734","-1,072,340"
38,3450 聯鈞,302.00,-3.50,-1.15%,"2,690,010","3,754,123","-1,064,113"
39,4927 泰鼎-KY,56.70,-2.40,-4.06%,"1,235,501","2,202,364","-966,862"
40,6672 騰輝電子-KY,208.00,+ 0.50,+0.24%,"1,344,244","2,252,196","-907,952"
41,6531 愛普*,820.00,+ 20.00,+2.50%,"1,497,449","2,392,038","-894,588"
42,3605 宏致,82.50,-1.10,-1.32%,"1,232,193","2,037,141","-804,947"
43,3533 嘉澤,"2,650.00",-20.00,-0.75%,"1,910,535","2,714,111","-803,575"
44,2485 兆赫,60.90,-1.40,-2.25%,"567,674","1,344,130","-776,455"
45,1303 南亞,91.60,+ 2.10,+2.35%,"8,108,445","8,868,449","-760,004"
46,8210 勤誠,"1,120.00",-50.00,-4.27%,"2,890,809","3,618,076","-727,266"
47,00662 富邦NASDAQ,109.95,-0.35,-0.32%,"526,116","1,224,177","-698,061"
48,2367 燿華,57.50,-2.20,-3.69%,"1,306,958","1,987,491","-680,533"
49,3231 緯創,140.50,0.00,0.00%,"3,246,191","3,898,362","-652,170"
50,3515 華擎,235.00,-5.00,-2.08%,"196,951","836,732","-639,780"
