Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,61.60,-4.40,-6.67%,"-64,195"
2,2880 華南金,40.70,-0.55,-1.33%,"-35,914"
3,2801 彰銀,24.35,+ 0.10,+0.41%,"-30,578"
4,0050 元大台灣50,101.70,-2.20,-2.12%,"-27,743"
5,2892 第一金,34.30,+ 0.15,+0.44%,"-23,939"
6,8150 南茂,90.80,-7.40,-7.54%,"-23,910"
7,1216 統一,77.40,+ 0.40,+0.52%,"-21,717"
8,2610 華航,20.50,-0.10,-0.49%,"-21,119"
9,2886 兆豐金,48.45,+ 0.30,+0.62%,"-18,923"
10,2330 台積電,"2,350.00",-55.00,-2.29%,"-17,790"
11,1303 南亞,177.50,-19.50,-9.90%,"-17,780"
12,3481 群創,49.50,-2.40,-4.62%,"-17,239"
13,1314 中石化,8.27,-0.14,-1.66%,"-16,310"
14,2542 興富發,44.20,-0.75,-1.67%,"-15,606"
15,4958 臻鼎-KY,482.00,-24.00,-4.74%,"-15,601"
16,6213 聯茂,309.50,-34.00,-9.90%,"-14,732"
17,2332 友訊,22.10,-0.30,-1.34%,"-12,194"
18,2634 漢翔,65.40,+ 3.50,+5.65%,"-11,907"
19,1718 中纖,11.00,-0.35,-3.08%,"-11,677"
20,2887 台新新光金,34.15,-0.35,-1.01%,"-11,016"
21,2834 臺企銀,18.00,+ 0.10,+0.56%,"-9,633"
22,2481 強茂,140.00,-4.50,-3.11%,"-9,509"
23,2406 國碩,33.35,0.00,0.00%,"-6,600"
24,3702 大聯大,117.50,-4.00,-3.29%,"-6,431"
25,2912 統一超,241.00,+ 4.00,+1.69%,"-6,109"
26,1802 台玻,51.00,-3.30,-6.08%,"-6,042"
27,2369 菱生,32.90,-1.80,-5.19%,"-5,697"
28,2449 京元電子,271.00,-15.00,-5.24%,"-5,581"
29,2408 南亞科,401.00,-25.00,-5.87%,"-4,977"
30,2382 廣達,328.00,-8.00,-2.38%,"-4,974"
31,2646 星宇航空,21.15,-0.10,-0.47%,"-4,830"
32,2891 中信金,63.60,+ 0.10,+0.16%,"-4,758"
33,6226 光鼎,18.80,+ 0.80,+4.44%,"-4,706"
34,1714 和桐,14.90,-0.55,-3.56%,"-4,443"
35,1717 長興,60.20,-1.90,-3.06%,"-4,413"
36,2393 億光,66.10,-0.80,-1.20%,"-4,295"
37,6239 力成,279.50,-14.50,-4.93%,"-4,202"
38,2208 台船,19.85,+ 0.10,+0.51%,"-4,043"
39,2305 全友,32.30,-2.05,-5.97%,"-3,934"
40,6757 台灣虎航,54.40,-1.10,-1.98%,"-3,895"
41,00953B群益優選非投等債,9.79,0.00,0.00%,"-3,791"
42,3450 聯鈞,427.00,-47.00,-9.92%,"-3,691"
43,2630 亞航,53.90,+ 0.60,+1.13%,"-3,614"
44,3189 景碩,711.00,-74.00,-9.43%,"-3,604"
45,00753L中信中國50正2,9.18,-0.28,-2.96%,"-3,572"
46,2812 台中銀,20.45,0.00,0.00%,"-3,515"
47,00400A主動國泰動能高息,13.41,-0.52,-3.73%,"-3,492"
48,5871 中租-KY,120.00,-0.50,-0.41%,"-3,365"
49,1304 台聚,12.90,-0.55,-4.09%,"-3,333"
50,00712 復華富時不動產,8.78,-0.07,-0.79%,"-3,302"
