Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.64,-0.18,-1.83%,"355,297","1,417,286","-1,061,989"
2,00953B群益優選非投等債,9.56,0.00,0.00%,"151,330","368,888","-217,558"
3,00712 復華富時不動產,8.61,-0.07,-0.81%,"78,719","268,046","-189,326"
4,00984D主動聯博全球非投,9.91,0.00,0.00%,"84,857","248,058","-163,201"
5,00918 大華優利高填息30,35.48,+ 0.19,+0.54%,"51,331","206,502","-155,171"
6,00673R期元大S＆P原油反1,11.37,-0.52,-4.37%,"76,495","192,580","-116,084"
7,00632R元大台灣50反1,9.91,+ 0.18,+1.85%,"522,303","616,373","-94,069"
8,00919 群益台灣精選高息,32.35,+ 0.04,+0.12%,"169,981","255,299","-85,317"
9,009826貝萊德世界股票,10.04,-0.03,-0.30%,"57,877","135,343","-77,466"
10,009828中信台日韓PCB,9.86,-0.14,-1.40%,"17,947","91,999","-74,052"
11,2324 仁寶,39.70,-0.20,-0.50%,"123,072","170,628","-47,556"
12,2327 國巨*,540.00,-28.00,-4.93%,"52,018","94,523","-42,504"
13,00961 FT臺灣永續高息,13.37,+ 0.08,+0.60%,"39,494","80,811","-41,316"
14,2634 漢翔,66.40,-0.60,-0.90%,"60,050","96,306","-36,255"
15,00409A主動復華全球50,9.70,-0.19,-1.92%,"20,506","54,693","-34,186"
16,3481 群創,49.05,-0.25,-0.51%,"153,221","183,790","-30,568"
17,00664R國泰臺灣加權反1,1.60,+ 0.03,+1.91%,"99,547","129,200","-29,652"
18,009829大華韓國KOSPI50,10.20,-0.26,-2.49%,"141,448","170,986","-29,538"
19,6770 力積電,70.40,-0.40,-0.56%,"222,611","251,487","-28,875"
20,3702 大聯大,102.00,+ 1.50,+1.49%,"35,474","63,342","-27,868"
21,00830 國泰費城半導體,79.65,-1.40,-1.73%,"20,744","47,306","-26,562"
22,00985B群益ESG投等債0-5,10.14,+ 0.04,+0.40%,"46,248","71,699","-25,451"
23,3231 緯創,185.50,+ 3.50,+1.92%,"78,812","104,118","-25,305"
24,009827玉山未來全球算力,9.90,-0.08,-0.80%,"7,448","32,429","-24,980"
25,6919 康霈*,88.10,-3.10,-3.40%,"65,942","90,205","-24,263"
26,009805台新美國電力基建,14.70,-0.07,-0.47%,"18,509","42,431","-23,922"
27,009819中信數據及電力,9.65,-0.09,-0.92%,"11,988","31,642","-19,653"
28,00990A主動元大AI新經濟,14.77,-0.36,-2.38%,"39,363","58,256","-18,892"
29,2889 國票金,16.00,+ 0.35,+2.24%,"88,135","106,447","-18,312"
30,2492 華新科,293.00,-9.50,-3.14%,"40,813","58,992","-18,178"
31,2317 鴻海,251.00,-5.00,-1.95%,"86,437","103,404","-16,967"
32,00881 國泰台灣科技龍頭,50.00,-1.05,-2.06%,"91,199","107,678","-16,478"
33,3036 文曄,187.00,-9.00,-4.59%,"23,019","39,306","-16,287"
34,1101 台泥,24.80,-0.50,-1.98%,"441,152","456,296","-15,143"
35,00896 中信綠能及電動車,28.30,-0.22,-0.77%,"12,271","27,278","-15,006"
36,00929 復華台灣科技優息,29.43,-0.03,-0.10%,"69,138","83,649","-14,511"
37,1409 新纖,25.35,-0.30,-1.17%,"33,636","48,125","-14,489"
38,00753L中信中國50正2,9.16,-0.20,-2.14%,"30,084","42,478","-12,393"
39,00637L元大滬深300正2,19.75,-0.51,-2.52%,"52,055","63,966","-11,911"
40,5608 四維航,16.50,-0.20,-1.20%,"28,611","40,151","-11,539"
41,2332 友訊,19.30,-0.55,-2.77%,"16,417","27,758","-11,340"
42,00410A主動永豐科技趨勢,12.31,-0.26,-2.07%,"40,215","51,286","-11,071"
43,2308 台達電,"1,730.00",-135.00,-7.24%,"16,861","27,196","-10,335"
44,2605 新興,35.05,+ 0.30,+0.86%,"27,823","38,139","-10,315"
45,6257 矽格,216.00,-5.50,-2.48%,"15,644","25,717","-10,072"
46,8112 至上,91.20,-0.10,-0.11%,"21,045","30,964","-9,918"
47,9945 潤泰新,28.30,+ 0.25,+0.89%,"21,041","30,756","-9,715"
48,2359 所羅門,144.50,+ 0.50,+0.35%,"6,364","16,078","-9,714"
49,3711 日月光投控,589.00,-21.00,-3.44%,"44,419","53,913","-9,493"
50,00686R群益臺灣加權反1,0.98,+ 0.02,+2.08%,"50,756","60,144","-9,387"
