Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.36,-0.07,-0.74%,"131,029","734,495","-603,465"
2,00685L群益臺灣加權正2,11.17,-0.20,-1.76%,"151,451","278,017","-126,565"
3,3481 群創,45.45,-0.60,-1.30%,"66,493","186,204","-119,711"
4,00981A主動統一台股增長,28.47,-0.25,-0.87%,"202,367","308,671","-106,304"
5,00881 國泰台灣科技龍頭,48.46,-0.13,-0.27%,"50,492","136,785","-86,292"
6,00929 復華台灣科技優息,28.50,+ 0.17,+0.60%,"34,328","113,950","-79,621"
7,00984D主動聯博全球非投,10.01,-0.03,-0.30%,"47,198","126,189","-78,991"
8,6770 力積電,70.80,+ 2.40,+3.51%,"81,594","159,680","-78,085"
9,00878 國泰永續高股息,32.43,+ 0.05,+0.15%,"44,223","119,635","-75,411"
10,00631L元大台灣50正2,34.11,-0.73,-2.10%,"87,739","151,396","-63,656"
11,009816凱基台灣TOP50,15.12,-0.13,-0.85%,"91,397","152,234","-60,837"
12,0050 元大台灣50,103.80,-0.85,-0.81%,"65,153","125,426","-60,273"
13,2409 友達,25.25,-0.35,-1.37%,"52,128","109,455","-57,327"
14,00673R期元大S＆P原油反1,12.14,+ 0.11,+0.91%,"27,219","78,789","-51,569"
15,2885 元大金,62.40,-1.60,-2.50%,"50,919","102,103","-51,184"
16,00991A主動復華未來50,17.45,-0.07,-0.40%,"208,482","259,075","-50,593"
17,00953B群益優選非投等債,9.66,-0.02,-0.21%,"97,513","145,061","-47,548"
18,009826貝萊德世界股票,10.13,0.00,0.00%,"32,841","80,114","-47,272"
19,2317 鴻海,243.50,-2.00,-0.81%,"34,064","78,170","-44,105"
20,00403A主動統一升級50,9.87,-0.05,-0.50%,"146,561","190,529","-43,967"
21,1303 南亞,180.00,-12.00,-6.25%,"40,727","83,296","-42,569"
22,00405A主動富邦台灣龍耀,8.19,-0.15,-1.80%,"103,712","144,253","-40,541"
23,00961 FT臺灣永續高息,13.13,-0.01,-0.08%,"20,179","56,356","-36,176"
24,00400A主動國泰動能高息,14.31,-0.15,-1.04%,"29,748","60,170","-30,422"
25,00891 中信關鍵半導體,33.51,-0.14,-0.42%,"14,310","43,858","-29,548"
26,3231 緯創,175.50,0.00,0.00%,"34,254","61,572","-27,318"
27,2324 仁寶,41.60,+ 2.65,+6.80%,"84,214","111,041","-26,827"
28,00982A主動群益台灣強棒,21.42,+ 0.03,+0.14%,"26,771","53,395","-26,623"
29,00637L元大滬深300正2,19.67,-0.58,-2.86%,"26,904","48,920","-22,015"
30,1301 台塑,57.00,-2.40,-4.04%,"29,084","49,603","-20,519"
31,2327 國巨*,551.00,-3.00,-0.54%,"12,064","32,417","-20,353"
32,00988A主動統一全球創新,16.07,-0.32,-1.95%,"51,396","71,564","-20,168"
33,2337 旺宏,124.00,+ 1.50,+1.22%,"41,747","60,290","-18,543"
34,00923 群益台ESG低碳50,38.49,-0.17,-0.44%,"6,675","24,588","-17,912"
35,2481 強茂,134.00,+ 1.00,+0.75%,"9,889","27,479","-17,589"
36,2492 華新科,265.00,-1.00,-0.38%,"18,601","35,520","-16,919"
37,4958 臻鼎-KY,435.50,-5.50,-1.25%,"12,358","28,087","-15,728"
38,00918 大華優利高填息30,33.89,+ 0.02,+0.06%,"15,143","30,644","-15,501"
39,2891 中信金,63.60,-1.40,-2.15%,"79,728","94,385","-14,657"
40,00990A主動元大AI新經濟,15.12,-0.26,-1.69%,"28,710","42,350","-13,640"
41,1326 台化,57.10,-3.00,-4.99%,"27,473","40,967","-13,494"
42,0056 元大高股息,52.30,-0.10,-0.19%,"30,330","43,366","-13,035"
43,2377 微星,144.00,+ 2.50,+1.77%,"15,016","27,676","-12,659"
44,2634 漢翔,68.60,-0.70,-1.01%,"50,844","62,587","-11,742"
45,2834 臺企銀,16.35,-0.20,-1.21%,"48,950","60,424","-11,473"
46,2359 所羅門,145.50,-4.50,-3.00%,"6,584","17,897","-11,312"
47,3702 大聯大,111.00,0.00,0.00%,"19,870","31,179","-11,309"
48,6505 台塑化,69.90,-5.90,-7.78%,"34,022","44,831","-10,809"
49,00664R國泰臺灣加權反1,1.66,+ 0.01,+0.61%,"88,367","98,854","-10,486"
50,00830 國泰費城半導體,82.10,-1.75,-2.09%,"7,710","17,011","-9,301"
