Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.39,-0.09,-0.86%,"52,857","150,528","-97,670"
2,3481 群創,52.50,+ 1.80,+3.55%,"41,176","115,413","-74,236"
3,00406A主動中信台灣收益,9.46,+ 0.29,+3.16%,"27,174","68,865","-41,690"
4,8150 南茂,100.00,-4.00,-3.85%,"12,791","39,823","-27,032"
5,2409 友達,25.80,+ 0.20,+0.78%,"35,787","61,992","-26,204"
6,1718 中纖,12.35,-0.85,-6.44%,"13,326","35,964","-22,637"
7,6770 力積電,67.90,+ 2.80,+4.30%,"21,066","41,436","-20,370"
8,00984D主動聯博全球非投,10.25,+ 0.01,+0.10%,"18,186","36,598","-18,412"
9,2634 漢翔,64.40,-7.10,-9.93%,"47,851","64,299","-16,447"
10,2303 聯電,139.00,+ 4.50,+3.35%,"62,524","78,959","-16,434"
11,2887 台新新光金,34.60,-0.10,-0.29%,"53,092","67,220","-14,128"
12,00673R期元大S＆P原油反1,12.77,-0.47,-3.55%,"10,958","24,647","-13,689"
13,2885 元大金,63.10,+ 1.80,+2.94%,"61,546","73,248","-11,702"
14,00988A主動統一全球創新,17.63,+ 0.43,+2.50%,"24,273","34,334","-10,061"
15,2105 正新,31.25,-1.00,-3.10%,"7,243","16,808","-9,564"
16,00664R國泰臺灣加權反1,1.69,0.00,0.00%,"30,821","39,930","-9,109"
17,1303 南亞,208.00,+ 12.50,+6.39%,"36,548","44,998","-8,449"
18,1102 亞泥,32.45,-0.70,-2.11%,"13,145","21,449","-8,304"
19,9904 寶成,24.25,-0.15,-0.61%,"15,591","22,644","-7,053"
20,2382 廣達,329.00,+ 5.00,+1.54%,"15,332","21,337","-6,005"
21,00676R富邦臺灣加權反1,5.72,-0.05,-0.87%,"5,742","11,355","-5,612"
22,1216 統一,76.80,-2.80,-3.52%,"25,119","30,646","-5,527"
23,1717 長興,62.60,-0.60,-0.95%,"2,843","7,985","-5,141"
24,1714 和桐,15.70,+ 0.50,+3.29%,"8,292","13,402","-5,110"
25,6226 光鼎,19.10,+ 0.80,+4.37%,"1,981","6,915","-4,934"
26,2481 強茂,157.50,+ 14.00,+9.76%,"9,079","13,763","-4,684"
27,6116 彩晶,14.65,+ 0.15,+1.03%,"6,440","11,093","-4,652"
28,00712 復華富時不動產,8.90,-0.01,-0.11%,"11,709","16,261","-4,552"
29,2515 中工,12.20,-0.10,-0.81%,"9,909","14,317","-4,408"
30,2327 國巨*,703.00,+ 33.00,+4.93%,"22,666","26,567","-3,901"
31,00885 富邦越南,17.52,-0.30,-1.68%,"5,871","9,762","-3,891"
32,2352 佳世達,30.40,-0.25,-0.82%,"4,322","8,201","-3,878"
33,1802 台玻,55.60,+ 1.50,+2.77%,"3,435","7,102","-3,667"
34,00665L富邦恒生國企正2,9.09,-0.25,-2.68%,"11,817","15,357","-3,539"
35,4989 榮科,72.50,+ 3.50,+5.07%,"2,251","5,263","-3,012"
36,1409 新纖,24.40,+ 0.30,+1.24%,"4,470","7,402","-2,931"
37,00686R群益臺灣加權反1,1.03,-0.01,-0.96%,"12,066","14,589","-2,522"
38,00990A主動元大AI新經濟,16.70,+ 0.27,+1.64%,"18,988","21,474","-2,486"
39,3042 晶技,169.00,+ 1.00,+0.60%,"3,785","6,079","-2,294"
40,8028 昇陽半導體,308.00,+ 3.00,+0.98%,"2,518","4,800","-2,281"
41,6834 天二科技,100.50,+ 1.40,+1.41%,"1,190","3,189","-1,999"
42,1722 台肥,46.50,-0.60,-1.27%,"1,964","3,941","-1,977"
43,5471 松翰,57.50,+ 1.10,+1.95%,"1,061","3,004","-1,942"
44,2645 長榮航太,195.00,-20.00,-9.30%,"3,336","5,263","-1,927"
45,8926 台汽電,64.70,-0.50,-0.77%,"1,819","3,663","-1,844"
46,1515 力山,38.30,-4.25,-9.99%,"1,557","3,385","-1,827"
47,2368 金像電,940.00,-40.00,-4.08%,"2,283","4,106","-1,822"
48,3149 正達,72.80,-3.50,-4.59%,"1,930","3,720","-1,790"
49,2492 華新科,300.00,+ 27.00,+9.89%,"5,935","7,693","-1,758"
50,2313 華通,208.00,-2.00,-0.95%,"7,020","8,756","-1,735"
