Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"2,505.00",+ 95.00,+3.94%,"93,600,076","120,516,271","-26,916,194"
2,2454 聯發科,"4,335.00",+ 90.00,+2.12%,"43,956,801","67,966,421","-24,009,619"
3,2308 台達電,"1,990.00",+ 40.00,+2.05%,"17,529,889","28,590,520","-11,060,630"
4,2303 聯電,169.00,+ 4.50,+2.74%,"41,495,531","50,716,441","-9,220,909"
5,3008 大立光,"4,330.00",+ 40.00,+0.93%,"12,062,422","17,903,833","-5,841,410"
6,2408 南亞科,421.00,-31.50,-6.96%,"43,520,129","48,958,203","-5,438,074"
7,2409 友達,30.65,-2.05,-6.27%,"23,436,940","28,865,759","-5,428,818"
8,6139 亞翔,912.00,-11.00,-1.19%,"4,488,387","8,349,972","-3,861,584"
9,0050 元大台灣50,109.35,+ 1.55,+1.44%,"8,327,320","11,603,335","-3,276,015"
10,6446 藥華藥,"1,360.00",+ 20.00,+1.49%,"3,683,688","6,896,583","-3,212,894"
11,6191 精成科,103.50,-3.00,-2.82%,"1,664,540","4,300,754","-2,636,213"
12,2882 國泰金,95.00,-3.30,-3.36%,"7,658,242","10,065,559","-2,407,317"
13,3711 日月光投控,703.00,+ 23.00,+3.38%,"15,595,089","17,832,391","-2,237,301"
14,2376 技嘉,337.50,-6.50,-1.89%,"2,101,112","3,883,986","-1,782,873"
15,2883 凱基金,28.30,-0.40,-1.39%,"2,541,340","4,281,075","-1,739,735"
16,2301 光寶科,219.50,-2.50,-1.13%,"3,838,786","5,446,538","-1,607,751"
17,2484 希華,79.80,+ 7.20,+9.92%,"1,317,771","2,895,904","-1,578,132"
18,5434 崇越,533.00,-16.00,-2.91%,"1,390,281","2,902,844","-1,512,562"
19,8028 昇陽半導體,312.00,-5.00,-1.58%,"2,225,090","3,649,599","-1,424,509"
20,8033 雷虎,186.00,+ 16.50,+9.73%,"4,768,588","6,098,791","-1,330,202"
21,3413 京鼎,332.00,+ 1.50,+0.45%,"1,650,965","2,961,390","-1,310,424"
22,2472 立隆電,425.00,-28.50,-6.28%,"11,144,956","12,408,739","-1,263,782"
23,00632R元大台灣50反1,9.85,-0.09,-0.91%,"1,447,850","2,614,850","-1,166,999"
24,2368 金像電,"1,220.00",+ 20.00,+1.67%,"5,383,220","6,480,993","-1,097,772"
25,3034 聯詠,538.00,+ 3.00,+0.56%,"2,937,437","3,983,183","-1,045,745"
26,2377 微星,145.50,-0.50,-0.34%,"4,742,966","5,740,152","-997,186"
27,2383 台光電,"5,535.00",+ 145.00,+2.69%,"5,450,002","6,426,833","-976,830"
28,4904 遠傳,103.50,-1.50,-1.43%,"1,565,732","2,521,322","-955,590"
29,6805 富世達,"1,700.00",+ 20.00,+1.19%,"1,202,946","2,095,126","-892,179"
30,2885 元大金,66.00,+ 0.30,+0.46%,"1,301,769","2,156,457","-854,688"
31,2603 長榮,185.50,+ 1.00,+0.54%,"1,993,494","2,738,279","-744,785"
32,4938 和碩,82.60,-1.20,-1.43%,"850,890","1,532,682","-681,791"
33,00919 群益台灣精選高息,29.37,-0.13,-0.44%,"2,565,000","3,236,376","-671,375"
34,1560 中砂,763.00,+ 1.00,+0.13%,"1,128,956","1,789,999","-661,042"
35,00631L元大台灣50正2,39.48,+ 1.06,+2.76%,"11,242,894","11,892,185","-649,290"
36,7788 松川精密,254.00,-3.00,-1.17%,"370,132","959,450","-589,317"
37,2455 全新,358.50,+ 11.50,+3.31%,"388,211","960,493","-572,281"
38,2002 中鋼,18.65,-0.15,-0.80%,"831,772","1,377,431","-545,658"
39,3023 信邦,333.00,+ 4.50,+1.37%,"898,142","1,423,777","-525,635"
40,5871 中租-KY,114.50,-3.00,-2.55%,"1,026,552","1,547,374","-520,822"
41,1710 東聯,18.40,+ 1.65,+9.85%,"271,636","780,538","-508,902"
42,6116 彩晶,18.35,-1.25,-6.38%,"2,630,070","3,135,776","-505,705"
43,4763 材料*-KY,47.90,+ 0.50,+1.05%,"787,773","1,284,122","-496,348"
44,3450 聯鈞,512.00,-20.00,-3.76%,"878,768","1,253,013","-374,245"
45,009816凱基台灣TOP50,15.83,+ 0.18,+1.15%,"2,170,687","2,538,012","-367,324"
46,00991A主動復華未來50,20.87,+ 0.21,+1.02%,"2,339,186","2,705,379","-366,192"
47,9958 世紀鋼,117.50,0.00,0.00%,"270,830","634,550","-363,720"
48,2634 漢翔,56.20,-0.40,-0.71%,"3,285,784","3,646,147","-360,363"
49,7799 禾榮科,395.50,-14.50,-3.54%,"208,659","566,454","-357,795"
50,6472 保瑞,423.50,+ 1.50,+0.36%,"332,962","670,560","-337,598"
