Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2883 凱基金,32.15,-0.10,-0.31%,"97,031"
2,00403A主動統一升級50,10.25,+ 0.09,+0.89%,"86,567"
3,2892 第一金,33.35,-0.05,-0.15%,"70,337"
4,2886 兆豐金,46.15,-0.45,-0.97%,"58,566"
5,2344 華邦電,186.00,+ 4.50,+2.48%,"52,797"
6,2609 陽明,57.90,+ 0.30,+0.52%,"49,874"
7,2610 華航,20.80,0.00,0.00%,"37,890"
8,2615 萬海,113.50,-1.50,-1.30%,"35,989"
9,2603 長榮,232.50,+ 1.50,+0.65%,"31,638"
10,2881 富邦金,141.50,+ 3.00,+2.17%,"30,520"
11,1216 統一,77.10,-0.60,-0.77%,"29,778"
12,2408 南亞科,541.00,+ 24.00,+4.64%,"27,402"
13,1605 華新,38.90,-0.50,-1.27%,"25,303"
14,00982A主動群益台灣強棒,22.35,+ 0.16,+0.72%,"25,255"
15,2889 國票金,16.20,+ 0.45,+2.86%,"24,474"
16,3045 台灣大,115.50,0.00,0.00%,"24,337"
17,6116 彩晶,14.85,+ 0.45,+3.13%,"23,907"
18,2887 台新新光金,37.30,-0.20,-0.53%,"22,735"
19,00406A主動中信台灣收益,9.70,+ 0.04,+0.41%,"22,602"
20,2618 長榮航,42.75,-0.25,-0.58%,"22,226"
21,2606 裕民,74.30,+ 2.30,+3.19%,"21,646"
22,1301 台塑,63.10,+ 3.00,+4.99%,"21,445"
23,00878 國泰永續高股息,32.71,-0.11,-0.34%,"19,168"
24,1102 亞泥,35.10,-0.10,-0.28%,"18,122"
25,2426 鼎元,96.60,-3.20,-3.21%,"18,106"
26,2882 國泰金,102.50,0.00,0.00%,"17,938"
27,2337 旺宏,127.50,+ 2.00,+1.59%,"17,145"
28,1326 台化,63.20,+ 2.90,+4.81%,"17,014"
29,1314 中石化,8.16,+ 0.17,+2.13%,"16,594"
30,5880 合庫金,25.05,+ 0.05,+0.20%,"16,582"
31,2637 慧洋-KY,94.60,+ 3.40,+3.73%,"14,851"
32,2880 華南金,39.35,-0.25,-0.63%,"14,499"
33,00992A主動群益科技創新,18.45,+ 0.29,+1.60%,"14,177"
34,5871 中租-KY,114.50,-2.50,-2.14%,"14,102"
35,0056 元大高股息,53.60,+ 0.35,+0.66%,"14,002"
36,2371 大同,29.20,+ 1.55,+5.61%,"13,454"
37,2812 台中銀,18.85,-0.15,-0.79%,"13,249"
38,1802 台玻,59.20,-0.50,-0.84%,"13,048"
39,2330 台積電,"2,410.00",-5.00,-0.21%,"12,728"
40,2801 彰銀,24.70,+ 0.80,+3.35%,"12,124"
41,2354 鴻準,64.40,+ 2.90,+4.72%,"11,873"
42,1717 長興,75.80,+ 3.90,+5.42%,"10,932"
43,2002 中鋼,19.15,-0.20,-1.03%,"10,214"
44,2353 宏碁,31.20,-0.20,-0.64%,"9,508"
45,6770 力積電,69.60,-0.40,-0.57%,"9,355"
46,2897 王道銀行,10.35,+ 0.05,+0.49%,"9,261"
47,3037 欣興,"1,180.00",+ 20.00,+1.72%,"9,112"
48,1608 華榮,38.20,+ 0.60,+1.60%,"8,804"
49,2382 廣達,333.50,+ 1.00,+0.30%,"8,540"
50,009821野村稀土關鍵資源,15.92,-0.17,-1.06%,"8,236"
