Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,99.20,-0.95,-0.95%,"-97,368"
2,00403A主動統一升級50,9.28,-0.24,-2.52%,"-65,223"
3,2887 台新新光金,35.15,-0.40,-1.13%,"-63,153"
4,6770 力積電,63.00,-5.90,-8.56%,"-24,369"
5,0056 元大高股息,49.95,-0.80,-1.58%,"-23,176"
6,2890 永豐金,39.70,-0.30,-0.75%,"-21,032"
7,2880 華南金,39.90,-0.25,-0.62%,"-15,753"
8,2834 臺企銀,18.00,-0.05,-0.28%,"-14,853"
9,2885 元大金,62.90,-2.10,-3.23%,"-14,013"
10,2892 第一金,33.95,-0.15,-0.44%,"-13,241"
11,00929 復華台灣科技優息,27.94,-0.58,-2.03%,"-11,641"
12,2324 仁寶,34.40,-1.60,-4.44%,"-11,581"
13,2886 兆豐金,48.20,+ 0.60,+1.26%,"-9,985"
14,2801 彰銀,23.85,-0.05,-0.21%,"-9,824"
15,2303 聯電,130.00,-14.00,-9.72%,"-9,126"
16,2542 興富發,43.30,0.00,0.00%,"-7,048"
17,2408 南亞科,381.00,-14.50,-3.67%,"-6,917"
18,1303 南亞,186.50,-12.50,-6.28%,"-5,770"
19,2449 京元電子,270.50,-16.00,-5.58%,"-5,343"
20,1216 統一,80.30,+ 0.30,+0.38%,"-5,238"
21,1301 台塑,60.60,-2.20,-3.50%,"-4,996"
22,1326 台化,64.20,-1.90,-2.87%,"-4,436"
23,8039 台虹,193.00,+ 0.50,+0.26%,"-4,222"
24,3711 日月光投控,597.00,-17.00,-2.77%,"-4,001"
25,1314 中石化,8.28,-0.36,-4.17%,"-3,903"
26,1810 和成,28.25,+ 1.10,+4.05%,"-3,815"
27,2332 友訊,20.65,+ 0.15,+0.73%,"-3,715"
28,9904 寶成,24.35,-0.25,-1.02%,"-3,387"
29,00891 中信關鍵半導體,32.67,-0.68,-2.04%,"-3,290"
30,00935 野村臺灣新科技50,52.20,-1.20,-2.25%,"-3,244"
31,6213 聯茂,322.50,+ 3.50,+1.10%,"-2,790"
32,2845 遠東銀,13.30,-0.10,-0.75%,"-2,777"
33,2812 台中銀,20.35,-0.20,-0.97%,"-2,646"
34,3702 大聯大,106.50,-3.00,-2.74%,"-2,645"
35,2352 佳世達,29.85,-0.55,-1.81%,"-2,554"
36,00404A主動聯博動能50,9.02,-0.14,-1.53%,"-2,460"
37,00991A主動復華未來50,16.50,-0.32,-1.90%,"-2,436"
38,00632R元大台灣50反1,10.90,+ 0.07,+0.65%,"-2,286"
39,2883 凱基金,29.55,-0.45,-1.50%,"-2,204"
40,2897 王道銀行,10.40,0.00,0.00%,"-2,147"
41,00984A主動安聯台灣高息,14.47,-0.33,-2.23%,"-2,124"
42,1312 國喬,12.70,-0.15,-1.17%,"-1,913"
43,1710 東聯,15.45,-0.95,-5.79%,"-1,856"
44,00919 群益台灣精選高息,28.55,-0.38,-1.31%,"-1,792"
45,00922 國泰台灣領袖50,37.50,-0.41,-1.08%,"-1,782"
46,2323 中環,10.25,0.00,0.00%,"-1,747"
47,00881 國泰台灣科技龍頭,48.85,-0.68,-1.37%,"-1,710"
48,2330 台積電,"2,320.00",+ 30.00,+1.31%,"-1,672"
49,00673R期元大S＆P原油反1,13.03,-0.78,-5.65%,"-1,671"
50,2313 華通,199.00,-13.00,-6.13%,"-1,664"
